Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2021-05-23;13,00;13,00;19,00;19,00;0,00;0,00;6,00;0,00;6,00
2021-05-30;37,00;0,00;0,00;12,00;0,00;6,00;6,00;6,00;12,00
2021-06-06;32,00;0,00;13,00;13,00;6,00;0,00;0,00;0,00;0,00
2021-06-13;13,00;6,00;0,00;19,00;6,00;0,00;6,00;0,00;6,00
2021-06-20;60,00;0,00;7,00;20,00;0,00;0,00;7,00;0,00;0,00
2021-06-27;33,00;0,00;7,00;13,00;0,00;0,00;0,00;7,00;0,00
2021-07-04;53,00;0,00;7,00;27,00;0,00;7,00;13,00;0,00;0,00
2021-07-11;47,00;20,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2021-07-18;34,00;7,00;7,00;7,00;0,00;0,00;0,00;0,00;7,00
2021-07-25;92,00;0,00;23,00;46,00;0,00;0,00;8,00;0,00;15,00
