Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2020-09-06;26,00;6,00;0,00;13,00;13,00;0,00;3,47;3,47;12,13
2020-09-13;16,00;3,00;3,00;7,00;36,00;0,00;3,56;0,00;10,67
2020-09-20;16,00;3,00;0,00;9,00;6,00;3,56;3,56;0,00;0,00
2020-09-27;10,00;7,00;3,00;10,00;3,00;0,00;0,00;0,00;6,67
2020-10-04;14,00;3,00;7,00;10,00;0,00;7,00;3,50;3,50;14,00
2020-10-11;17,00;3,00;3,00;10,00;24,00;3,40;3,40;3,40;6,80
2020-10-18;14,00;0,00;3,00;14,00;10,00;0,00;3,50;0,00;3,50
2020-10-25;10,00;3,00;0,00;7,00;0,00;0,00;3,33;0,00;3,33
2020-11-01;16,00;0,00;3,00;6,00;6,00;0,00;0,00;0,00;7,11
2020-11-08;19,00;6,00;3,00;6,00;10,00;0,00;3,45;3,45;3,45
2020-11-15;64,00;3,00;6,00;19,00;16,00;6,92;0,00;6,92;3,46
2020-11-22;9,00;9,00;6,00;19,00;3,00;3,60;3,60;7,20;3,60
2020-11-29;16,00;3,00;9,00;19,00;6,00;0,00;0,00;0,00;8,89
2020-12-06;16,00;0,00;0,00;16,00;3,00;3,56;0,00;10,67;69,33
2020-12-13;20,00;7,00;0,00;46,00;7,00;3,64;0,00;0,00;3,64
2020-12-20;18,00;4,00;4,00;40,00;0,00;3,27;3,27;0,00;0,00
2020-12-27;28,00;4,00;11,00;21,00;14,00;7,00;0,00;7,00;7,00
2021-01-03;16,00;0,00;13,00;13,00;3,00;0,00;10,67;0,00;3,56
2021-01-10;16,00;3,00;13,00;10,00;3,00;3,56;0,00;0,00;16,00
2021-01-17;10,00;6,00;0,00;13,00;10,00;0,00;0,00;3,33;3,33
2021-01-24;23,00;13,00;10,00;16,00;7,00;3,54;0,00;0,00;3,54
2021-01-31;13,00;7,00;13,00;17,00;0,00;0,00;3,25;0,00;6,50
2021-02-07;23,00;0,00;3,00;10,00;7,00;3,54;3,54;0,00;95,54
2021-02-14;27,00;0,00;3,00;14,00;7,00;3,38;10,13;0,00;13,50
2021-02-21;20,00;0,00;7,00;20,00;0,00;0,00;13,33;0,00;3,33
2021-02-28;17,00;7,00;13,00;3,00;10,00;0,00;0,00;0,00;6,80
2021-03-07;26,00;3,00;0,00;3,00;3,00;0,00;3,47;0,00;3,47
2021-03-14;3,00;0,00;0,00;6,00;12,00;3,00;10,50;4,50;3,00
2021-03-21;13,00;13,00;10,00;7,00;7,00;0,00;6,50;3,25;9,75
2021-03-28;18,00;4,00;7,00;4,00;14,00;0,00;0,00;0,00;3,60
2021-04-04;21,00;7,00;11,00;7,00;4,00;0,00;10,50;0,00;7,00
2021-04-11;24,00;3,00;3,00;13,00;3,00;3,43;0,00;6,86;6,86
2021-04-18;7,00;3,00;14,00;14,00;7,00;0,00;0,00;3,50;3,50
2021-04-25;10,00;3,00;10,00;17,00;3,00;3,33;3,33;0,00;0,00
2021-05-02;28,00;7,00;3,00;21,00;10,00;0,00;0,00;3,50;14,00
2021-05-09;10,00;3,00;7,00;3,00;10,00;0,00;0,00;6,67;3,33
2021-05-16;10,00;3,00;10,00;10,00;10,00;0,00;3,33;3,33;3,33
2021-05-23;24,00;7,00;0,00;21,00;3,00;0,00;0,00;0,00;6,86
2021-05-30;22,00;7,00;0,00;7,00;4,00;7,33;7,33;11,00;7,33
2021-06-06;17,00;3,00;3,00;14,00;3,00;6,80;3,40;3,40;13,60
2021-06-13;18,00;0,00;7,00;7,00;0,00;3,27;0,00;0,00;9,82
2021-06-20;30,00;7,00;4,00;15,00;4,00;0,00;3,53;7,06;22,94
2021-06-27;26,00;8,00;8,00;30,00;11,00;10,40;0,00;3,47;0,00
2021-07-04;41,00;4,00;11,00;15,00;11,00;6,83;0,00;6,83;10,25
2021-07-11;22,00;7,00;7,00;11,00;22,00;0,00;0,00;0,00;3,38
2021-07-18;34,00;4,00;19,00;15,00;8,00;6,80;10,20;0,00;6,80
2021-07-25;38,00;13,00;8,00;17,00;4,00;0,00;3,45;0,00;0,00
