Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2021-02-07;5,00;130,00;0,00;5,00;10,00;9,00;7,00;7,00;5,00;5,00;7,50;2,50;0,00
2021-02-14;2,00;56,00;2,00;2,00;4,00;7,00;7,00;0,00;5,00;4,00;2,00;0,00;0,00
2021-02-21;16,00;160,00;0,00;8,00;16,00;9,00;2,00;0,00;2,00;4,57;4,57;0,00;0,00
2021-02-28;10,00;160,00;0,00;5,00;0,00;14,00;12,00;5,00;7,00;0,00;7,50;0,00;2,50
2021-03-07;2,00;56,00;2,00;2,00;4,00;10,00;22,00;0,00;5,00;2,00;2,00;0,00;0,00
2021-03-14;5,00;150,00;0,00;5,00;10,00;5,00;7,00;2,00;14,00;2,50;5,00;2,50;0,00
2021-03-21;5,00;110,00;0,00;10,00;5,00;3,00;8,00;0,00;3,00;7,50;10,00;2,50;0,00
2021-03-28;8,00;88,00;4,00;4,00;4,00;16,00;8,00;3,00;5,00;0,00;5,33;0,00;0,00
2021-04-04;5,00;120,00;5,00;0,00;10,00;5,00;2,00;10,00;12,00;5,00;5,00;2,50;5,00
2021-04-11;2,00;40,00;2,00;2,00;4,00;10,00;10,00;5,00;5,00;0,00;10,00;2,00;0,00
2021-04-18;9,00;108,00;0,00;4,50;9,00;12,00;9,00;0,00;9,00;0,00;0,00;0,00;0,00
2021-04-25;9,00;117,00;4,50;0,00;4,50;7,00;5,00;0,00;9,00;2,25;9,00;2,25;0,00
2021-05-02;14,00;196,00;0,00;7,00;14,00;5,00;10,00;2,00;7,00;7,00;2,33;0,00;0,00
2021-05-09;19,00;133,00;9,50;4,75;19,00;17,00;10,00;2,00;17,00;4,75;4,75;0,00;2,38
2021-05-16;19,00;171,00;9,50;4,75;9,50;12,00;10,00;0,00;27,00;4,75;9,50;2,38;0,00
2021-05-23;15,00;240,00;7,50;7,50;30,00;10,00;15,00;2,00;7,00;10,00;10,00;10,00;2,50
2021-05-30;12,00;240,00;6,00;0,00;12,00;27,00;10,00;10,00;12,00;4,80;4,80;2,40;0,00
2021-06-06;25,00;225,00;12,50;12,50;25,00;25,00;23,00;3,00;18,00;6,82;13,64;2,27;0,00
2021-06-13;22,00;253,00;11,00;5,50;22,00;34,00;25,00;2,00;10,00;2,44;12,22;0,00;2,44
2021-06-20;18,00;180,00;0,00;9,00;9,00;23,00;29,00;8,00;18,00;9,00;4,50;2,25;4,50
2021-06-27;8,00;192,00;8,00;16,00;16,00;44,00;23,00;5,00;8,00;18,67;2,67;0,00;0,00
2021-07-04;21,00;283,50;10,50;21,00;31,50;29,00;34,00;10,00;16,00;14,00;9,33;4,67;0,00
2021-07-11;39,00;263,25;4,88;9,75;19,50;26,00;50,00;10,00;21,00;6,88;20,65;2,29;0,00
2021-07-18;24,00;336,00;0,00;12,00;12,00;29,00;21,00;5,00;13,00;7,20;14,40;2,40;4,80
2021-07-25;30,00;310,00;10,00;10,00;10,00;33,00;15,00;15,00;15,00;20,77;18,46;2,31;0,00
