Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2020-06-21;21,00;7,00;4,00;2,00;2,00;1,00;4,00;5,00;0,00;0,00;1,00;1,00;3,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00
2020-06-28;30,00;4,00;4,00;5,00;2,00;4,00;4,00;4,00;1,00;1,00;1,00;1,00;4,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-07-05;35,00;9,00;3,00;6,00;1,00;6,00;8,00;4,00;1,00;1,00;0,00;4,00;5,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2020-07-12;39,00;6,00;3,00;6,00;5,00;4,00;5,00;9,00;0,00;0,00;2,00;2,00;6,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00
2020-07-19;48,00;9,00;6,00;9,00;4,00;2,00;8,00;7,00;0,00;1,00;0,00;1,00;4,00;1,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00
2020-07-26;44,00;11,00;11,00;6,00;3,00;4,00;4,00;8,00;0,00;0,00;2,00;1,00;0,00;2,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00
2020-08-02;46,00;12,00;3,00;6,00;1,00;7,00;5,00;8,00;0,00;1,00;1,00;2,00;7,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2020-08-09;59,00;13,00;4,00;4,00;4,00;2,00;6,00;1,00;0,00;1,00;1,00;6,00;3,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2020-08-16;32,00;7,00;2,00;6,00;4,00;5,00;4,00;2,00;0,00;0,00;0,00;1,00;6,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00
2020-08-23;42,00;9,00;6,00;5,00;19,00;4,00;4,00;2,00;0,00;0,00;0,00;2,00;10,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;35,00;9,00;6,00;7,00;7,00;1,00;3,00;2,00;0,00;1,00;0,00;2,00;7,00;1,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00
2020-09-06;13,00;2,00;12,00;7,00;0,00;1,00;2,00;0,00;0,00;1,00;1,00;3,00;3,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;11,00;10,00;2,00;3,00;1,00;2,00;2,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;9,00;6,00;2,00;3,00;3,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2020-09-27;13,00;4,00;2,00;3,00;0,00;2,00;2,00;2,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
2020-10-04;14,00;2,00;2,00;2,00;0,00;3,00;2,00;0,00;0,00;0,00;0,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;11,00;1,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;8,00;0,00;1,00;0,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;100,00;1,00;1,00;2,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;10,00;1,00;0,00;2,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;11,00;2,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;6,00;2,00;0,00;1,00;1,00;0,00;2,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;9,00;2,00;0,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;11,00;1,00;0,00;1,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;8,00;2,00;0,00;0,00;2,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;6,00;2,00;0,00;1,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
