Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2020-11-01;37,00;7,00;14,00;0,00;10,00;0,00;3,00;7,00;0,00;0,00;7,00;0,00;3,00;0,00;7,00;3,00;0,00;0,00;14,00;7,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;35,00;4,00;0,00;4,00;8,00;4,00;0,00;12,00;4,00;4,00;4,00;0,00;12,00;0,00;4,00;0,00;0,00;0,00;8,00;16,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00
2020-11-15;56,00;12,00;4,00;0,00;4,00;12,00;12,00;0,00;0,00;4,00;8,00;4,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;33,00;12,00;4,00;0,00;8,00;0,00;0,00;0,00;4,00;4,00;4,00;0,00;12,00;0,00;12,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00
2020-11-29;43,00;8,00;12,00;4,00;0,00;8,00;4,00;0,00;0,00;4,00;4,00;4,00;8,00;0,00;16,00;8,00;0,00;0,00;16,00;0,00;23,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-12-06;64,00;4,00;8,00;4,00;20,00;0,00;0,00;4,00;0,00;0,00;16,00;0,00;8,00;0,00;16,00;12,00;0,00;0,00;0,00;8,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;40,00;8,00;4,00;4,00;0,00;0,00;4,00;4,00;4,00;0,00;4,00;4,00;8,00;0,00;16,00;4,00;0,00;0,00;0,00;16,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;35,00;9,00;17,00;17,00;13,00;4,00;0,00;13,00;0,00;4,00;4,00;0,00;0,00;0,00;9,00;0,00;4,00;0,00;0,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;37,00;16,00;4,00;8,00;12,00;4,00;4,00;4,00;0,00;0,00;12,00;8,00;4,00;4,00;25,00;0,00;4,00;0,00;0,00;8,00;12,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00
2021-01-03;54,00;12,00;23,00;4,00;0,00;0,00;8,00;0,00;0,00;4,00;0,00;8,00;8,00;8,00;15,00;0,00;0,00;0,00;4,00;8,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00
2021-01-10;27,00;8,00;35,00;4,00;4,00;0,00;0,00;4,00;0,00;0,00;8,00;0,00;4,00;0,00;12,00;4,00;0,00;0,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;59,00;8,00;12,00;8,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;8,00;0,00;8,00;4,00;0,00;4,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00
2021-01-24;39,00;20,00;12,00;4,00;4,00;0,00;4,00;4,00;0,00;4,00;8,00;4,00;0,00;4,00;12,00;0,00;8,00;8,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;59,00;12,00;31,00;16,00;12,00;0,00;0,00;0,00;0,00;4,00;8,00;0,00;16,00;0,00;4,00;4,00;0,00;0,00;8,00;8,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00
2021-02-07;31,00;16,00;28,00;8,00;12,00;16,00;0,00;0,00;12,00;0,00;12,00;0,00;4,00;4,00;12,00;0,00;0,00;4,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
