Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2020-02-02;50,00;320,00;40,00;55,00;75,00;54,00;40,00;28,00;50,00;26,04;35,42;7,29;8,33
2020-02-09;53,00;313,18;33,73;53,00;67,45;56,00;44,00;27,00;43,00;31,18;42,61;7,27;8,31
2020-02-16;48,00;312,00;33,60;48,00;76,80;59,00;47,00;28,00;39,00;24,00;36,52;8,35;8,35
2020-02-23;49,00;303,80;34,30;58,80;73,50;55,00;43,00;30,00;37,00;29,83;34,09;8,52;6,39
2020-03-01;41,00;261,38;25,63;46,13;61,50;49,00;34,00;27,00;34,00;27,33;28,38;7,36;7,36
2020-03-08;64,00;270,77;24,62;44,31;54,15;38,00;33,00;23,00;28,00;17,84;26,23;5,25;8,39
2020-03-15;31,00;170,50;10,33;20,67;25,83;26,00;17,00;14,00;15,00;10,33;12,40;4,13;4,13
2020-03-22;15,00;90,00;5,00;15,00;15,00;13,00;8,00;12,00;9,00;7,50;7,50;2,14;4,29
2020-03-29;12,00;102,00;6,00;18,00;12,00;12,00;9,00;12,00;7,00;7,00;5,00;4,00;3,00
2020-04-05;13,00;69,33;4,33;13,00;13,00;14,00;11,00;13,00;9,00;7,58;9,75;2,17;3,25
2020-04-12;11,00;77,00;5,50;16,50;16,50;15,00;8,00;14,00;7,00;7,70;5,50;2,20;4,40
2020-04-19;12,00;84,00;6,00;18,00;18,00;17,00;8,00;14,00;9,00;7,64;7,64;2,18;2,18
2020-04-26;13,00;69,33;8,67;13,00;17,33;13,00;10,00;15,00;10,00;5,42;8,67;2,17;3,25
2020-05-03;13,00;73,67;8,67;13,00;17,33;17,00;12,00;13,00;10,00;8,67;9,75;3,25;4,33
2020-05-10;19,00;99,75;14,25;23,75;23,75;26,00;15,00;19,00;13,00;12,67;10,56;4,22;6,33
2020-05-17;22,00;132,00;16,50;27,50;27,50;28,00;18,00;21,00;14,00;15,71;14,67;3,14;5,24
2020-05-24;28,00;135,33;14,00;23,33;32,67;33,00;20,00;24,00;16,00;14,52;17,63;6,22;6,22
2020-05-31;34,00;174,86;24,29;34,00;38,86;44,00;25,00;29,00;21,00;21,25;22,31;5,31;8,50
2020-06-07;37,00;185,00;26,43;37,00;52,86;46,00;30,00;30,00;26,00;23,26;21,14;7,40;7,40
2020-06-14;44,00;190,67;24,44;39,11;48,89;51,00;31,00;27,00;25,00;29,33;26,19;8,38;12,57
2020-06-21;49,00;210,70;24,50;44,10;49,00;58,00;39,00;32,00;34,00;27,11;21,89;9,38;6,26
2020-06-28;49,00;220,50;29,40;49,00;58,80;76,00;42,00;31,00;35,00;31,28;27,11;8,34;9,38
2020-07-05;57,00;248,73;41,45;57,00;67,36;84,00;47,00;35,00;35,00;40,11;28,50;9,50;10,56
2020-07-12;62,00;258,33;31,00;46,50;72,33;76,00;47,00;32,00;41,00;38,88;105,08;12,61;9,46
2020-07-19;64,00;241,23;29,54;44,31;64,00;78,00;44,00;28,00;36,00;37,77;55,61;12,59;9,44
2020-07-26;62,00;258,33;31,00;46,50;67,17;76,00;46,00;36,00;36,00;46,50;36,17;10,33;10,33
2020-08-02;70,00;260,00;25,00;45,00;70,00;93,00;52,00;33,00;42,00;49,10;29,25;13,58;8,36
2020-08-09;67,00;252,54;30,92;46,38;77,31;96,00;50,00;39,00;39,00;47,11;33,50;12,56;9,42
2020-08-16;67,00;231,92;30,92;46,38;67,00;76,00;45,00;31,00;34,00;42,92;30,36;10,47;8,38
2020-08-23;53,00;192,73;24,09;43,36;53,00;57,00;41,00;29,00;28,00;30,14;24,94;9,35;8,31
2020-08-30;44,00;200,44;29,33;44,00;53,78;47,00;35,00;32,00;29,00;29,33;22,00;8,38;9,43
2020-09-06;37,00;216,71;26,43;47,57;58,14;43,00;36,00;30,00;29,00;28,54;24,31;8,46;8,46
2020-09-13;36,00;221,14;25,71;41,14;51,43;45,00;35,00;33,00;23,00;23,66;21,60;7,20;6,17
2020-09-20;38,00;190,00;23,75;42,75;47,50;36,00;30,00;26,00;23,00;23,22;20,06;8,44;7,39
2020-09-27;41,00;189,63;20,50;46,13;46,13;28,00;28,00;26,00;21,00;25,23;17,87;7,36;7,36
2020-10-04;34,00;174,86;19,43;43,71;43,71;30,00;27,00;31,00;24,00;21,64;19,58;6,18;6,18
2020-10-11;27,00;194,40;21,60;43,20;48,60;30,00;32,00;24,00;23,00;22,85;19,73;7,27;7,27
2020-10-18;27,00;199,80;21,60;59,40;59,40;30,00;29,00;29,00;21,00;19,44;22,68;7,56;7,56
2020-10-25;32,00;154,67;16,00;32,00;37,33;25,00;22,00;23,00;16,00;16,00;14,93;6,40;6,40
2020-11-01;15,00;85,00;10,00;60,00;15,00;54,00;13,00;16,00;11,00;11,00;7,00;2,00;3,00
2020-11-08;16,00;96,00;10,67;26,67;21,33;15,00;11,00;15,00;12,00;8,00;8,00;3,00;4,00
2020-11-15;17,00;107,67;11,33;22,67;22,67;15,00;14,00;14,00;10,00;9,56;9,56;3,19;3,19
2020-11-22;14,00;102,67;9,33;32,67;23,33;22,00;15,00;16,00;13,00;15,00;10,00;3,00;6,00
2020-11-29;17,00;136,00;17,00;34,00;34,00;27,00;15,00;18,00;15,00;11,00;9,00;3,00;5,00
2020-12-06;19,00;123,50;9,50;28,50;28,50;23,00;18,00;17,00;16,00;11,61;10,56;2,11;7,39
2020-12-13;26,00;161,20;15,60;31,20;41,60;31,00;22,00;18,00;16,00;13,52;13,52;5,20;7,28
2020-12-20;27,00;167,40;21,60;75,60;37,80;32,00;31,00;24,00;16,00;17,65;12,46;4,15;7,27
2020-12-27;27,00;172,80;16,20;27,00;48,60;32,00;20,00;21,00;18,00;16,62;13,50;5,19;5,19
2021-01-03;26,00;166,40;20,80;31,20;41,60;31,00;23,00;21,00;20,00;16,25;16,25;4,33;9,75
2021-01-10;26,00;150,80;15,60;31,20;36,40;28,00;21,00;19,00;19,00;18,72;13,52;4,16;6,24
2021-01-17;19,00;123,50;19,00;28,50;28,50;26,00;19,00;20,00;14,00;13,00;13,00;5,00;5,00
2021-01-24;20,00;115,00;15,00;30,00;30,00;25,00;23,00;19,00;13,00;14,74;10,53;4,21;6,32
2021-01-31;19,00;114,00;14,25;33,25;33,25;31,00;23,00;21,00;17,00;14,78;13,72;5,28;6,33
2021-02-07;26,00;150,80;20,80;36,40;52,00;32,00;23,00;21,00;19,00;18,72;15,60;5,20;5,20
2021-02-14;27,00;178,20;21,60;37,80;48,60;36,00;22,00;21,00;19,00;16,62;14,54;5,19;6,23
2021-02-21;37,00;163,86;21,14;31,71;37,00;34,00;27,00;22,00;18,00;17,97;15,86;6,34;5,29
2021-02-28;28,00;126,00;28,00;37,33;32,67;30,00;21,00;22,00;16,00;15,56;16,59;4,15;7,26
2021-03-07;56,00;198,55;20,36;40,73;40,73;42,00;21,00;22,00;19,00;14,79;13,74;4,23;5,28
2021-03-14;31,00;149,83;15,50;31,00;36,17;30,00;22,00;21,00;18,00;14,47;17,57;4,13;5,17
2021-03-21;22,00;137,50;16,50;33,00;33,00;30,00;22,00;20,00;19,00;14,67;13,62;5,24;5,24
2021-03-28;20,00;130,00;15,00;25,00;30,00;30,00;20,00;19,00;16,00;13,68;10,53;6,32;4,21
2021-04-04;21,00;115,50;15,75;36,75;26,25;23,00;21,00;19,00;14,00;13,65;10,50;4,20;5,25
2021-04-11;24,00;115,20;24,00;24,00;24,00;29,00;14,00;19,00;14,00;25,04;12,52;5,22;6,26
2021-04-18;21,00;136,50;15,75;26,25;31,50;37,00;22,00;21,00;17,00;21,00;12,60;6,30;4,20
2021-04-25;28,00;135,33;18,67;56,00;32,67;58,00;21,00;21,00;17,00;16,59;13,48;5,19;7,26
2021-05-02;31,00;175,67;20,67;36,17;41,33;42,00;29,00;20,00;22,00;18,60;18,60;7,23;7,23
2021-05-09;39,00;165,75;24,38;39,00;39,00;49,00;28,00;22,00;28,00;29,76;20,53;7,18;6,16
2021-05-16;47,00;203,67;26,11;47,00;52,22;56,00;29,00;28,00;27,00;26,11;24,02;7,31;8,36
2021-05-23;42,00;215,25;31,50;47,25;52,50;60,00;33,00;29,00;28,00;24,15;27,30;8,40;6,30
2021-05-30;41,00;215,25;30,75;46,13;56,38;57,00;33,00;26,00;27,00;29,44;24,18;6,31;7,36
2021-06-06;47,00;240,22;26,11;52,22;67,89;72,00;35,00;28,00;29,00;29,91;27,77;7,48;8,55
2021-06-13;43,00;238,89;23,89;43,00;57,33;74,00;40,00;32,00;34,00;31,46;29,37;6,29;8,39
2021-06-20;53,00;250,55;24,09;48,18;57,82;74,00;39,00;33,00;32,00;35,33;29,10;9,35;8,31
2021-06-27;56,00;269,82;30,55;45,82;66,18;73,00;37,00;39,00;30,00;38,04;26,42;11,62;9,51
2021-07-04;68,00;276,86;43,71;58,29;77,71;82,00;49,00;35,00;37,00;43,94;40,80;14,65;15,69
2021-07-11;64,00;251,08;29,54;49,23;73,85;80,00;40,00;37,00;40,00;43,02;28,33;12,59;12,59
2021-07-18;62,00;273,83;31,00;46,50;67,17;80,00;43,00;33,00;35,00;37,83;29,42;13,66;9,46
2021-07-25;73,00;243,33;29,20;43,80;63,27;85,00;50,00;29,00;35,00;41,26;26,45;12,70;9,52
