Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-12-22;32,00;32,00;0,00;16,00;0,00;64,00;14,93;32,00;0,00;0,00;132,27;49,07;0,00;32,00;0,00;32,00;0,00;0,00;15,06;15,06;32,00
2019-12-29;0,00;0,00;0,00;15,00;0,00;0,00;7,00;0,00;7,00;0,00;30,00;30,00;0,00;0,00;0,00;22,00;0,00;0,00;16,00;0,00;0,00
2020-01-05;14,00;0,00;0,00;0,00;0,00;26,00;14,00;0,00;0,00;0,00;40,00;68,00;0,00;16,33;0,00;30,33;0,00;0,00;72,00;0,00;14,00
2020-01-12;14,00;14,00;14,00;0,00;0,00;30,33;30,33;0,00;0,00;14,00;80,00;66,00;0,00;0,00;0,00;44,33;0,00;0,00;28,00;14,00;0,00
2020-01-19;0,00;14,00;14,00;0,00;0,00;13,00;7,00;0,00;7,00;7,00;34,00;55,00;0,00;0,00;0,00;20,00;7,00;0,00;7,00;0,00;7,00
2020-01-26;14,00;14,00;42,00;42,00;14,00;40,00;0,00;0,00;0,00;0,00;54,00;40,00;14,00;0,00;16,33;46,67;30,33;0,00;58,00;14,00;0,00
2020-02-02;14,00;14,00;14,00;0,00;0,00;40,00;0,00;0,00;26,00;0,00;56,00;28,00;0,00;0,00;0,00;26,00;0,00;0,00;60,00;14,00;14,00
2020-02-09;14,00;0,00;14,00;14,00;0,00;60,67;30,33;0,00;14,00;14,00;80,00;14,00;26,00;0,00;0,00;60,67;0,00;14,00;28,00;14,00;0,00
2020-02-16;27,00;14,00;0,00;14,00;0,00;27,00;39,46;0,00;12,46;14,54;56,08;83,08;0,00;12,46;0,00;93,46;0,00;13,50;27,00;27,00;0,00
2020-02-23;41,00;14,00;0,00;27,00;0,00;12,95;0,00;12,95;0,00;0,00;41,00;82,00;0,00;12,95;0,00;69,05;0,00;0,00;13,05;13,05;13,05
2020-03-01;27,00;0,00;0,00;14,00;0,00;54,00;0,00;0,00;0,00;14,54;41,54;56,08;0,00;0,00;0,00;27,00;0,00;0,00;27,00;13,50;0,00
2020-03-08;0,00;0,00;13,00;0,00;0,00;13,00;13,00;6,00;0,00;0,00;39,00;7,00;0,00;6,00;0,00;13,00;6,00;0,00;0,00;0,00;0,00
2020-03-15;13,00;0,00;13,00;26,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;39,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;12,32;12,32;0,00;0,00;0,00;26,00;13,00;0,00;0,00;0,00;0,00
2020-03-29;0,00;0,00;13,00;0,00;0,00;0,00;12,00;0,00;0,00;12,00;0,00;19,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;7,00;7,00
2020-04-05;0,00;0,00;0,00;13,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;6,00;0,00;0,00;6,00;7,00;7,00;0,00;0,00
2020-04-12;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;25,00;0,00;0,00;0,00;0,00;25,00;0,00;0,00;0,00;0,00;12,50;0,00;0,00;0,00;0,00;12,50;0,00;0,00;13,46;0,00;0,00
2020-04-26;24,00;12,00;0,00;0,00;0,00;13,09;0,00;0,00;13,09;0,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00;11,08;0,00;0,00;0,00
2020-05-03;13,00;0,00;0,00;0,00;0,00;0,00;13,00;13,00;0,00;0,00;26,00;13,00;13,00;0,00;0,00;13,00;0,00;13,00;13,00;0,00;0,00
2020-05-10;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;6,00;0,00;0,00;6,00;0,00;0,00;7,00;0,00;7,00
2020-05-17;0,00;0,00;26,00;13,00;0,00;12,00;12,00;0,00;6,00;13,00;25,00;38,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;21,00
2020-05-24;25,00;25,00;13,00;25,00;25,00;75,00;0,00;0,00;0,00;0,00;64,58;37,50;0,00;12,50;0,00;25,00;12,50;13,46;0,00;0,00;0,00
2020-05-31;12,00;0,00;12,00;12,00;12,00;34,00;22,00;12,00;22,00;24,00;58,00;118,00;12,00;12,00;0,00;68,00;0,00;0,00;26,00;12,00;0,00
2020-06-07;36,00;0,00;36,00;0,00;12,00;82,59;36,00;12,71;36,00;0,00;36,00;116,00;0,00;12,71;0,00;72,00;12,71;11,37;24,63;11,37;0,00
2020-06-14;0,00;0,00;24,00;12,00;24,00;17,00;28,00;0,00;0,00;6,00;30,00;53,00;6,00;6,00;0,00;57,00;11,00;6,00;32,00;6,00;13,00
2020-06-21;39,00;13,00;13,00;26,00;13,00;52,00;52,00;0,00;13,00;0,00;12,32;141,63;0,00;0,00;0,00;78,00;0,00;13,65;13,65;0,00;27,30
2020-06-28;38,00;26,00;0,00;13,00;13,00;88,67;76,00;0,00;50,67;24,00;74,00;200,00;0,00;12,67;0,00;164,67;12,67;26,60;26,60;13,30;24,70
2020-07-05;67,00;80,00;40,00;67,00;27,00;108,06;54,03;28,10;28,10;14,21;79,18;93,39;14,21;0,00;0,00;149,13;12,97;40,20;53,60;13,40;0,00
2020-07-12;100,00;71,00;29,00;0,00;0,00;42,55;57,45;0,00;14,89;57,14;100,00;157,14;28,57;14,89;0,00;142,55;14,89;71,70;56,60;28,30;15,09
2020-07-19;30,00;46,00;30,00;15,00;0,00;214,29;45,00;0,00;30,00;30,00;30,00;88,00;0,00;0,00;0,00;214,29;30,00;0,00;45,00;0,00;15,00
2020-07-26;29,00;0,00;14,00;29,00;29,00;70,43;0,00;0,00;14,50;14,50;130,50;87,00;0,00;0,00;0,00;182,29;0,00;29,00;58,00;15,47;15,47
2020-08-02;42,00;0,00;14,00;0,00;0,00;69,30;27,30;0,00;27,30;29,40;14,70;86,10;29,40;0,00;0,00;143,68;28,74;28,64;28,64;13,36;13,36
2020-08-09;53,00;13,00;13,00;13,00;0,00;53,00;0,00;0,00;12,72;12,23;26,50;132,50;12,23;27,56;0,00;106,00;27,56;13,25;66,25;26,50;13,25
2020-08-16;13,00;13,00;13,00;53,00;13,00;13,00;54,17;0,00;13,00;0,00;13,00;112,67;0,00;0,00;0,00;95,33;0,00;13,00;39,00;0,00;13,00
2020-08-23;53,00;13,00;27,00;40,00;0,00;93,28;25,44;12,72;12,72;0,00;38,73;26,50;0,00;0,00;0,00;65,72;0,00;106,00;66,25;0,00;0,00
2020-08-30;13,00;13,00;0,00;27,00;0,00;54,17;41,17;0,00;0,00;0,00;61,29;48,29;0,00;0,00;0,00;136,50;41,17;26,00;52,00;0,00;0,00
2020-09-06;41,00;27,00;14,00;14,00;27,00;56,11;12,95;0,00;12,95;0,00;41,00;55,35;14,35;0,00;0,00;84,16;12,95;0,00;13,05;13,05;13,05
2020-09-13;27,00;27,00;0,00;14,00;0,00;27,00;27,00;0,00;0,00;0,00;97,62;0,00;14,54;0,00;0,00;54,00;0,00;13,50;13,50;0,00;13,50
2020-09-20;13,00;13,00;0,00;13,00;0,00;13,00;0,00;0,00;13,00;0,00;0,00;41,17;0,00;0,00;0,00;13,00;28,17;0,00;13,00;39,00;26,00
2020-09-27;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;7,00;13,00;7,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;7,00;0,00
2020-10-04;41,00;27,00;14,00;14,00;0,00;28,05;0,00;12,95;0,00;0,00;41,00;14,35;0,00;0,00;0,00;56,11;0,00;0,00;13,67;27,33;0,00
2020-10-11;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;7,00;0,00;7,00;7,00;0,00;7,00;0,00;13,00;0,00;0,00;8,00;0,00;0,00
2020-10-18;0,00;0,00;14,00;14,00;14,00;13,00;7,00;0,00;13,00;0,00;7,00;0,00;0,00;7,00;0,00;13,00;7,00;0,00;0,00;0,00;7,00
2020-10-25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;6,00;6,00;7,00;7,00;0,00;7,00
2020-11-01;26,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;26,00;0,00;0,00;0,00;26,00;0,00;0,00;13,00;0,00;0,00
2020-11-08;0,00;0,00;14,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;13,00;13,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;24,14;37,14;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;13,00
2020-11-29;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;6,00;0,00;0,00;7,00;7,00;7,00
2020-12-06;27,00;14,00;0,00;0,00;0,00;12,46;0,00;0,00;27,00;0,00;14,54;14,54;0,00;0,00;0,00;0,00;0,00;13,50;13,50;0,00;0,00
2020-12-13;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;14,00;28,00;0,00;0,00;0,00;14,00;14,00;0,00;0,00;0,00;0,00
2020-12-20;44,00;29,00;0,00;0,00;0,00;29,33;0,00;0,00;14,67;14,67;0,00;0,00;0,00;0,00;0,00;15,40;0,00;0,00;0,00;0,00;15,30
