Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-11-03;13,00;169,00;2,17;65,00;8,67;11,00;8,00;2,00;3,00;2,00;3,00;1,00;1,00
2019-11-10;17,00;161,50;2,13;72,25;4,25;6,00;2,00;1,00;3,00;1,00;1,00;2,00;2,00
2019-11-17;16,00;132,00;2,00;64,00;12,00;9,00;6,00;0,00;8,00;3,00;3,00;0,00;1,00
2019-11-24;24,00;176,00;4,00;72,00;8,00;6,00;5,00;4,00;3,00;3,00;1,00;2,00;0,00
2019-12-01;18,00;133,20;1,80;64,80;7,20;8,00;3,00;2,00;5,00;3,00;4,00;0,00;0,00
2019-12-08;18,00;162,00;4,50;90,00;4,50;11,00;6,00;4,00;6,00;3,00;2,00;0,00;0,00
2019-12-15;17,00;178,50;2,13;80,75;4,25;10,00;8,00;2,00;5,00;6,00;2,00;1,00;2,00
2019-12-22;28,00;236,00;4,00;112,00;12,00;13,00;4,00;3,00;4,00;4,00;1,00;0,00;1,00
2019-12-29;28,00;212,00;2,00;80,00;4,00;14,00;6,00;1,00;5,00;2,00;4,00;1,00;0,00
2020-01-05;33,00;193,88;4,13;61,88;2,06;15,00;11,00;2,00;5,00;2,00;3,00;2,00;1,00
2020-01-12;34,00;192,67;3,78;52,89;7,56;16,00;6,00;1,00;3,00;1,00;5,00;1,00;1,00
2020-01-19;26,00;156,00;1,86;37,14;7,43;9,00;8,00;2,00;5,00;2,00;1,00;0,00;2,00
2020-01-26;22,00;150,33;3,67;33,00;7,33;8,00;9,00;2,00;8,00;6,00;2,00;2,00;2,00
2020-02-02;17,00;170,00;4,25;59,50;8,50;14,00;11,00;1,00;6,00;6,00;2,00;2,00;2,00
2020-02-09;23,00;157,17;3,83;53,67;7,67;16,00;7,00;2,00;4,00;3,00;1,00;2,00;0,00
2020-02-16;30,00;172,50;1,88;60,00;7,50;13,00;8,00;2,00;3,00;2,00;1,00;0,00;0,00
2020-02-23;16,00;156,00;2,00;60,00;12,00;16,00;3,00;1,00;2,00;3,00;1,00;2,00;1,00
2020-03-01;19,00;133,00;3,80;57,00;3,80;11,00;5,00;0,00;3,00;4,00;4,00;3,00;2,00
2020-03-08;22,00;113,67;1,83;55,00;3,67;6,00;4,00;2,00;4,00;1,00;0,00;1,00;0,00
2020-03-15;7,00;77,00;0,00;7,00;3,50;7,00;7,00;3,00;1,00;2,00;2,00;0,00;1,00
2020-03-22;7,00;52,50;1,75;31,50;3,50;5,00;1,00;1,00;1,00;3,00;1,00;1,00;1,00
2020-03-29;9,00;67,50;0,00;13,50;4,50;4,00;3,00;0,00;1,00;0,00;0,00;1,00;0,00
2020-04-05;7,00;35,00;0,00;10,50;1,75;4,00;4,00;0,00;1,00;1,00;0,00;1,00;0,00
2020-04-12;8,00;40,00;0,00;16,00;2,00;5,00;1,00;1,00;3,00;1,00;1,00;0,00;0,00
2020-04-19;7,00;28,00;1,75;10,50;1,75;2,00;4,00;1,00;0,00;1,00;0,00;1,00;0,00
2020-04-26;6,00;27,00;3,00;9,00;3,00;6,00;1,00;1,00;2,00;1,00;1,00;1,00;1,00
2020-05-03;6,00;36,00;0,00;6,00;0,00;2,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00
2020-05-10;9,00;36,00;2,25;22,50;2,25;5,00;1,00;1,00;1,00;1,00;2,00;0,00;0,00
2020-05-17;14,00;35,00;0,00;17,50;1,75;5,00;3,00;1,00;3,00;3,00;2,00;1,00;0,00
2020-05-24;12,00;40,00;0,00;16,00;2,00;4,00;4,00;1,00;3,00;1,00;2,00;0,00;0,00
2020-05-31;14,00;45,50;0,00;17,50;1,75;5,00;2,00;1,00;1,00;4,00;3,00;2,00;1,00
2020-06-07;12,00;76,00;4,00;24,00;4,00;8,00;11,00;0,00;1,00;1,00;1,00;1,00;1,00
2020-06-14;20,00;68,00;2,00;40,00;4,00;12,00;7,00;2,00;2,00;4,00;1,00;1,00;2,00
2020-06-21;21,00;58,80;2,10;42,00;8,40;9,00;3,00;1,00;5,00;4,00;2,00;2,00;0,00
2020-06-28;30,00;90,00;1,88;48,75;7,50;15,00;8,00;1,00;5,00;1,00;0,00;0,00;1,00
2020-07-05;35,00;105,00;3,89;58,33;7,78;8,00;7,00;2,00;4,00;2,00;2,00;1,00;1,00
2020-07-12;39,00;117,00;3,90;54,60;15,60;15,00;10,00;2,00;3,00;3,00;19,00;2,00;2,00
2020-07-19;48,00;120,00;2,00;68,00;8,00;11,00;11,00;2,00;4,00;4,00;4,00;3,00;1,00
2020-07-26;44,00;116,00;2,00;68,00;8,00;5,00;7,00;2,00;2,00;7,00;3,00;1,00;1,00
2020-08-02;46,00;103,50;1,92;76,67;7,67;13,00;11,00;2,00;3,00;7,00;2,00;1,00;2,00
2020-08-09;59,00;82,60;0,00;62,93;11,80;15,00;8,00;5,00;2,00;2,00;2,00;2,00;2,00
2020-08-16;32,00;92,00;2,00;68,00;8,00;13,00;11,00;2,00;3,00;2,00;3,00;1,00;1,00
2020-08-23;42,00;68,73;1,91;61,09;3,82;6,00;12,00;2,00;2,00;1,00;1,00;1,00;3,00
2020-08-30;35,00;70,00;0,00;46,67;3,89;3,00;4,00;0,00;3,00;2,00;2,00;2,00;1,00
2020-09-06;13,00;60,67;2,17;69,33;8,67;3,00;4,00;2,00;0,00;2,00;1,00;0,00;0,00
2020-09-13;11,00;66,00;0,00;33,00;3,67;5,00;3,00;0,00;0,00;1,00;0,00;1,00;1,00
2020-09-20;9,00;63,00;2,25;45,00;4,50;5,00;2,00;1,00;1,00;1,00;2,00;1,00;2,00
2020-09-27;13,00;65,00;0,00;34,67;4,33;2,00;2,00;2,00;2,00;2,00;0,00;0,00;0,00
2020-10-04;14,00;42,00;1,75;24,50;3,50;2,00;3,00;1,00;2,00;1,00;1,00;1,00;0,00
2020-10-11;11,00;44,00;0,00;22,00;3,67;5,00;2,00;0,00;2,00;0,00;1,00;0,00;0,00
2020-10-18;8,00;48,00;0,00;20,00;2,00;2,00;1,00;1,00;4,00;0,00;0,00;1,00;2,00
2020-10-25;100,00;42,31;1,92;7,69;0,00;4,00;2,00;3,00;3,00;2,00;1,00;2,00;1,00
2020-11-01;10,00;40,00;0,00;10,00;5,00;1,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00
2020-11-08;11,00;36,67;0,00;11,00;1,83;2,00;1,00;2,00;2,00;2,00;1,00;0,00;0,00
2020-11-15;6,00;24,00;1,50;12,00;3,00;5,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00
2020-11-22;9,00;49,50;2,25;18,00;2,25;2,00;1,00;1,00;1,00;1,00;2,00;0,00;0,00
2020-11-29;11,00;33,00;0,00;14,67;1,83;3,00;3,00;0,00;1,00;2,00;0,00;0,00;0,00
2020-12-06;8,00;56,00;4,00;16,00;4,00;2,00;0,00;2,00;0,00;2,00;0,00;1,00;0,00
2020-12-13;6,00;27,00;0,00;15,00;3,00;2,00;3,00;0,00;0,00;1,00;1,00;0,00;0,00
2020-12-20;9,00;49,50;0,00;49,50;4,50;6,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;4,00;52,00;2,00;32,00;2,00;2,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00
2021-01-03;9,00;58,50;0,00;22,50;4,50;1,00;2,00;0,00;1,00;3,00;1,00;1,00;1,00
2021-01-10;4,00;48,00;2,00;20,00;4,00;2,00;1,00;1,00;0,00;2,00;2,00;0,00;1,00
2021-01-17;9,00;49,50;0,00;18,00;2,25;5,00;2,00;1,00;1,00;0,00;1,00;1,00;0,00
2021-01-24;11,00;44,00;1,83;11,00;1,83;3,00;2,00;2,00;2,00;1,00;1,00;0,00;0,00
2021-01-31;2,00;22,00;0,00;8,00;0,00;4,00;2,00;0,00;2,00;1,00;2,00;1,00;0,00
2021-02-07;11,00;29,33;0,00;11,00;3,67;2,00;5,00;0,00;3,00;0,00;2,00;2,00;2,00
2021-02-14;16,00;40,00;0,00;12,00;4,00;4,00;2,00;0,00;1,00;0,00;1,00;1,00;0,00
2021-02-21;14,00;42,00;0,00;17,50;3,50;4,00;3,00;2,00;2,00;1,00;0,00;1,00;0,00
2021-02-28;13,00;52,00;2,17;21,67;4,33;3,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00
2021-03-07;11,00;40,33;1,83;29,33;3,67;3,00;3,00;2,00;2,00;0,00;2,00;2,00;0,00
2021-03-14;11,00;36,67;3,67;18,33;3,67;4,00;2,00;2,00;0,00;1,00;1,00;1,00;0,00
2021-03-21;9,00;31,50;2,25;18,00;2,25;2,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00
2021-03-28;4,00;28,00;2,00;12,00;2,00;3,00;2,00;0,00;2,00;0,00;0,00;2,00;1,00
2021-04-04;14,00;31,50;0,00;7,00;1,75;2,00;2,00;1,00;1,00;1,00;1,00;0,00;0,00
2021-04-11;7,00;35,00;0,00;10,50;3,50;2,00;4,00;1,00;2,00;2,00;2,00;1,00;1,00
2021-04-18;8,00;36,00;2,00;12,00;2,00;5,00;3,00;1,00;0,00;1,00;2,00;0,00;2,00
2021-04-25;8,00;44,00;2,00;12,00;2,00;4,00;2,00;2,00;1,00;1,00;1,00;1,00;0,00
2021-05-02;10,00;40,00;0,00;16,67;3,33;7,00;1,00;0,00;2,00;3,00;1,00;0,00;1,00
2021-05-09;11,00;47,67;0,00;18,33;7,33;5,00;3,00;0,00;1,00;2,00;0,00;2,00;0,00
2021-05-16;17,00;59,50;2,13;25,50;4,25;8,00;5,00;0,00;2,00;2,00;0,00;1,00;0,00
2021-05-23;17,00;80,75;4,25;38,25;2,13;8,00;10,00;1,00;1,00;1,00;1,00;2,00;0,00
2021-05-30;28,00;76,00;2,00;36,00;4,00;9,00;3,00;0,00;1,00;5,00;3,00;3,00;3,00
2021-06-06;31,00;77,50;1,94;27,13;1,94;10,00;2,00;1,00;4,00;5,00;2,00;1,00;1,00
2021-06-13;22,00;80,67;0,00;33,00;11,00;15,00;5,00;1,00;2,00;2,00;3,00;0,00;2,00
2021-06-20;27,00;111,86;1,93;34,71;3,86;13,00;7,00;3,00;5,00;2,00;2,00;1,00;1,00
2021-06-27;31,00;108,50;0,00;38,75;3,88;15,00;10,00;0,00;5,00;2,00;2,00;0,00;1,00
2021-07-04;34,00;136,00;1,89;49,11;3,78;8,00;8,00;1,00;2,00;2,00;2,00;1,00;2,00
2021-07-11;45,00;122,73;4,09;65,45;8,18;14,00;20,00;3,00;3,00;8,00;3,00;3,00;1,00
2021-07-18;34,00;117,11;1,89;45,33;3,78;9,00;13,00;3,00;4,00;5,00;1,00;3,00;4,00
2021-07-25;43,00;129,00;1,95;54,73;3,91;12,00;14,00;5,00;3,00;3,00;2,00;0,00;0,00
