Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2021-01-17;10,00;120,00;5,00;5,00;5,00;9,00;5,00;4,00;1,00;2,00;1,00;3,00;0,00
2021-01-24;16,00;85,33;5,33;5,33;5,33;8,00;6,00;4,00;6,00;7,00;5,00;1,00;0,00
2021-01-31;11,00;66,00;2,75;11,00;2,75;7,00;4,00;0,00;7,00;0,00;2,00;2,00;0,00
2021-02-07;12,00;64,00;4,00;4,00;4,00;4,00;8,00;2,00;8,00;2,00;3,00;0,00;2,00
2021-02-14;7,00;73,50;7,00;3,50;3,50;1,00;4,00;4,00;5,00;7,00;1,00;3,00;0,00
2021-02-21;23,00;101,20;4,60;4,60;4,60;4,00;14,00;2,00;5,00;5,00;3,00;3,00;2,00
2021-02-28;18,00;58,50;4,50;4,50;4,50;5,00;7,00;2,00;2,00;3,00;3,00;4,00;1,00
2021-03-07;15,00;115,00;2,50;5,00;5,00;6,00;11,00;1,00;6,00;2,00;2,00;1,00;0,00
2021-03-14;11,00;137,50;2,75;5,50;11,00;7,00;6,00;2,00;2,00;2,00;4,00;1,00;0,00
2021-03-21;15,00;70,00;5,00;2,50;5,00;6,00;8,00;2,00;5,00;2,00;3,00;1,00;4,00
2021-03-28;9,00;81,00;4,50;4,50;2,25;0,00;5,00;1,00;3,00;3,00;2,00;0,00;0,00
2021-04-04;9,00;63,00;2,25;2,25;2,25;8,00;3,00;1,00;1,00;1,00;1,00;1,00;1,00
2021-04-11;14,00;65,33;4,67;4,67;4,67;3,00;5,00;2,00;2,00;6,00;2,00;0,00;2,00
2021-04-18;8,00;52,00;0,00;4,00;2,00;5,00;3,00;0,00;6,00;1,00;1,00;0,00;0,00
2021-04-25;10,00;85,00;5,00;0,00;5,00;4,00;8,00;0,00;1,00;4,00;1,00;1,00;6,00
2021-05-02;20,00;80,00;5,00;2,50;2,50;3,00;4,00;4,00;1,00;0,00;1,00;0,00;0,00
2021-05-09;23,00;69,00;2,30;2,30;4,60;7,00;6,00;0,00;4,00;4,00;0,00;4,00;2,00
2021-05-16;14,00;70,00;2,33;2,33;9,33;3,00;3,00;2,00;3,00;4,00;3,00;1,00;0,00
2021-05-23;19,00;85,50;2,38;4,75;4,75;2,00;9,00;2,00;2,00;2,00;5,00;0,00;0,00
2021-05-30;16,00;85,33;5,33;5,33;2,67;5,00;5,00;1,00;2,00;4,00;2,00;2,00;1,00
2021-06-06;10,00;85,00;2,50;5,00;5,00;8,00;3,00;3,00;1,00;1,00;2,00;0,00;0,00
2021-06-13;15,00;95,00;5,00;2,50;2,50;7,00;9,00;1,00;0,00;1,00;0,00;1,00;0,00
2021-06-20;21,00;89,25;2,63;2,63;2,63;3,00;7,00;1,00;5,00;1,00;3,00;2,00;0,00
2021-06-27;9,00;99,00;4,50;4,50;9,00;10,00;6,00;3,00;3,00;4,00;2,00;0,00;1,00
2021-07-04;26,00;124,80;5,20;2,60;5,20;8,00;7,00;5,00;7,00;3,00;3,00;2,00;0,00
2021-07-11;28,00;121,33;0,00;2,33;4,67;11,00;8,00;2,00;4,00;4,00;4,00;2,00;1,00
2021-07-18;15,00;100,00;5,00;0,00;5,00;7,00;7,00;5,00;8,00;2,00;1,00;0,00;1,00
2021-07-25;28,00;98,00;4,67;4,67;4,67;11,00;5,00;4,00;1,00;5,00;1,00;1,00;0,00
