Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2020-11-22;16,00;8,00;16,00;40,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;32,00;16,00;8,00;24,00;0,00;0,00;0,00;8,00;0,00
2020-12-06;24,00;24,00;24,00;40,00;0,00;0,00;0,00;8,00;24,00
2020-12-13;17,00;34,00;25,50;34,00;0,00;0,00;33,00;25,00;8,00
2020-12-20;9,00;27,00;0,00;36,00;0,00;0,00;9,00;0,00;0,00
2020-12-27;67,00;38,29;47,86;28,71;0,00;19,00;0,00;19,00;0,00
2021-01-03;8,00;65,33;32,00;24,00;0,00;8,00;0,00;0,00;8,00
2021-01-10;25,00;41,67;16,67;91,67;0,00;0,00;8,00;0,00;0,00
2021-01-17;16,00;56,00;40,00;48,00;0,00;8,00;0,00;0,00;8,00
2021-01-24;8,00;40,00;16,00;48,00;0,00;8,00;0,00;0,00;0,00
2021-01-31;24,00;54,67;8,00;54,67;0,00;8,00;8,00;0,00;8,00
2021-02-07;0,00;24,00;30,00;48,00;0,00;0,00;8,00;0,00;16,00
2021-02-14;34,00;17,68;8,16;0,00;0,00;0,00;0,00;9,00;9,00
2021-02-21;17,00;24,85;17,00;24,85;0,00;0,00;26,00;0,00;0,00
2021-02-28;16,00;32,00;8,00;24,00;0,00;0,00;8,00;0,00;8,00
2021-03-07;16,00;16,00;8,00;16,00;0,00;0,00;0,00;8,00;8,00
2021-03-14;8,00;22,67;14,67;22,67;0,00;0,00;15,00;0,00;0,00
2021-03-21;8,00;8,00;8,00;33,33;0,00;0,00;0,00;0,00;0,00
2021-03-28;45,00;9,55;17,73;45,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;35,00;25,58;0,00;60,58;0,00;0,00;0,00;9,00;0,00
2021-04-11;8,00;16,00;0,00;49,33;0,00;0,00;0,00;0,00;0,00
2021-04-18;9,00;0,00;9,00;76,50;0,00;0,00;0,00;9,00;9,00
2021-04-25;33,00;33,00;0,00;24,75;0,00;0,00;0,00;17,00;0,00
2021-05-02;33,00;16,50;8,25;41,25;0,00;8,00;8,00;0,00;0,00
2021-05-09;17,00;24,85;0,00;15,69;7,85;0,00;8,00;0,00;0,00
2021-05-16;33,00;24,75;24,75;67,38;0,00;0,00;0,00;8,00;0,00
2021-05-23;9,00;19,50;0,00;76,50;0,00;0,00;17,00;0,00;9,00
2021-05-30;26,00;26,00;17,79;43,79;0,00;9,00;9,00;0,00;0,00
2021-06-06;8,00;0,00;0,00;41,33;8,00;0,00;8,00;0,00;0,00
2021-06-13;9,00;37,50;0,00;19,50;0,00;9,00;0,00;9,00;0,00
2021-06-20;42,00;8,13;33,87;33,87;0,00;8,00;0,00;0,00;0,00
2021-06-27;8,00;0,00;8,00;49,33;0,00;0,00;17,00;8,00;0,00
2021-07-04;18,00;18,00;26,31;36,00;0,00;0,00;0,00;0,00;0,00
2021-07-11;36,00;18,00;9,69;9,69;0,00;0,00;0,00;0,00;0,00
2021-07-18;20,00;20,00;20,00;58,67;0,00;10,00;0,00;0,00;0,00
2021-07-25;22,00;11,00;0,00;56,38;11,00;0,00;11,00;0,00;0,00
