Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-11-10;39,00;4,00;0,00;0,00;9,00;0,00;0,00;9,00;0,00;0,00;13,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00
2019-11-17;43,00;13,00;9,00;0,00;0,00;0,00;0,00;8,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;4,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;54,00;12,00;4,00;0,00;0,00;4,00;0,00;16,00;0,00;12,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;39,00;0,00;9,00;0,00;9,00;4,00;4,00;17,00;4,00;22,00;9,00;13,00;9,00;0,00;9,00;0,00;4,00;0,00;0,00;0,00;13,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;68,00;13,00;4,00;4,00;17,00;0,00;0,00;13,00;0,00;9,00;0,00;4,00;26,00;0,00;0,00;4,00;0,00;0,00;9,00;9,00;9,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;39,00;0,00;4,00;0,00;9,00;9,00;0,00;13,00;4,00;13,00;0,00;0,00;9,00;0,00;4,00;0,00;4,00;0,00;4,00;9,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;88,00;10,00;0,00;0,00;10,00;5,00;0,00;15,00;5,00;0,00;5,00;10,00;10,00;0,00;10,00;5,00;15,00;0,00;5,00;16,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;65,00;10,00;0,00;5,00;25,00;5,00;0,00;5,00;5,00;15,00;10,00;5,00;20,00;0,00;15,00;5,00;15,00;0,00;0,00;0,00;20,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;63,00;0,00;8,00;4,00;4,00;8,00;0,00;17,00;8,00;25,00;13,00;13,00;4,00;0,00;4,00;0,00;8,00;0,00;13,00;8,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;48,00;8,00;4,00;8,00;20,00;0,00;0,00;24,00;4,00;16,00;20,00;4,00;16,00;0,00;12,00;4,00;0,00;4,00;12,00;4,00;16,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;94,00;8,00;12,00;4,00;0,00;8,00;8,00;8,00;0,00;8,00;16,00;12,00;12,00;0,00;4,00;0,00;0,00;0,00;4,00;4,00;12,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;61,00;0,00;8,00;4,00;4,00;4,00;4,00;16,00;0,00;16,00;16,00;4,00;4,00;0,00;0,00;0,00;8,00;0,00;0,00;16,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;73,00;4,00;4,00;0,00;16,00;0,00;4,00;20,00;0,00;4,00;8,00;12,00;4,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;99,00;4,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;21,00;8,00;8,00;25,00;0,00;4,00;4,00;12,00;0,00;4,00;8,00;12,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;71,00;8,00;4,00;0,00;4,00;4,00;4,00;4,00;0,00;33,00;13,00;8,00;4,00;0,00;12,00;0,00;4,00;0,00;8,00;8,00;13,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2020-02-23;44,00;16,00;0,00;0,00;16,00;8,00;4,00;12,00;0,00;8,00;4,00;4,00;12,00;0,00;16,00;0,00;8,00;0,00;0,00;16,00;16,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00
2020-03-01;43,00;0,00;4,00;0,00;0,00;4,00;4,00;16,00;0,00;0,00;8,00;4,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;8,00;16,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;91,00;4,00;0,00;0,00;4,00;4,00;4,00;8,00;0,00;15,00;11,00;11,00;11,00;0,00;11,00;8,00;0,00;0,00;11,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;15,00;8,00;0,00;8,00;0,00;0,00;4,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;7,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;7,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;16,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
