Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2019-12-22;49,00;228,67;98,00;81,67;0,00;16,00;0,00;32,00;48,00
2019-12-29;79,00;291,05;128,89;112,26;0,00;16,00;16,00;47,00;0,00
2020-01-05;100,00;268,00;128,00;100,00;0,00;14,00;0,00;0,00;0,00
2020-01-12;98,00;281,75;126,58;196,00;0,00;14,00;14,00;14,00;14,00
2020-01-19;29,00;161,57;161,57;132,57;0,00;0,00;43,00;14,00;43,00
2020-01-26;14,00;136,50;87,50;161,00;0,00;14,00;14,00;0,00;0,00
2020-02-02;29,00;265,14;58,00;132,57;16,57;0,00;14,00;14,00;14,00
2020-02-09;28,00;248,00;84,00;112,00;0,00;0,00;14,00;14,00;0,00
2020-02-16;28,00;164,00;84,00;152,00;0,00;0,00;14,00;14,00;0,00
2020-02-23;14,00;196,00;144,67;163,33;0,00;0,00;0,00;14,00;0,00
2020-03-01;0,00;24,00;7,00;34,00;0,00;0,00;14,00;28,00;0,00
2020-03-08;0,00;27,00;20,00;41,00;3,00;0,00;14,00;14,00;0,00
2020-03-15;41,00;233,70;82,00;135,30;0,00;0,00;0,00;13,00;0,00
2020-03-22;27,00;61,71;38,57;100,29;0,00;0,00;26,00;13,00;0,00
2020-03-29;13,00;138,67;43,33;56,33;0,00;13,00;39,00;13,00;13,00
2020-04-05;82,00;123,00;57,40;168,10;0,00;0,00;0,00;0,00;0,00
2020-04-12;27,00;11,57;38,57;177,43;0,00;0,00;0,00;13,00;0,00
2020-04-19;64,00;24,00;36,00;204,00;0,00;0,00;13,00;0,00;13,00
2020-04-26;13,00;65,00;26,00;134,33;13,00;25,00;12,00;25,00;12,00
2020-05-03;78,00;41,05;53,37;65,68;12,32;0,00;13,00;0,00;0,00
2020-05-10;38,00;67,56;12,67;92,89;0,00;0,00;13,00;13,00;0,00
2020-05-17;40,00;28,00;12,00;80,00;0,00;13,00;0,00;0,00;13,00
2020-05-24;26,00;43,33;13,00;82,33;0,00;0,00;13,00;0,00;0,00
2020-05-31;62,00;86,80;62,00;74,40;0,00;0,00;0,00;12,00;0,00
2020-06-07;25,00;62,50;50,00;162,50;12,50;0,00;37,00;0,00;0,00
2020-06-14;0,00;9,00;12,00;24,00;0,00;0,00;0,00;0,00;12,00
2020-06-21;66,00;82,50;53,63;66,00;0,00;13,00;0,00;0,00;13,00
2020-06-28;26,00;56,33;43,33;56,33;0,00;0,00;0,00;0,00;0,00
2020-07-05;41,00;110,70;82,00;110,70;28,70;0,00;27,00;14,00;14,00
2020-07-12;44,00;116,00;88,00;116,00;28,00;0,00;29,00;44,00;0,00
2020-07-19;47,00;58,75;15,67;137,08;0,00;0,00;0,00;0,00;15,00
2020-07-26;30,00;77,14;30,00;111,43;17,14;0,00;0,00;0,00;15,00
2020-08-02;86,00;131,05;73,71;131,05;16,38;14,00;0,00;14,00;0,00
2020-08-09;27,00;158,14;27,00;115,71;0,00;14,00;0,00;0,00;0,00
2020-08-16;55,00;55,00;0,00;198,85;0,00;0,00;14,00;14,00;0,00
2020-08-23;14,00;158,67;60,67;219,33;0,00;27,00;14,00;0,00;0,00
2020-08-30;28,00;108,00;12,00;216,00;0,00;14,00;14,00;0,00;0,00
2020-09-06;28,00;140,00;68,00;124,00;12,00;0,00;0,00;14,00;0,00
2020-09-13;28,00;12,00;0,00;96,00;0,00;0,00;28,00;0,00;0,00
2020-09-20;41,00;192,70;28,70;53,30;0,00;0,00;14,00;14,00;0,00
2020-09-27;14,00;32,67;65,33;46,67;0,00;14,00;0,00;41,00;0,00
2020-10-04;70,00;86,47;41,18;98,82;0,00;0,00;0,00;0,00;0,00
2020-10-11;44,00;44,00;44,00;132,00;0,00;0,00;15,00;15,00;0,00
2020-10-18;15,00;41,25;26,25;135,00;0,00;0,00;0,00;0,00;14,00
2020-10-25;14,00;14,00;32,67;205,33;0,00;0,00;14,00;0,00;0,00
2020-11-01;53,00;28,54;28,54;175,31;0,00;13,00;0,00;0,00;0,00
2020-11-08;0,00;34,00;3,00;14,00;0,00;14,00;0,00;14,00;0,00
2020-11-15;55,00;71,92;84,62;55,00;0,00;0,00;0,00;27,00;0,00
2020-11-22;41,00;139,40;28,70;151,70;12,30;0,00;0,00;14,00;14,00
2020-11-29;27,00;92,57;50,14;92,57;0,00;0,00;27,00;14,00;27,00
2020-12-06;14,00;79,33;46,67;177,33;0,00;14,00;28,00;0,00;0,00
2020-12-13;0,00;53,00;25,00;39,00;0,00;0,00;28,00;14,00;0,00
2020-12-20;30,00;222,86;124,29;270,00;17,14;30,00;15,00;0,00;0,00
2020-12-27;60,00;400,00;88,00;192,00;0,00;15,00;15,00;0,00;0,00
2021-01-03;28,00;248,00;236,00;84,00;0,00;0,00;42,00;0,00;14,00
2021-01-10;84,00;344,00;180,00;316,00;0,00;28,00;14,00;28,00;0,00
2021-01-17;42,00;256,20;29,40;142,80;0,00;41,00;0,00;14,00;0,00
2021-01-24;0,00;10,00;10,00;17,00;3,00;0,00;14,00;0,00;14,00
2021-01-31;28,00;124,00;40,00;120,00;0,00;0,00;41,00;14,00;0,00
2021-02-07;14,00;93,33;0,00;93,33;0,00;0,00;0,00;0,00;0,00
2021-02-14;43,00;125,09;54,73;136,82;0,00;14,00;0,00;0,00;0,00
2021-02-21;14,00;38,50;14,00;112,00;0,00;0,00;14,00;0,00;14,00
2021-02-28;43,00;27,36;0,00;82,09;0,00;0,00;29,00;0,00;0,00
2021-03-07;56,00;40,00;12,00;108,00;0,00;0,00;14,00;0,00;14,00
2021-03-14;40,00;40,00;40,00;80,00;12,00;0,00;13,00;13,00;0,00
2021-03-21;56,00;96,00;96,00;196,00;0,00;0,00;14,00;0,00;0,00
2021-03-28;90,00;90,00;151,36;135,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;43,00;103,20;73,10;133,30;0,00;0,00;14,00;0,00;0,00
2021-04-11;42,00;71,40;29,40;117,60;0,00;0,00;28,00;14,00;0,00
2021-04-18;0,00;15,00;4,00;18,00;0,00;0,00;29,00;0,00;0,00
2021-04-25;28,00;96,00;40,00;84,00;0,00;0,00;0,00;14,00;0,00
2021-05-02;41,00;69,70;82,00;94,30;0,00;0,00;14,00;14,00;0,00
2021-05-09;71,00;71,00;55,22;82,83;0,00;0,00;28,00;0,00;0,00
2021-05-16;27,00;65,57;38,57;65,57;0,00;0,00;0,00;14,00;0,00
2021-05-23;0,00;28,00;11,00;35,00;0,00;0,00;14,00;0,00;0,00
2021-05-30;29,00;120,14;29,00;120,14;0,00;0,00;58,00;14,00;0,00
2021-06-06;29,00;58,00;45,57;116,00;0,00;0,00;0,00;14,00;0,00
2021-06-13;99,00;99,00;28,88;41,25;0,00;0,00;28,00;0,00;0,00
2021-06-20;58,00;16,57;16,57;103,57;0,00;14,00;0,00;14,00;0,00
2021-06-27;44,00;72,00;84,00;188,00;28,00;0,00;14,00;0,00;0,00
2021-07-04;76,00;148,00;76,00;120,00;16,00;0,00;15,00;15,00;0,00
2021-07-11;16,00;76,00;276,00;124,00;0,00;31,00;31,00;31,00;16,00
2021-07-18;18,00;216,00;157,50;117,00;0,00;18,00;18,00;0,00;0,00
2021-07-25;56,00;148,00;72,00;148,00;0,00;37,00;0,00;0,00;0,00
