Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-11-03;43,00;6,14;1,02;6,14;4,10;4,00;5,00;0,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
2019-11-10;52,00;5,00;0,00;4,00;4,00;3,00;10,00;5,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;43,00;5,00;0,00;8,00;3,00;0,00;12,00;5,00;1,00;0,00;3,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00
2019-11-24;51,00;8,00;1,00;3,00;0,00;3,00;7,00;7,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00
2019-12-01;47,00;13,00;3,00;10,00;4,00;4,00;14,00;3,00;1,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
2019-12-08;59,00;10,00;0,00;10,00;1,00;0,00;13,00;6,00;3,00;0,00;3,00;1,00;0,00;1,00;0,00;3,00;1,00;0,00;0,00;1,00;0,00
2019-12-15;66,00;20,00;3,00;11,00;1,00;4,00;15,00;15,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;5,00;3,00;0,00;0,00;0,00;1,00
2019-12-22;88,00;13,15;3,03;13,15;3,03;9,00;18,00;9,00;0,00;1,00;4,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;67,00;12,00;0,00;9,00;4,00;5,00;23,00;7,00;1,00;0,00;4,00;1,00;1,00;1,00;1,00;1,00;3,00;0,00;0,00;0,00;0,00
2020-01-05;100,00;10,00;5,00;1,00;5,00;5,00;18,00;8,00;5,00;0,00;4,00;1,00;1,00;0,00;0,00;4,00;3,00;3,00;0,00;0,00;0,00
2020-01-12;85,00;7,00;2,00;8,00;6,00;1,00;13,00;7,00;2,00;0,00;2,00;0,00;2,00;0,00;0,00;4,00;1,00;1,00;0,00;0,00;0,00
2020-01-19;91,00;25,28;1,01;11,12;1,01;0,00;18,00;10,00;4,00;0,00;8,00;4,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;88,00;15,00;0,00;10,00;2,00;1,00;13,00;6,00;0,00;0,00;3,00;5,00;1,00;0,00;0,00;3,00;1,00;0,00;0,00;0,00;1,00
2020-02-02;72,00;15,00;1,00;12,00;7,00;5,00;12,00;6,00;6,00;0,00;1,00;2,00;2,00;1,00;0,00;2,00;2,00;0,00;0,00;1,00;0,00
2020-02-09;76,00;21,28;0,00;5,07;1,01;4,00;9,00;7,00;1,00;0,00;1,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;2,00
2020-02-16;85,00;12,00;1,00;6,00;4,00;2,00;19,00;11,00;1,00;0,00;5,00;4,00;0,00;0,00;0,00;2,00;0,00;1,00;0,00;0,00;0,00
2020-02-23;85,00;20,00;4,00;13,00;2,00;2,00;12,00;10,00;2,00;1,00;1,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;73,00;7,00;2,00;8,00;1,00;4,00;17,00;8,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
