Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-12-22;33,00;4,00;0,00;0,00;4,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00
2019-12-29;18,00;14,00;0,00;18,00;21,00;0,00;4,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;21,00;6,00;0,00;3,00;6,00;0,00;0,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;17,00;3,00;0,00;3,00;6,00;0,00;12,00;0,00;0,00;6,00;3,00;6,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;15,00;9,00;3,00;6,00;3,00;0,00;6,00;9,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;20,00;0,00;3,00;6,00;6,00;3,00;6,00;0,00;0,00;3,00;0,00;6,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2020-02-02;41,00;9,00;6,00;3,00;3,00;9,00;9,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00
2020-02-09;21,00;0,00;6,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00
2020-02-16;36,00;9,00;0,00;9,00;3,00;0,00;0,00;9,00;0,00;0,00;6,00;3,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;37,00;6,00;3,00;0,00;3,00;0,00;8,00;11,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;31,00;3,00;0,00;3,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2020-03-08;27,00;3,00;0,00;5,00;0,00;0,00;5,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;14,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;0,00;3,00;3,00;0,00;8,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;5,00;3,00;3,00;5,00;0,00;0,00;3,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;9,00;6,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;14,00;3,00;3,00;0,00;3,00;0,00;6,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2020-04-19;11,00;3,00;5,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;5,00;5,00;3,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;11,00;5,00;0,00;5,00;0,00;0,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;8,00;5,00;0,00;0,00;5,00;3,00;0,00;8,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;18,00;18,00;3,00;3,00;9,00;6,00;3,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;3,00;11,00;3,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00
2020-05-31;27,00;3,00;0,00;3,00;8,00;8,00;8,00;3,00;0,00;0,00;0,00;5,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2020-06-07;27,00;11,00;5,00;3,00;11,00;0,00;11,00;5,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;3,00;5,00;0,00;0,00;0,00
