Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-09-15;37,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;5,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-09-22;47,00;9,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;9,00;19,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;23,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;52,00;9,00;5,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;14,00;0,00;5,00;0,00;9,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;66,00;5,00;5,00;9,00;0,00;9,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;9,00;0,00;5,00;0,00;0,00;9,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;28,00;9,00;0,00;0,00;0,00;5,00;0,00;9,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;9,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;64,00;18,00;9,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;14,00;9,00;0,00;0,00;9,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-10-27;32,00;5,00;5,00;0,00;14,00;9,00;5,00;0,00;0,00;0,00;9,00;0,00;5,00;0,00;14,00;0,00;5,00;0,00;9,00;0,00;14,00;0,00;5,00;0,00;5,00;5,00;0,00;0,00
2019-11-03;50,00;0,00;5,00;5,00;9,00;14,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;18,00;5,00;0,00;0,00;18,00;9,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00
2019-11-10;45,00;0,00;9,00;4,00;9,00;4,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;13,00;5,00;0,00;0,00;9,00;0,00;9,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2019-11-17;76,00;4,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;4,00;9,00;0,00;4,00;0,00;4,00;4,00;0,00;0,00;4,00;0,00;9,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;53,00;0,00;10,00;5,00;0,00;10,00;0,00;10,00;0,00;0,00;14,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;5,00;5,00;5,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00
2019-12-01;76,00;18,00;13,00;0,00;13,00;4,00;4,00;9,00;4,00;4,00;9,00;0,00;4,00;0,00;22,00;0,00;4,00;4,00;4,00;0,00;9,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00
2019-12-08;77,00;9,00;14,00;5,00;5,00;5,00;0,00;0,00;5,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;14,00;18,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2019-12-15;84,00;14,00;5,00;0,00;23,00;0,00;0,00;5,00;9,00;5,00;19,00;5,00;5,00;0,00;9,00;0,00;0,00;0,00;14,00;5,00;9,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;99,00;5,00;16,00;0,00;5,00;21,00;0,00;0,00;0,00;31,00;10,00;10,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00;11,00;11,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;83,00;5,00;15,00;5,00;15,00;10,00;5,00;10,00;5,00;5,00;10,00;0,00;10,00;0,00;15,00;5,00;0,00;5,00;5,00;5,00;10,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00
2020-01-05;50,00;18,00;14,00;14,00;9,00;9,00;0,00;9,00;4,00;23,00;14,00;0,00;9,00;0,00;23,00;5,00;5,00;0,00;5,00;0,00;18,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2020-01-12;98,00;9,00;0,00;0,00;9,00;0,00;0,00;9,00;0,00;9,00;9,00;4,00;17,00;0,00;9,00;0,00;4,00;0,00;0,00;13,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;99,00;4,00;4,00;4,00;13,00;4,00;4,00;13,00;9,00;13,00;13,00;4,00;9,00;0,00;18,00;4,00;0,00;0,00;13,00;0,00;18,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00
2020-01-26;96,00;13,00;4,00;0,00;9,00;9,00;4,00;9,00;13,00;9,00;4,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;13,00;13,00;4,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00
2020-02-02;52,00;17,00;26,00;13,00;17,00;0,00;0,00;0,00;0,00;4,00;9,00;0,00;9,00;0,00;30,00;0,00;4,00;4,00;4,00;31,00;22,00;4,00;4,00;4,00;0,00;0,00;4,00;0,00
2020-02-09;61,00;4,00;4,00;0,00;0,00;4,00;0,00;9,00;0,00;17,00;26,00;4,00;13,00;0,00;9,00;0,00;4,00;0,00;9,00;0,00;9,00;0,00;0,00;4,00;9,00;4,00;4,00;0,00
2020-02-16;70,00;9,00;4,00;0,00;17,00;9,00;4,00;9,00;0,00;4,00;13,00;0,00;4,00;0,00;30,00;9,00;0,00;0,00;13,00;4,00;4,00;4,00;9,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;71,00;4,00;8,00;8,00;8,00;4,00;0,00;8,00;0,00;13,00;8,00;0,00;4,00;0,00;21,00;13,00;4,00;0,00;0,00;8,00;8,00;0,00;4,00;8,00;0,00;0,00;0,00;0,00
2020-03-01;68,00;21,00;13,00;0,00;8,00;0,00;0,00;4,00;8,00;4,00;13,00;4,00;8,00;0,00;13,00;8,00;0,00;0,00;13,00;0,00;9,00;4,00;4,00;0,00;0,00;0,00;4,00;0,00
2020-03-08;34,00;13,00;0,00;4,00;8,00;0,00;0,00;4,00;8,00;4,00;4,00;0,00;8,00;0,00;25,00;0,00;4,00;0,00;13,00;13,00;4,00;0,00;0,00;13,00;0,00;0,00;8,00;0,00
2020-03-15;37,00;8,00;12,00;0,00;16,00;16,00;4,00;4,00;0,00;8,00;4,00;8,00;4,00;0,00;8,00;4,00;4,00;0,00;12,00;8,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00
2020-03-22;32,00;8,00;20,00;0,00;4,00;8,00;0,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;16,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00
2020-03-29;43,00;8,00;4,00;0,00;8,00;0,00;4,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;16,00;0,00;0,00;0,00;16,00;4,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
