Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2019-12-15;62,00;80,60;20,15;7,75;18,60;44,00;9,00;8,00;24,00;166,63;31,00;19,38;27,13;22,78;59,47;16,45;2,53;8,00;3,00;9,00;0,00;66,04;12,13;17,52;6,74;3,00;0,00;1,00;0,00;8,00;4,00;0,00;0,00;0,00;0,00;4,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00
2019-12-22;100,00;106,25;34,38;3,13;37,50;33,00;12,00;11,00;32,00;196,30;25,93;29,63;40,74;32,91;48,10;5,06;5,06;11,00;2,00;0,00;6,00;81,08;22,97;21,62;0,00;0,00;2,00;2,00;2,00;3,00;5,00;0,00;2,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;76,00;87,08;33,25;6,33;14,25;35,00;8,00;8,00;22,00;201,40;26,60;15,20;45,60;17,73;35,47;22,80;0,00;10,00;3,00;13,00;3,00;78,71;10,86;33,93;5,43;0,00;6,00;0,00;3,00;6,00;3,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;80,00;111,37;43,92;10,98;25,10;39,00;8,00;10,00;44,00;232,38;22,86;22,86;41,90;22,86;50,79;15,24;2,54;9,00;8,00;6,00;5,00;112,54;13,56;25,76;9,49;8,00;4,00;1,00;0,00;13,00;3,00;0,00;0,00;5,00;0,00;3,00;4,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;95,00;155,74;37,38;4,67;26,48;52,00;10,00;14,00;37,00;239,40;34,20;26,60;57,00;22,80;60,80;15,20;6,33;11,00;2,00;7,00;1,00;96,36;24,43;32,57;8,14;4,00;5,00;0,00;1,00;10,00;1,00;1,00;0,00;6,00;0,00;2,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00
2020-01-19;100,00;129,69;48,44;7,81;18,75;58,00;13,00;12,00;43,00;259,26;29,63;25,93;40,74;22,78;63,29;12,66;1,27;8,00;3,00;12,00;1,00;106,76;21,62;36,49;12,16;4,00;0,00;0,00;4,00;15,00;1,00;0,00;1,00;5,00;0,00;3,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00
2020-01-26;73,00;88,53;26,40;9,32;15,53;39,00;6,00;10,00;39,00;249,74;11,53;11,53;38,42;27,69;39,02;13,84;1,26;11,00;1,00;8,00;0,00;86,52;13,52;24,33;12,17;1,00;4,00;0,00;1,00;9,00;5,00;1,00;0,00;5,00;0,00;3,00;1,00;3,00;0,00;0,00;3,00;1,00;0,00
2020-02-02;68,00;96,47;22,14;3,16;18,98;44,00;16,00;10,00;40,00;188,89;15,11;11,33;37,78;18,89;44,07;15,11;0,00;11,00;4,00;5,00;4,00;104,72;12,24;14,96;5,44;3,00;3,00;0,00;1,00;6,00;3,00;0,00;1,00;4,00;0,00;4,00;2,00;1,00;0,00;0,00;1,00;0,00;0,00
2020-02-09;74,00;108,64;37,79;4,72;15,74;31,00;10,00;13,00;54,00;196,10;29,60;11,10;44,40;20,07;47,66;15,05;0,00;4,00;5,00;13,00;0,00;86,11;13,45;18,84;8,07;1,00;4,00;0,00;4,00;14,00;4,00;0,00;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-02-16;79,00;109,98;30,98;7,75;20,14;50,00;8,00;9,00;57,00;278,38;22,57;15,05;52,67;28,84;71,48;15,05;2,51;9,00;3,00;11,00;4,00;113,81;20,08;10,71;2,68;1,00;1,00;1,00;1,00;13,00;4,00;3,00;1,00;4,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;64,00;110,83;46,83;4,68;18,73;44,00;7,00;15,00;33,00;214,59;22,59;18,82;41,41;22,59;60,24;15,06;3,76;13,00;5,00;4,00;5,00;77,33;16,00;14,67;5,33;2,00;1,00;0,00;2,00;7,00;4,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00
2020-03-01;55,00;110,00;40,86;6,29;7,86;46,00;7,00;9,00;28,00;150,33;22,00;14,67;44,00;21,74;44,77;7,67;1,28;7,00;0,00;5,00;2,00;53,66;13,41;13,41;6,71;0,00;4,00;0,00;7,00;5,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2020-03-08;68,00;99,63;49,02;4,74;18,98;41,00;12,00;12,00;29,00;124,67;15,11;7,56;41,56;21,41;46,59;13,85;5,04;5,00;1,00;6,00;5,00;47,60;14,96;17,68;9,52;5,00;1,00;0,00;0,00;6,00;0,00;0,00;0,00;5,00;0,00;1,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00
2020-03-15;48,00;99,10;61,94;3,10;13,94;20,00;8,00;14,00;44,00;81,23;25,85;14,77;40,62;13,89;24,00;5,05;3,79;6,00;6,00;8,00;1,00;32,00;8,00;12,00;8,00;0,00;2,00;0,00;0,00;6,00;2,00;0,00;2,00;4,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;32,00;89,60;33,60;3,20;6,40;37,00;2,00;5,00;28,00;112,00;24,00;8,00;36,00;33,28;21,76;8,96;0,00;9,00;2,00;1,00;1,00;38,96;9,74;12,52;5,57;1,00;2,00;0,00;3,00;1,00;2,00;0,00;0,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00
2020-03-29;37,00;69,38;26,21;1,54;9,25;23,00;8,00;6,00;40,00;88,80;11,10;3,70;22,20;10,21;15,31;6,38;0,00;6,00;5,00;2,00;0,00;26,43;6,61;11,89;3,96;0,00;1,00;0,00;1,00;3,00;2,00;0,00;1,00;1,00;0,00;3,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
