Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-10-27;43,00;70,16;13,58;0,00;13,58;0,00;0,00;0,00;0,00;0,00;30,35;43,00;0,00;0,00;0,00;43,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;11,00;0,00;0,00;0,00;10,00;10,00;14,00;0,00;0,00;0,00
2019-11-10;57,00;84,36;13,68;0,00;0,00;0,00;0,00;0,00;0,00;0,00;69,39;69,39;0,00;0,00;0,00;57,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;28,00;28,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;28,00;0,00;0,00;14,74;28,00;0,00;14,00;14,00;0,00;0,00
2019-11-24;14,00;42,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;14,00;0,00;28,00
2019-12-01;44,00;30,11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,67;100,22;0,00;0,00;14,67;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;15,00;32,50;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;30,00;0,00;0,00;0,00;15,00;0,00;0,00;15,00;0,00;0,00
2019-12-15;15,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;30,00;0,00;0,00;0,00;15,00;15,00;0,00;15,00;0,00;0,00
2019-12-22;34,00;68,00;15,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17,00;34,00;0,00;0,00;0,00;51,74;0,00;0,00;0,00;0,00;0,00
2019-12-29;32,00;128,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;64,00;14,77;0,00;0,00;0,00;32,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;72,00;102,19;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;14,90;99,31;0,00;0,00;0,00;43,20;0,00;0,00;0,00;0,00;0,00
2020-01-12;80,00;105,14;13,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;52,50;52,50;0,00;0,00;0,00;40,73;13,09;0,00;0,00;13,00;0,00
2020-01-19;28,00;112,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,00;56,00;0,00;0,00;0,00;41,26;0,00;0,00;0,00;0,00;0,00
2020-01-26;27,00;78,75;27,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;27,00;66,27;0,00;0,00;0,00;79,58;0,00;0,00;14,00;0,00;0,00
2020-02-02;27,00;38,25;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;39,27;66,27;0,00;0,00;0,00;55,50;0,00;0,00;0,00;0,00;0,00
2020-02-09;14,00;70,00;28,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;25,67;39,67;0,00;0,00;0,00;59,11;0,00;0,00;0,00;0,00;0,00
2020-02-16;55,00;55,00;41,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;27,50;40,00;0,00;0,00;0,00;27,50;0,00;0,00;0,00;14,00;0,00
2020-02-23;0,00;17,00;17,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;5,00;15,00;0,00;0,00;9,00;26,00;0,00;0,00;0,00;13,00;0,00
2020-03-01;13,00;13,00;13,00;0,00;0,00;13,00;0,00;0,00;0,00;13,00;0,00;54,60;0,00;0,00;0,00;26,00;0,00;0,00;13,00;0,00;0,00
2020-03-08;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;0,00;0,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;25,00;36,36;11,36;0,00;11,36;13,00;0,00;0,00;13,00;0,00;25,00;0,00;0,00;0,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;33,60;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;12,00;24,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;21,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;25,00;11,36;11,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25,00;12,50;0,00;0,00;13,24;13,24;0,00;0,00;12,00;0,00;12,00
2020-04-12;13,00;13,00;0,00;13,00;13,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;36,00;24,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;48,86;0,00;0,00;12,00;24,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;24,00;0,00;10,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;12,00;0,00;0,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;12,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;12,00;0,00;0,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;24,00;58,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;24,00;0,00;0,00;0,00;35,29;0,00;0,00;0,00;0,00;0,00
2020-05-17;38,00;52,25;11,88;0,00;0,00;0,00;13,00;0,00;0,00;0,00;12,67;25,33;0,00;0,00;0,00;51,15;13,15;0,00;0,00;13,00;13,00
2020-05-24;26,00;40,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;93,60;0,00;0,00;0,00;13,00;0,00;0,00;13,00;0,00;0,00
2020-05-31;26,00;26,00;14,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;26,00;0,00;0,00;0,00;37,56;0,00;0,00;0,00;0,00;0,00
2020-06-07;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;5,00;31,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;83,20;0,00;0,00;0,00;0,00;13,00;0,00;13,00;0,00;0,00
2020-06-21;14,00;14,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;77,00;0,00;0,00;0,00;43,56;0,00;0,00;0,00;0,00;0,00
2020-06-28;27,00;27,00;13,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,27;27,00;0,00;0,00;0,00;27,00;0,00;0,00;0,00;0,00;0,00
2020-07-05;14,00;0,00;0,00;0,00;0,00;14,00;0,00;14,00;0,00;0,00;14,00;91,00;0,00;0,00;0,00;40,60;0,00;0,00;0,00;0,00;0,00
2020-07-12;28,00;14,00;14,00;0,00;28,00;0,00;0,00;0,00;0,00;15,27;71,27;86,55;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00
2020-07-19;29,00;29,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;29,00;29,00;0,00;0,00;0,00;58,00;0,00;0,00;0,00;0,00;0,00
2020-07-26;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2020-08-02;15,00;15,00;32,50;0,00;0,00;15,00;0,00;0,00;0,00;0,00;15,00;42,50;0,00;0,00;0,00;45,00;0,00;0,00;29,00;0,00;0,00
2020-08-09;16,00;32,00;0,00;0,00;0,00;32,00;0,00;0,00;16,00;0,00;16,00;133,33;0,00;0,00;0,00;46,55;0,00;16,00;0,00;0,00;0,00
2020-08-16;15,00;57,86;0,00;0,00;0,00;15,00;0,00;0,00;0,00;15,00;0,00;45,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00
2020-08-23;28,00;58,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;43,27;0,00;0,00;0,00;28,00;0,00;14,00;0,00;0,00;0,00
2020-08-30;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;9,00;9,00;0,00;0,00;0,00;0,00
2020-09-06;14,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;25,67;0,00;0,00;0,00;29,56;0,00;0,00;0,00;0,00;0,00
2020-09-13;14,00;28,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;14,00;0,00;0,00;14,00;0,00;14,00;0,00;14,00;0,00;0,00
2020-09-20;13,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;10,00;10,00;0,00;0,00;14,00;0,00;14,00
2020-10-11;29,00;13,38;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;14,50;0,00;0,00;0,00;14,50;0,00;0,00;0,00;0,00;0,00
2020-10-18;28,00;58,33;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;28,00;0,00;0,00;14,00;0,00;0,00
2020-10-25;28,00;28,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;28,00;0,00;0,00;0,00;0,00;28,00;0,00;0,00;14,00;0,00;14,00
2020-11-01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;14,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;29,56;0,00;0,00;0,00;0,00;0,00
2020-11-15;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;28,00;0,00;0,00;14,00;0,00;0,00
2020-11-22;40,00;25,88;14,12;0,00;0,00;0,00;0,00;0,00;0,00;12,50;0,00;0,00;0,00;0,00;0,00;26,67;0,00;0,00;0,00;0,00;0,00
2020-11-29;27,00;27,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;27,00;0,00;0,00;0,00;13,50;40,50;0,00;0,00;0,00;0,00;0,00
2020-12-06;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;14,00;42,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;25,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;31,00;64,38;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;31,00;0,00;0,00;0,00;16,24;0,00;0,00;0,00;0,00;0,00
2020-12-27;45,00;87,75;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;15,00;0,00;0,00;0,00;14,52;14,52;0,00;0,00;15,00;0,00
2021-01-03;27,00;40,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,27;0,00;0,00;12,79;27,00;0,00;0,00;0,00;0,00;14,00
2021-01-10;14,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;30,80;44,80;0,00;0,00;14,00;14,00;0,00;0,00;0,00;14,00;0,00
2021-01-17;14,00;42,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;14,00;0,00
2021-01-24;14,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;25,67;0,00;0,00;0,00;26,60;0,00;0,00;28,00;0,00;0,00
2021-01-31;14,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25,67;0,00;0,00;0,00;26,60;14,00;0,00;14,00;0,00;0,00
2021-02-07;55,00;27,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00
2021-02-14;0,00;19,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;6,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;43,00;43,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,83;29,66;0,00;0,00;14,00;0,00;0,00
2021-02-28;28,00;72,33;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;28,00;0,00;0,00;0,00;57,47;0,00;0,00;0,00;0,00;0,00
2021-03-07;69,00;41,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,78;0,00;0,00;0,00;55,79;0,00;0,00;0,00;0,00;14,00
2021-03-14;0,00;11,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;9,00;0,00;0,00;13,00;0,00;0,00
2021-03-21;14,00;14,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;25,67;0,00;0,00;0,00;40,60;0,00;0,00;0,00;0,00;0,00
2021-03-28;15,00;0,00;55,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;46,50;0,00;0,00;0,00;0,00;0,00
2021-04-04;29,00;42,38;127,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,50;58,00;0,00;0,00;0,00;14,50;0,00;0,00;0,00;0,00;0,00
2021-04-11;14,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;39,67;79,33;0,00;0,00;0,00;14,00;0,00;0,00;14,00;14,00;0,00
2021-04-18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;14,00
2021-04-25;14,00;14,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;14,00;14,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;58,00;30,16;13,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;30,26;0,00;0,00;0,00;0,00;14,50;0,00;0,00;0,00;0,00;0,00
2021-05-09;14,00;28,00;14,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;53,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,00;0,00
2021-05-16;14,00;28,00;14,00;0,00;0,00;14,00;0,00;14,00;0,00;0,00;14,00;14,00;0,00;0,00;0,00;14,00;0,00;0,00;14,00;42,00;0,00
2021-05-23;15,00;62,50;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;30,00;30,00;0,00;0,00;0,00;45,00;0,00;0,00;0,00;0,00;15,00
2021-05-30;30,00;60,00;30,00;0,00;13,85;0,00;0,00;0,00;0,00;0,00;30,00;75,00;0,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;12,00;0,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00
2021-06-13;31,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;15,50;0,00;80,08;0,00;0,00;0,00;47,24;0,00;0,00;16,00;0,00;0,00
2021-06-20;32,00;61,71;16,00;0,00;16,00;0,00;0,00;0,00;16,00;0,00;0,00;32,00;0,00;0,00;0,00;62,55;16,00;0,00;0,00;0,00;0,00
2021-06-27;32,00;109,71;16,00;0,00;0,00;0,00;0,00;32,00;0,00;0,00;32,00;93,54;0,00;0,00;0,00;32,00;0,00;0,00;16,00;0,00;0,00
2021-07-04;16,00;77,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;149,33;0,00;0,00;0,00;93,09;0,00;0,00;16,00;31,00;0,00
2021-07-11;0,00;13,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;12,00;30,00;0,00;0,00;0,00;31,00;0,00;0,00;0,00;46,00;0,00
2021-07-18;16,00;32,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;85,33;0,00;0,00;0,00;16,00;0,00;0,00;16,00;0,00;0,00
2021-07-25;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;19,00;0,00;0,00;0,00;32,00;0,00;15,00;31,00;0,00;0,00
2021-08-01;31,00;64,38;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,50;31,00;64,58;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;15,00
2021-08-08;17,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;65,57;0,00;0,00;0,00;65,17;0,00;0,00;17,00;0,00;0,00
2021-08-15;0,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;45,00;0,00;0,00;0,00;0,00;0,00
2021-08-22;16,00;16,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;16,00;50,67;0,00;0,00;0,00;48,00;0,00;0,00;16,00;0,00;0,00
2021-08-29;18,00;18,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;38,57;0,00;0,00;0,00;55,50;0,00;0,00;0,00;18,00;0,00
