Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-11-17;45,00;10,00;2,00;3,00;1,00;1,00;8,00;2,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;49,00;14,00;1,00;6,00;1,00;3,00;12,00;4,00;2,00;0,00;1,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2019-12-01;35,00;6,00;2,00;8,00;0,00;0,00;6,00;5,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;2,00;0,00;0,00;0,00;1,00;0,00
2019-12-08;29,00;3,00;4,00;9,00;1,00;0,00;4,00;3,00;2,00;0,00;1,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;1,00
2019-12-15;54,00;7,00;1,00;14,00;2,00;1,00;7,00;2,00;1,00;0,00;4,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;49,00;11,00;1,00;4,00;0,00;3,00;13,00;9,00;0,00;0,00;3,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-12-29;60,00;16,00;6,00;13,00;7,00;6,00;14,00;10,00;3,00;0,00;3,00;1,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00
2020-01-05;79,00;14,00;7,00;17,00;0,00;1,00;12,00;2,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;63,00;20,00;9,00;12,00;0,00;1,00;10,00;5,00;0,00;0,00;1,00;3,00;0,00;0,00;2,00;0,00;1,00;0,00;1,00;0,00;1,00
2020-01-19;76,00;16,00;7,00;15,00;4,00;3,00;11,00;5,00;1,00;0,00;2,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;76,00;18,00;13,00;13,00;2,00;1,00;8,00;12,00;2,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;64,00;9,00;3,00;12,00;1,00;4,00;10,00;2,00;4,00;0,00;3,00;1,00;1,00;0,00;1,00;1,00;3,00;0,00;0,00;1,00;0,00
2020-02-09;52,00;16,00;8,00;8,00;3,00;0,00;14,00;5,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;60,00;15,00;5,00;10,00;1,00;3,00;16,00;5,00;2,00;0,00;1,00;0,00;2,00;0,00;2,00;1,00;0,00;0,00;0,00;1,00;0,00
2020-02-23;46,00;11,00;7,00;4,00;0,00;2,00;9,00;8,00;6,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;2,00
2020-03-01;36,00;12,00;2,00;11,00;3,00;2,00;6,00;3,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;3,00;0,00;0,00;1,00;0,00;0,00
2020-03-08;41,00;7,00;0,00;8,00;1,00;1,00;3,00;9,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;32,00;5,00;5,00;8,00;1,00;0,00;4,00;2,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00
