Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2020-06-28;48,00;37,09;17,45;43,64;0,00;14,00;3,00;14,00;21,00
2020-07-05;57,00;4,38;35,08;28,50;0,00;11,00;7,00;14,00;7,00
2020-07-12;83,00;30,58;4,37;26,21;4,37;19,00;4,00;23,00;8,00
2020-07-19;57,00;10,96;4,38;26,31;4,38;11,00;8,00;8,00;11,00
2020-07-26;51,00;35,48;15,52;4,43;0,00;16,00;4,00;12,00;12,00
2020-08-02;47,00;38,05;22,38;47,00;4,48;19,00;4,00;12,00;4,00
2020-08-09;54,00;31,50;38,25;36,00;0,00;15,00;12,00;19,00;19,00
2020-08-16;53,00;48,58;11,04;37,54;4,42;11,00;4,00;23,00;15,00
2020-08-23;46,00;30,67;19,71;30,67;4,38;11,00;11,00;23,00;11,00
2020-08-30;32,00;32,00;20,57;25,14;4,57;8,00;4,00;4,00;16,00
2020-09-06;31,00;11,07;11,07;26,57;4,43;12,00;0,00;12,00;12,00
2020-09-13;74,00;58,30;11,21;47,09;4,48;12,00;4,00;16,00;12,00
2020-09-20;38,00;42,47;31,29;20,12;0,00;4,00;4,00;27,00;4,00
2020-09-27;12,00;21,60;16,80;33,60;4,80;12,00;8,00;12,00;4,00
2020-10-04;61,00;41,39;15,25;15,25;0,00;19,00;4,00;8,00;31,00
2020-10-11;45,00;24,75;24,75;29,25;4,50;28,00;0,00;20,00;4,00
2020-10-18;28,00;19,38;0,00;23,69;8,62;76,00;8,00;4,00;8,00
2020-10-25;48,00;9,14;20,57;16,00;9,14;32,00;12,00;16,00;20,00
2020-11-01;27,00;6,75;4,50;6,75;4,50;15,00;0,00;11,00;11,00
2020-11-08;31,00;11,07;4,43;26,57;0,00;35,00;8,00;12,00;19,00
2020-11-15;26,00;10,83;21,67;10,83;0,00;19,00;0,00;4,00;11,00
2020-11-22;23,00;16,10;6,90;11,50;0,00;11,00;0,00;4,00;15,00
2020-11-29;31,00;57,57;22,14;15,50;0,00;19,00;4,00;19,00;4,00
2020-12-06;16,00;25,14;11,43;25,14;9,14;12,00;4,00;0,00;0,00
2020-12-13;36,00;36,00;29,25;225,00;4,50;16,00;4,00;4,00;12,00
2020-12-20;32,00;32,00;9,14;166,86;0,00;18,00;0,00;13,00;18,00
2020-12-27;39,00;39,00;15,17;93,17;0,00;43,00;0,00;4,00;0,00
2021-01-03;58,00;95,92;11,15;42,38;0,00;23,00;4,00;19,00;15,00
2021-01-10;38,00;69,29;11,18;49,18;4,47;23,00;0,00;8,00;11,00
2021-01-17;53,00;55,21;22,08;37,54;11,04;11,00;0,00;15,00;15,00
2021-01-24;42,00;68,53;22,11;48,63;0,00;27,00;4,00;15,00;4,00
2021-01-31;46,00;76,67;10,95;30,67;0,00;23,00;4,00;4,00;4,00
2021-02-07;31,00;46,50;6,64;22,14;4,43;12,00;4,00;0,00;8,00
2021-02-14;36,00;49,50;11,25;29,25;4,50;20,00;0,00;8,00;20,00
2021-02-21;39,00;20,65;4,59;43,59;4,59;19,00;4,00;8,00;15,00
2021-02-28;24,00;30,55;8,73;15,27;8,73;39,00;8,00;16,00;8,00
2021-03-07;48,00;24,00;10,91;24,00;4,36;16,00;16,00;0,00;8,00
2021-03-14;39,00;30,33;19,50;19,50;4,33;12,00;4,00;8,00;4,00
2021-03-21;49,00;20,05;13,36;8,91;4,45;8,00;8,00;12,00;12,00
2021-03-28;30,00;12,86;17,14;12,86;0,00;22,00;0,00;9,00;4,00
2021-04-04;95,00;19,88;13,26;33,14;13,26;8,00;0,00;8,00;8,00
2021-04-11;22,00;13,20;8,80;41,80;4,40;9,00;0,00;13,00;4,00
2021-04-18;40,00;8,89;0,00;31,11;4,44;0,00;0,00;4,00;9,00
2021-04-25;34,00;38,53;20,40;4,53;0,00;13,00;4,00;8,00;8,00
2021-05-02;36,00;29,25;0,00;20,25;4,50;8,00;4,00;4,00;4,00
2021-05-09;62,00;15,50;8,86;19,93;4,43;8,00;0,00;12,00;0,00
2021-05-16;29,00;4,46;4,46;33,46;0,00;8,00;4,00;8,00;4,00
2021-05-23;39,00;8,67;8,67;34,67;4,33;4,00;4,00;0,00;9,00
2021-05-30;41,00;9,11;31,89;9,11;0,00;4,00;9,00;4,00;0,00
2021-06-06;21,00;27,30;12,60;27,30;4,20;4,00;0,00;0,00;9,00
2021-06-13;30,00;13,85;4,62;23,08;0,00;13,00;0,00;8,00;0,00
2021-06-20;21,00;31,50;0,00;29,40;0,00;9,00;0,00;4,00;4,00
2021-06-27;29,00;20,08;4,46;17,85;4,46;8,00;4,00;13,00;4,00
2021-07-04;25,00;25,00;4,55;18,18;0,00;8,00;0,00;8,00;8,00
2021-07-11;27,00;31,50;9,00;27,00;4,50;4,00;4,00;13,00;0,00
2021-07-18;50,00;17,39;13,04;39,13;0,00;14,00;5,00;5,00;5,00
2021-07-25;62,00;39,86;22,14;35,43;4,43;4,00;4,00;9,00;9,00
2021-08-01;57,00;17,54;8,77;78,92;13,15;4,00;44,00;13,00;4,00
2021-08-08;58,00;13,38;0,00;35,69;0,00;4,00;0,00;0,00;18,00
2021-08-15;62,00;13,29;8,86;13,29;0,00;4,00;0,00;4,00;9,00
2021-08-22;44,00;24,20;0,00;28,60;0,00;14,00;5,00;14,00;10,00
2021-08-29;37,00;10,88;21,76;10,88;0,00;11,00;11,00;11,00;5,00
