Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2020-04-19;20,00;43,33;0,00;3,33;0,00;0,00;3,00;0,00;8,00;8,00;0,00;0,00;0,00
2020-04-26;8,00;60,00;0,00;4,00;8,00;0,00;3,00;0,00;0,00;3,00;3,00;0,00;0,00
2020-05-03;6,00;39,00;0,00;0,00;3,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;11,00;44,00;0,00;7,33;7,33;0,00;3,00;0,00;3,00;0,00;0,00;5,00;0,00
2020-05-17;9,00;30,00;3,00;12,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;6,00;0,00
2020-05-24;6,00;51,00;0,00;0,00;9,00;0,00;6,00;0,00;3,00;0,00;3,00;3,00;6,00
2020-05-31;22,00;58,67;0,00;7,33;7,33;8,00;22,00;0,00;6,00;3,00;3,00;3,00;3,00
2020-06-07;19,00;38,00;3,17;15,83;12,67;25,00;8,00;3,00;0,00;5,00;3,00;3,00;0,00
2020-06-14;36,00;49,09;0,00;16,36;26,18;17,00;8,00;0,00;8,00;8,00;6,00;3,00;0,00
2020-06-21;54,00;74,25;0,00;23,63;37,13;24,00;9,00;9,00;6,00;12,00;9,00;9,00;9,00
2020-06-28;59,00;86,76;0,00;27,76;27,76;29,00;12,00;3,00;6,00;12,00;6,00;9,00;6,00
2020-07-05;78,00;74,45;7,09;10,64;35,45;22,00;9,00;0,00;3,00;12,00;6,00;0,00;3,00
2020-07-12;98,00;94,50;0,00;38,50;28,00;19,00;3,00;3,00;13,00;3,00;16,00;0,00;3,00
2020-07-19;100,00;96,55;0,00;31,03;41,38;45,00;13,00;0,00;3,00;10,00;26,00;3,00;3,00
2020-07-26;85,00;105,40;6,80;37,40;30,60;39,00;16,00;3,00;10,00;16,00;13,00;10,00;10,00
2020-08-02;76,00;96,73;0,00;10,36;17,27;29,00;6,00;0,00;0,00;13,00;0,00;0,00;0,00
2020-08-09;39,00;81,55;3,55;14,18;24,82;6,00;12,00;12,00;3,00;15,00;6,00;0,00;3,00
2020-08-16;39,00;74,45;0,00;17,73;24,82;18,00;3,00;3,00;0,00;6,00;0,00;3,00;0,00
2020-08-23;38,00;96,73;0,00;27,64;24,18;9,00;3,00;6,00;0,00;6,00;3,00;0,00;6,00
2020-08-30;41,00;61,50;0,00;10,25;10,25;17,00;0,00;0,00;0,00;0,00;3,00;0,00;3,00
2020-09-06;24,00;72,00;3,43;13,71;24,00;18,00;12,00;3,00;0,00;3,00;6,00;3,00;6,00
2020-09-13;9,00;57,00;0,00;12,00;9,00;3,00;0,00;0,00;0,00;3,00;6,00;0,00;0,00
2020-09-20;6,00;51,00;3,00;18,00;18,00;6,00;6,00;6,00;3,00;0,00;3,00;0,00;3,00
2020-09-27;15,00;60,00;0,00;33,75;26,25;0,00;3,00;0,00;0,00;6,00;0,00;3,00;3,00
2020-10-04;3,00;51,00;3,00;18,00;9,00;0,00;0,00;3,00;3,00;0,00;3,00;0,00;9,00
2020-10-11;13,00;48,75;0,00;29,25;42,25;0,00;6,00;3,00;3,00;3,00;0,00;0,00;3,00
2020-10-18;6,00;30,00;0,00;15,00;15,00;0,00;6,00;0,00;0,00;3,00;6,00;0,00;3,00
2020-10-25;33,00;46,20;0,00;9,90;9,90;0,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00
2020-11-01;3,00;21,00;0,00;12,00;6,00;8,00;3,00;0,00;3,00;0,00;0,00;3,00;3,00
2020-11-08;0,00;15,00;1,00;2,00;0,00;3,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00
2020-11-15;9,00;30,00;0,00;0,00;9,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;9,00;57,00;0,00;6,00;3,00;6,00;3,00;0,00;0,00;0,00;0,00;3,00;3,00
2020-11-29;9,00;45,00;6,00;3,00;6,00;6,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00
2020-12-06;6,00;36,00;0,00;9,00;3,00;6,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00
2020-12-13;0,00;18,00;1,00;2,00;2,00;6,00;6,00;0,00;0,00;0,00;3,00;0,00;0,00
2020-12-20;7,00;42,00;14,00;10,50;7,00;10,00;0,00;3,00;7,00;3,00;0,00;0,00;3,00
2020-12-27;7,00;80,50;0,00;14,00;14,00;10,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00
2021-01-03;3,00;51,00;0,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;9,00;3,00;0,00
2021-01-10;6,00;33,00;6,00;0,00;9,00;15,00;9,00;0,00;0,00;3,00;0,00;6,00;0,00
2021-01-17;12,00;56,00;0,00;8,00;12,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;12,00;32,00;0,00;4,00;16,00;3,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00
2021-01-31;6,00;57,00;0,00;0,00;6,00;0,00;3,00;0,00;3,00;0,00;3,00;0,00;3,00
2021-02-07;6,00;42,00;0,00;0,00;12,00;3,00;3,00;0,00;0,00;3,00;0,00;3,00;0,00
2021-02-14;12,00;72,00;0,00;12,00;9,00;3,00;0,00;0,00;0,00;6,00;3,00;0,00;0,00
2021-02-21;18,00;46,80;0,00;0,00;14,40;3,00;6,00;0,00;3,00;6,00;0,00;0,00;0,00
2021-02-28;15,00;37,50;0,00;3,75;11,25;3,00;3,00;0,00;3,00;0,00;3,00;3,00;0,00
2021-03-07;9,00;51,00;0,00;3,00;9,00;3,00;6,00;3,00;3,00;3,00;6,00;0,00;0,00
2021-03-14;6,00;27,00;0,00;6,00;6,00;11,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2021-03-21;15,00;33,75;3,75;7,50;7,50;0,00;0,00;3,00;3,00;6,00;0,00;0,00;0,00
2021-03-28;7,00;28,00;0,00;0,00;3,50;3,00;3,00;0,00;0,00;3,00;3,00;7,00;3,00
2021-04-04;6,00;18,00;0,00;9,00;0,00;6,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;9,00;30,00;0,00;9,00;12,00;6,00;9,00;3,00;3,00;0,00;3,00;0,00;3,00
2021-04-18;6,00;21,00;0,00;3,00;6,00;0,00;6,00;6,00;6,00;0,00;3,00;0,00;0,00
2021-04-25;3,00;39,00;0,00;3,00;12,00;6,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00
2021-05-02;9,00;45,00;0,00;3,00;6,00;6,00;3,00;3,00;0,00;0,00;3,00;3,00;0,00
2021-05-09;19,00;45,60;0,00;15,20;3,80;0,00;9,00;3,00;0,00;3,00;3,00;0,00;3,00
2021-05-16;21,00;73,50;3,50;10,50;14,00;12,00;9,00;0,00;0,00;9,00;3,00;3,00;3,00
2021-05-23;22,00;80,67;3,67;14,67;18,33;6,00;3,00;3,00;0,00;3,00;0,00;0,00;3,00
2021-05-30;19,00;102,60;0,00;15,20;15,20;12,00;9,00;3,00;0,00;6,00;3,00;6,00;0,00
2021-06-06;27,00;57,38;6,75;10,13;20,25;3,00;3,00;0,00;6,00;6,00;3,00;6,00;0,00
2021-06-13;25,00;60,71;0,00;3,57;14,29;25,00;19,00;3,00;0,00;12,00;6,00;0,00;0,00
2021-06-20;15,00;101,25;3,75;22,50;22,50;15,00;6,00;3,00;6,00;9,00;6,00;3,00;0,00
2021-06-27;40,00;100,00;3,33;33,33;26,67;25,00;12,00;3,00;3,00;3,00;6,00;0,00;3,00
2021-07-04;80,00;121,74;0,00;24,35;20,87;29,00;16,00;6,00;0,00;6,00;3,00;0,00;0,00
2021-07-11;69,00;96,60;0,00;24,15;24,15;20,00;10,00;7,00;0,00;3,00;7,00;7,00;16,00
2021-07-18;87,00;93,96;0,00;20,88;34,80;14,00;29,00;0,00;7,00;25,00;4,00;0,00;0,00
2021-07-25;89,00;106,12;6,85;41,08;30,81;25,00;14,00;4,00;4,00;7,00;0,00;7,00;7,00
2021-08-01;56,00;136,50;3,50;31,50;14,00;35,00;21,00;4,00;7,00;7,00;0,00;7,00;0,00
2021-08-08;28,00;154,00;3,50;49,00;28,00;11,00;14,00;7,00;4,00;7,00;4,00;7,00;4,00
2021-08-15;20,00;63,33;3,33;36,67;23,33;13,00;20,00;7,00;7,00;3,00;7,00;0,00;0,00
2021-08-22;45,00;117,69;3,46;13,85;24,23;21,00;3,00;7,00;0,00;7,00;7,00;7,00;3,00
2021-08-29;49,00;101,50;3,50;31,50;14,00;15,00;19,00;8,00;8,00;0,00;4,00;0,00;0,00
