Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-10-27;8,00;8,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;21,00;0,00;0,00;4,50;7,50;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;21,00;0,00;7,50;4,50;0,00;9,00;0,00;4,00;0,00;4,00;0,00;4,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;22,00;4,71;4,71;4,71;0,00;4,00;4,00;13,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;21,00;0,00;4,85;0,00;4,85;0,00;0,00;4,00;4,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;22,00;9,43;0,00;4,71;0,00;17,00;13,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;9,00;4,50;9,00;4,50;0,00;13,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;17,00;0,00;0,00;4,64;7,73;13,00;13,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;4,00;0,00
2019-12-22;66,00;4,71;14,14;14,14;0,00;5,00;5,00;0,00;0,00;0,00;5,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;9,00;4,50;0,00;4,50;4,50;4,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;33,00;4,71;4,71;0,00;17,29;17,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;48,00;15,48;4,65;7,74;0,00;4,00;20,00;8,00;0,00;0,00;0,00;8,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;4,00;0,00
2020-01-19;37,00;4,83;4,83;8,04;4,83;4,00;8,00;4,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;20,00;7,69;4,62;4,62;4,62;16,00;0,00;4,00;0,00;0,00;0,00;4,00;8,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;41,00;17,35;4,73;4,73;0,00;17,00;8,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;32,00;16,00;4,80;4,80;8,00;8,00;12,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
