Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-10-06;9,00;18,00;9,00;18,00;0,00;18,00;9,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;9,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;44,00;9,00;0,00;0,00;9,00;0,00;0,00;0,00;9,00;0,00;0,00;9,00;0,00;0,00;0,00;9,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;0,00;9,00;0,00;9,00;0,00;0,00;0,00;9,00;0,00;0,00;9,00;0,00;0,00;9,00;9,00;0,00;0,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-27;26,00;17,00;0,00;0,00;17,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;33,00;8,00;25,00;8,00;0,00;0,00;0,00;8,00;8,00;0,00;0,00;8,00;0,00;0,00;8,00;0,00;0,00;0,00;8,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;25,00;25,00;17,00;0,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;42,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;8,00;17,00;0,00;0,00;8,00;0,00;8,00;0,00;0,00;8,00;8,00;8,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;33,00;8,00;0,00;0,00;0,00;8,00;8,00;0,00;8,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;43,00;43,00;0,00;17,00;9,00;0,00;9,00;9,00;0,00;9,00;0,00;9,00;0,00;0,00;0,00;0,00;9,00;9,00;0,00;9,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;50,00;51,00;0,00;0,00;25,00;0,00;17,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;17,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;26,00;51,00;17,00;0,00;17,00;26,00;9,00;0,00;17,00;0,00;9,00;0,00;0,00;9,00;9,00;9,00;9,00;0,00;17,00;17,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;78,00;39,00;0,00;10,00;10,00;0,00;10,00;0,00;10,00;0,00;10,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;10,00;20,00;0,00;0,00;49,00;0,00;0,00;10,00;10,00;0,00
2019-12-29;36,00;18,00;0,00;0,00;0,00;9,00;27,00;27,00;9,00;9,00;9,00;27,00;18,00;0,00;55,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;32,00;40,00;24,00;16,00;24,00;16,00;24,00;16,00;0,00;24,00;16,00;8,00;0,00;0,00;0,00;8,00;0,00;8,00;8,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;78,00;16,00;39,00;23,00;0,00;0,00;8,00;0,00;23,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;48,00;16,00;16,00;32,00;16,00;0,00;16,00;16,00;16,00;0,00;16,00;16,00;16,00;0,00;0,00;0,00;8,00;0,00;8,00;8,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;8,00
2020-01-26;64,00;24,00;16,00;0,00;8,00;16,00;16,00;0,00;16,00;0,00;0,00;8,00;0,00;0,00;16,00;0,00;0,00;0,00;8,00;16,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;48,00;40,00;0,00;56,00;0,00;16,00;0,00;8,00;0,00;0,00;0,00;16,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;16,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;85,00;16,00;8,00;0,00;16,00;0,00;0,00;23,00;8,00;16,00;0,00;0,00;8,00;0,00;16,00;8,00;0,00;0,00;16,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;32,00;8,00;24,00;8,00;8,00;8,00;8,00;16,00;8,00;0,00;8,00;8,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
