Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2020-03-08;100,00;5,00;11,00;8,00;8,00;3,00;5,00;3,00;5,00;0,00;5,00;8,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00
2020-03-15;21,00;5,00;0,00;5,00;5,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;3,00;0,00;8,00;3,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;18,00;0,00;3,00;5,00;8,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;3,00;5,00;8,00;3,00;5,00;3,00;8,00;3,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;10,00;5,00;10,00;5,00;3,00;3,00;3,00;3,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00
2020-04-19;15,00;2,00;2,00;0,00;0,00;7,00;7,00;7,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;5,00;7,00;10,00;5,00;7,00;2,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00
2020-05-03;7,00;2,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00
2020-05-10;2,00;2,00;10,00;0,00;5,00;5,00;5,00;5,00;2,00;2,00;2,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;10,00;8,00;5,00;0,00;5,00;3,00;5,00;3,00;5,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;17,00;7,00;0,00;7,00;2,00;7,00;0,00;2,00;0,00;0,00;2,00;5,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00
2020-05-31;22,00;24,00;17,00;7,00;17,00;7,00;0,00;2,00;2,00;10,00;0,00;0,00;7,00;0,00;5,00;0,00;0,00;0,00;2,00;0,00;0,00
2020-06-07;16,00;12,00;16,00;7,00;7,00;14,00;2,00;5,00;5,00;5,00;5,00;0,00;5,00;0,00;0,00;2,00;5,00;2,00;0,00;0,00;2,00
2020-06-14;29,00;15,00;37,00;17,00;17,00;5,00;2,00;5,00;5,00;5,00;12,00;5,00;10,00;0,00;5,00;0,00;2,00;2,00;0,00;0,00;0,00
2020-06-21;26,00;28,00;21,00;13,00;21,00;18,00;5,00;10,00;13,00;10,00;3,00;8,00;5,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00
2020-06-28;58,00;15,00;33,00;23,00;13,00;18,00;20,00;5,00;8,00;15,00;5,00;3,00;8,00;8,00;0,00;5,00;5,00;3,00;0,00;5,00;0,00
