Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2020-06-14;36,00;306,00;18,00;9,00;18,00;29,00;14,00;18,00;7,00;11,00;11,00;7,00;4,00
2020-06-21;46,00;291,33;7,67;15,33;15,33;19,00;15,00;0,00;11,00;11,00;4,00;4,00;8,00
2020-06-28;62,00;341,00;31,00;15,50;15,50;26,00;11,00;4,00;7,00;4,00;0,00;4,00;11,00
2020-07-05;73,00;467,20;14,60;14,60;29,20;38,00;38,00;15,00;8,00;11,00;8,00;8,00;4,00
2020-07-12;70,00;574,00;42,00;14,00;28,00;16,00;25,00;21,00;12,00;25,00;29,00;12,00;4,00
2020-07-19;33,00;660,00;16,50;49,50;33,00;37,00;33,00;8,00;8,00;12,00;8,00;4,00;8,00
2020-07-26;51,00;595,00;17,00;17,00;17,00;17,00;34,00;4,00;4,00;8,00;13,00;4,00;4,00
2020-08-02;69,00;358,80;13,80;13,80;13,80;39,00;9,00;4,00;9,00;0,00;0,00;0,00;4,00
2020-08-09;57,00;470,25;7,13;14,25;14,25;37,00;24,00;4,00;20,00;12,00;0,00;0,00;12,00
2020-08-16;68,00;272,00;13,60;27,20;13,60;16,00;24,00;8,00;12,00;12,00;8,00;4,00;4,00
2020-08-23;31,00;279,00;15,50;15,50;15,50;19,00;23,00;4,00;0,00;12,00;0,00;0,00;0,00
2020-08-30;51,00;272,00;8,50;17,00;17,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;24,00;228,00;6,00;12,00;6,00;16,00;8,00;4,00;4,00;4,00;0,00;4,00;0,00
2020-09-13;12,00;180,00;12,00;12,00;0,00;12,00;0,00;8,00;4,00;0,00;8,00;0,00;0,00
2020-09-20;4,00;128,00;0,00;24,00;8,00;4,00;8,00;0,00;4,00;4,00;0,00;0,00;4,00
2020-09-27;12,00;180,00;0,00;6,00;0,00;12,00;8,00;0,00;4,00;0,00;4,00;0,00;0,00
2020-10-04;8,00;128,00;0,00;4,00;0,00;0,00;4,00;4,00;0,00;4,00;0,00;0,00;4,00
2020-10-11;0,00;10,00;0,50;0,00;0,00;9,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;13,00;169,00;0,00;6,50;6,50;4,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00
2020-10-25;12,00;132,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;8,00;80,00;0,00;0,00;0,00;4,00;0,00;4,00;4,00;0,00;4,00;0,00;0,00
2020-11-08;4,00;112,00;0,00;8,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;13,00;104,00;13,00;0,00;6,50;0,00;0,00;4,00;4,00;8,00;0,00;0,00;0,00
2020-11-22;16,00;144,00;0,00;0,00;8,00;0,00;4,00;0,00;0,00;0,00;8,00;4,00;0,00
2020-11-29;17,00;153,00;0,00;0,00;17,00;4,00;0,00;9,00;4,00;0,00;0,00;0,00;0,00
2020-12-06;4,00;88,00;4,00;0,00;0,00;4,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00
2020-12-13;0,00;7,00;0,50;0,50;0,50;0,00;8,00;0,00;0,00;0,00;4,00;0,00;0,00
2020-12-20;0,00;10,00;1,00;0,50;0,00;0,00;5,00;5,00;5,00;0,00;5,00;0,00;0,00
2020-12-27;9,00;72,00;4,50;0,00;4,50;4,00;0,00;0,00;9,00;9,00;0,00;0,00;0,00
2021-01-03;0,00;10,00;0,00;0,50;0,50;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00
2021-01-10;8,00;88,00;0,00;4,00;0,00;0,00;0,00;4,00;4,00;4,00;0,00;4,00;0,00
2021-01-17;4,00;72,00;0,00;0,00;8,00;0,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;12,00;84,00;6,00;12,00;12,00;8,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;8,00;72,00;0,00;0,00;4,00;4,00;12,00;8,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;13,00;104,00;6,50;0,00;0,00;8,00;8,00;8,00;4,00;0,00;0,00;0,00;0,00
2021-02-14;8,00;104,00;4,00;8,00;8,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;4,00;80,00;0,00;0,00;4,00;17,00;0,00;8,00;0,00;4,00;0,00;0,00;4,00
2021-02-28;4,00;96,00;8,00;0,00;4,00;4,00;4,00;12,00;0,00;4,00;0,00;0,00;0,00
2021-03-07;16,00;176,00;8,00;8,00;0,00;8,00;8,00;4,00;0,00;12,00;0,00;0,00;0,00
2021-03-14;15,00;165,00;0,00;7,50;7,50;4,00;8,00;0,00;4,00;4,00;8,00;0,00;0,00
2021-03-21;8,00;64,00;8,00;8,00;4,00;16,00;4,00;8,00;4,00;8,00;0,00;0,00;0,00
2021-03-28;8,00;48,00;0,00;0,00;4,00;0,00;4,00;4,00;4,00;9,00;0,00;0,00;0,00
2021-04-04;4,00;56,00;4,00;0,00;8,00;8,00;4,00;4,00;4,00;4,00;0,00;4,00;0,00
2021-04-11;12,00;108,00;0,00;6,00;0,00;8,00;0,00;4,00;4,00;0,00;4,00;4,00;0,00
2021-04-18;17,00;119,00;8,50;17,00;8,50;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00
2021-04-25;34,00;153,00;8,50;8,50;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00
2021-05-02;12,00;144,00;6,00;6,00;6,00;4,00;21,00;4,00;4,00;4,00;0,00;4,00;0,00
2021-05-09;21,00;252,00;10,50;10,50;0,00;8,00;8,00;4,00;0,00;0,00;0,00;4,00;8,00
2021-05-16;32,00;208,00;8,00;16,00;16,00;12,00;12,00;8,00;0,00;12,00;8,00;0,00;0,00
2021-05-23;33,00;264,00;16,50;16,50;16,50;8,00;8,00;4,00;4,00;8,00;0,00;12,00;4,00
2021-05-30;30,00;270,00;15,00;0,00;15,00;9,00;4,00;4,00;0,00;13,00;9,00;9,00;4,00
2021-06-06;47,00;344,67;15,67;15,67;15,67;30,00;9,00;4,00;4,00;0,00;4,00;0,00;0,00
2021-06-13;37,00;462,50;18,50;9,25;37,00;16,00;25,00;8,00;0,00;8,00;8,00;12,00;4,00
2021-06-20;33,00;495,00;16,50;16,50;16,50;21,00;37,00;4,00;12,00;12,00;4,00;4,00;8,00
2021-06-27;46,00;506,00;15,33;15,33;30,67;21,00;17,00;13,00;13,00;17,00;13,00;17,00;8,00
2021-07-04;37,00;518,00;18,50;18,50;37,00;29,00;33,00;8,00;12,00;12,00;8,00;4,00;0,00
2021-07-11;30,00;525,00;7,50;15,00;15,00;17,00;35,00;17,00;4,00;13,00;13,00;13,00;13,00
2021-07-18;89,00;504,33;7,42;7,42;44,50;28,00;33,00;33,00;14,00;5,00;5,00;9,00;9,00
2021-07-25;64,00;608,00;32,00;16,00;48,00;18,00;5,00;9,00;14,00;18,00;0,00;14,00;18,00
2021-08-01;38,00;893,00;38,00;38,00;19,00;19,00;42,00;9,00;5,00;24,00;14,00;5,00;14,00
2021-08-08;24,00;600,00;24,00;24,00;48,00;24,00;29,00;19,00;15,00;5,00;15,00;5,00;19,00
2021-08-15;51,00;697,00;34,00;8,50;17,00;23,00;23,00;9,00;14,00;0,00;9,00;5,00;9,00
2021-08-22;43,00;544,67;14,33;14,33;28,67;43,00;14,00;5,00;5,00;34,00;5,00;0,00;0,00
2021-08-29;37,00;610,50;18,50;9,25;37,00;27,00;0,00;27,00;16,00;5,00;0,00;5,00;11,00
