Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2020-06-21;26,00;182,00;52,00;13,00;26,00;36,00;23,00;3,00;3,00;10,00;10,00;10,00;3,00
2020-06-28;58,00;150,80;46,40;23,20;11,60;46,00;35,00;15,00;8,00;26,00;18,00;15,00;8,00
2020-07-05;29,00;183,67;58,00;19,33;19,33;45,00;29,00;16,00;8,00;16,00;3,00;3,00;11,00
2020-07-12;49,00;245,00;85,75;36,75;24,50;43,00;26,00;9,00;3,00;12,00;61,00;20,00;0,00
2020-07-19;33,00;176,00;66,00;22,00;22,00;57,00;24,00;18,00;6,00;15,00;21,00;6,00;6,00
2020-07-26;37,00;209,67;74,00;12,33;24,67;20,00;9,00;11,00;14,00;6,00;9,00;9,00;3,00
2020-08-02;22,00;143,00;33,00;5,50;22,00;28,00;22,00;0,00;8,00;11,00;3,00;17,00;3,00
2020-08-09;21,00;115,50;42,00;10,50;5,25;32,00;16,00;5,00;11,00;13,00;3,00;5,00;5,00
2020-08-16;50,00;187,50;62,50;25,00;25,00;34,00;21,00;5,00;0,00;8,00;11,00;16,00;8,00
2020-08-23;21,00;105,00;63,00;21,00;10,50;21,00;27,00;11,00;13,00;16,00;11,00;3,00;3,00
2020-08-30;21,00;126,00;21,00;10,50;10,50;16,00;13,00;8,00;8,00;11,00;3,00;8,00;3,00
2020-09-06;22,00;99,00;33,00;11,00;11,00;19,00;19,00;14,00;14,00;3,00;5,00;5,00;5,00
2020-09-13;27,00;148,50;27,00;13,50;13,50;3,00;5,00;14,00;3,00;3,00;3,00;3,00;3,00
2020-09-20;24,00;96,00;12,00;12,00;12,00;8,00;8,00;3,00;3,00;0,00;5,00;0,00;0,00
2020-09-27;16,00;160,00;64,00;16,00;16,00;16,00;3,00;0,00;3,00;8,00;3,00;0,00;3,00
2020-10-04;14,00;112,00;42,00;7,00;14,00;14,00;3,00;0,00;0,00;3,00;0,00;3,00;3,00
2020-10-11;6,00;48,00;18,00;6,00;6,00;8,00;17,00;3,00;6,00;6,00;0,00;0,00;0,00
2020-10-18;0,00;9,00;1,00;0,50;0,50;8,00;6,00;6,00;0,00;0,00;3,00;6,00;0,00
2020-10-25;16,00;112,00;16,00;8,00;8,00;13,00;3,00;5,00;3,00;0,00;0,00;5,00;0,00
2020-11-01;5,00;40,00;5,00;10,00;10,00;13,00;3,00;3,00;3,00;5,00;3,00;0,00;0,00
2020-11-08;8,00;32,00;4,00;4,00;8,00;5,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00
2020-11-15;5,00;70,00;20,00;5,00;5,00;5,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00
2020-11-22;5,00;60,00;10,00;5,00;5,00;3,00;5,00;5,00;0,00;3,00;0,00;0,00;0,00
2020-11-29;0,00;8,00;1,00;0,50;0,50;5,00;3,00;3,00;0,00;0,00;0,00;5,00;0,00
2020-12-06;5,00;60,00;10,00;5,00;10,00;0,00;3,00;3,00;0,00;3,00;3,00;0,00;0,00
2020-12-13;5,00;70,00;5,00;5,00;5,00;11,00;3,00;11,00;0,00;3,00;0,00;0,00;0,00
2020-12-20;15,00;120,00;45,00;15,00;30,00;9,00;3,00;3,00;3,00;0,00;3,00;3,00;3,00
2020-12-27;0,00;8,00;2,00;1,00;0,00;9,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00
2021-01-03;13,00;65,00;26,00;0,00;6,50;3,00;3,00;0,00;0,00;5,00;0,00;0,00;3,00
2021-01-10;8,00;64,00;8,00;8,00;4,00;8,00;3,00;8,00;3,00;0,00;0,00;0,00;0,00
2021-01-17;13,00;78,00;39,00;6,50;6,50;13,00;11,00;8,00;0,00;5,00;3,00;3,00;0,00
2021-01-24;8,00;40,00;8,00;4,00;4,00;19,00;3,00;3,00;0,00;16,00;0,00;0,00;0,00
2021-01-31;11,00;66,00;22,00;5,50;11,00;11,00;16,00;3,00;0,00;5,00;0,00;0,00;0,00
2021-02-07;3,00;36,00;6,00;6,00;0,00;3,00;5,00;0,00;3,00;3,00;3,00;0,00;0,00
2021-02-14;17,00;102,00;34,00;17,00;8,50;11,00;8,00;0,00;3,00;0,00;0,00;3,00;0,00
2021-02-21;8,00;32,00;8,00;4,00;4,00;14,00;6,00;6,00;6,00;0,00;3,00;0,00;0,00
2021-02-28;6,00;84,00;12,00;12,00;12,00;19,00;3,00;3,00;0,00;0,00;3,00;0,00;3,00
2021-03-07;22,00;110,00;11,00;22,00;5,50;16,00;5,00;5,00;3,00;5,00;5,00;0,00;3,00
2021-03-14;3,00;48,00;12,00;3,00;3,00;8,00;5,00;5,00;0,00;0,00;0,00;5,00;3,00
2021-03-21;5,00;50,00;20,00;10,00;5,00;8,00;5,00;3,00;5,00;3,00;3,00;0,00;6,00
2021-03-28;6,00;24,00;6,00;0,00;6,00;3,00;6,00;0,00;0,00;3,00;0,00;6,00;3,00
2021-04-04;14,00;70,00;28,00;7,00;0,00;11,00;8,00;5,00;3,00;0,00;0,00;3,00;3,00
2021-04-11;5,00;40,00;20,00;5,00;10,00;8,00;8,00;5,00;3,00;11,00;0,00;3,00;0,00
2021-04-18;11,00;55,00;22,00;11,00;5,50;0,00;8,00;3,00;3,00;3,00;3,00;3,00;0,00
2021-04-25;3,00;42,00;12,00;3,00;6,00;14,00;5,00;5,00;5,00;14,00;11,00;3,00;0,00
2021-05-02;21,00;94,50;31,50;5,25;5,25;26,00;5,00;0,00;3,00;3,00;0,00;0,00;3,00
2021-05-09;8,00;80,00;8,00;8,00;8,00;19,00;14,00;8,00;6,00;6,00;3,00;3,00;3,00
2021-05-16;19,00;104,50;28,50;9,50;9,50;24,00;19,00;16,00;5,00;11,00;3,00;16,00;3,00
2021-05-23;39,00;78,00;39,00;9,75;9,75;28,00;6,00;3,00;3,00;11,00;6,00;11,00;3,00
2021-05-30;39,00;156,00;39,00;6,50;13,00;22,00;8,00;3,00;6,00;14,00;3,00;8,00;8,00
2021-06-06;22,00;132,00;44,00;5,50;22,00;48,00;6,00;11,00;6,00;8,00;6,00;8,00;6,00
2021-06-13;27,00;189,00;40,50;6,75;13,50;62,00;19,00;5,00;3,00;8,00;0,00;16,00;5,00
2021-06-20;58,00;162,40;46,40;5,80;23,20;55,00;19,00;16,00;5,00;8,00;3,00;8,00;3,00
2021-06-27;28,00;196,00;84,00;7,00;42,00;50,00;25,00;11,00;11,00;17,00;6,00;17,00;6,00
2021-07-04;52,00;208,00;83,20;10,40;31,20;58,00;20,00;12,00;3,00;12,00;9,00;9,00;12,00
2021-07-11;34,00;226,67;56,67;11,33;22,67;49,00;15,00;9,00;18,00;9,00;3,00;22,00;6,00
2021-07-18;27,00;256,50;54,00;27,00;13,50;65,00;24,00;20,00;10,00;10,00;3,00;14,00;7,00
2021-07-25;60,00;240,00;60,00;12,00;36,00;41,00;34,00;6,00;6,00;16,00;3,00;16,00;13,00
2021-08-01;25,00;200,00;37,50;12,50;25,00;53,00;22,00;6,00;25,00;16,00;6,00;6,00;3,00
2021-08-08;51,00;214,20;40,80;71,40;20,40;29,00;13,00;6,00;10,00;10,00;3,00;16,00;3,00
2021-08-15;12,00;288,00;48,00;12,00;24,00;31,00;18,00;9,00;9,00;15,00;3,00;12,00;9,00
2021-08-22;26,00;299,00;65,00;13,00;39,00;32,00;26,00;10,00;3,00;10,00;3,00;10,00;3,00
2021-08-29;55,00;220,00;77,00;22,00;22,00;18,00;11,00;15,00;7,00;11,00;11,00;15,00;4,00
