Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2020-02-23;66,00;858,00;11,00;33,00;55,00;47,00;40,00;23,00;19,00;20,00;12,00;11,00;3,00
2020-03-01;67,00;759,33;11,17;44,67;33,50;34,00;34,00;19,00;17,00;12,00;7,00;1,00;5,00
2020-03-08;45,00;843,75;11,25;33,75;22,50;33,00;19,00;37,00;16,00;9,00;2,00;3,00;1,00
2020-03-15;39,00;516,75;9,75;29,25;29,25;30,00;32,00;14,00;9,00;18,00;4,00;4,00;3,00
2020-03-22;47,00;470,00;5,88;23,50;23,50;23,00;18,00;14,00;11,00;11,00;8,00;1,00;0,00
2020-03-29;29,00;319,00;4,83;19,33;9,67;19,00;15,00;11,00;4,00;7,00;5,00;1,00;1,00
2020-04-05;29,00;357,67;4,83;19,33;29,00;30,00;24,00;13,00;10,00;11,00;8,00;3,00;2,00
2020-04-12;23,00;379,50;5,75;23,00;23,00;12,00;16,00;17,00;5,00;7,00;3,00;4,00;0,00
2020-04-19;27,00;405,00;13,50;27,00;27,00;16,00;9,00;11,00;10,00;7,00;7,00;3,00;5,00
2020-04-26;22,00;253,00;5,50;11,00;11,00;15,00;11,00;16,00;9,00;3,00;4,00;1,00;2,00
2020-05-03;19,00;266,00;9,50;19,00;9,50;18,00;12,00;16,00;6,00;9,00;10,00;3,00;1,00
2020-05-10;34,00;306,00;5,67;22,67;22,67;16,00;14,00;17,00;10,00;6,00;8,00;3,00;3,00
2020-05-17;38,00;380,00;6,33;25,33;25,33;28,00;16,00;14,00;7,00;6,00;1,00;2,00;3,00
2020-05-24;34,00;317,33;11,33;22,67;11,33;15,00;11,00;21,00;11,00;6,00;4,00;2,00;3,00
2020-05-31;30,00;290,00;10,00;20,00;20,00;25,00;12,00;13,00;6,00;11,00;7,00;5,00;6,00
2020-06-07;42,00;325,50;10,50;10,50;21,00;20,00;15,00;13,00;11,00;13,00;5,00;3,00;2,00
2020-06-14;49,00;313,60;4,90;19,60;19,60;16,00;10,00;9,00;16,00;12,00;9,00;9,00;6,00
2020-06-21;49,00;294,00;0,00;9,80;19,60;22,00;20,00;20,00;13,00;12,00;3,00;2,00;3,00
2020-06-28;33,00;297,00;5,50;22,00;22,00;24,00;8,00;18,00;8,00;8,00;5,00;6,00;6,00
2020-07-05;37,00;345,33;12,33;24,67;24,67;27,00;20,00;8,00;6,00;13,00;2,00;1,00;2,00
2020-07-12;52,00;312,00;10,40;20,80;20,80;26,00;16,00;9,00;12,00;9,00;31,00;3,00;5,00
2020-07-19;36,00;420,00;12,00;24,00;24,00;20,00;18,00;24,00;13,00;18,00;31,00;5,00;2,00
2020-07-26;40,00;320,00;10,00;30,00;30,00;27,00;14,00;13,00;17,00;7,00;13,00;2,00;4,00
2020-08-02;59,00;389,40;11,80;23,60;35,40;33,00;18,00;13,00;15,00;15,00;15,00;5,00;5,00
2020-08-09;58,00;394,40;11,60;34,80;23,20;24,00;25,00;20,00;16,00;12,00;11,00;5,00;4,00
2020-08-16;41,00;287,00;5,13;20,50;20,50;31,00;17,00;16,00;6,00;14,00;5,00;0,00;2,00
2020-08-23;46,00;356,50;23,00;23,00;11,50;26,00;25,00;12,00;12,00;6,00;1,00;4,00;3,00
2020-08-30;33,00;352,00;11,00;11,00;11,00;14,00;11,00;11,00;11,00;8,00;8,00;2,00;3,00
2020-09-06;38,00;275,50;4,75;19,00;19,00;15,00;17,00;15,00;14,00;12,00;8,00;4,00;2,00
2020-09-13;41,00;297,25;10,25;20,50;30,75;31,00;16,00;22,00;13,00;14,00;7,00;2,00;4,00
2020-09-20;35,00;385,00;11,67;46,67;23,33;16,00;8,00;9,00;9,00;7,00;7,00;1,00;3,00
2020-09-27;37,00;394,67;12,33;24,67;24,67;15,00;9,00;20,00;11,00;14,00;9,00;5,00;0,00
2020-10-04;29,00;348,00;9,67;19,33;29,00;25,00;26,00;18,00;12,00;7,00;5,00;7,00;2,00
2020-10-11;51,00;357,00;10,20;20,40;20,40;20,00;10,00;18,00;14,00;14,00;16,00;5,00;3,00
2020-10-18;44,00;385,00;11,00;22,00;33,00;25,00;15,00;12,00;20,00;19,00;11,00;3,00;7,00
2020-10-25;72,00;318,86;10,29;20,57;20,57;20,00;16,00;18,00;13,00;11,00;3,00;9,00;1,00
2020-11-01;32,00;266,67;10,67;21,33;21,33;21,00;22,00;9,00;18,00;4,00;4,00;3,00;1,00
2020-11-08;46,00;287,50;11,50;23,00;23,00;20,00;7,00;15,00;17,00;12,00;10,00;2,00;2,00
2020-11-15;67,00;379,67;11,17;22,33;33,50;17,00;15,00;13,00;15,00;3,00;9,00;1,00;4,00
2020-11-22;47,00;317,25;5,88;11,75;23,50;21,00;8,00;21,00;12,00;11,00;7,00;3,00;1,00
2020-11-29;43,00;301,00;10,75;21,50;21,50;12,00;16,00;16,00;10,00;9,00;9,00;4,00;1,00
2020-12-06;50,00;300,00;10,00;20,00;20,00;22,00;23,00;11,00;14,00;9,00;8,00;6,00;3,00
2020-12-13;41,00;297,25;5,13;20,50;20,50;25,00;20,00;14,00;9,00;16,00;9,00;1,00;4,00
2020-12-20;36,00;360,00;24,00;36,00;36,00;18,00;22,00;14,00;7,00;11,00;11,00;3,00;4,00
2020-12-27;51,00;336,60;10,20;30,60;20,40;20,00;20,00;18,00;14,00;10,00;5,00;5,00;1,00
2021-01-03;46,00;345,00;11,50;23,00;23,00;17,00;18,00;16,00;14,00;9,00;4,00;7,00;2,00
2021-01-10;42,00;294,00;10,50;21,00;21,00;26,00;19,00;7,00;15,00;7,00;7,00;5,00;4,00
2021-01-17;51,00;275,40;10,20;20,40;20,40;17,00;16,00;17,00;15,00;10,00;6,00;2,00;5,00
2021-01-24;48,00;348,00;6,00;12,00;24,00;17,00;16,00;14,00;14,00;10,00;2,00;5,00;15,00
2021-01-31;33,00;286,00;5,50;22,00;11,00;11,00;12,00;9,00;10,00;7,00;7,00;0,00;5,00
2021-02-07;41,00;266,50;10,25;20,50;20,50;15,00;16,00;14,00;7,00;9,00;11,00;0,00;4,00
2021-02-14;44,00;352,00;11,00;22,00;33,00;19,00;24,00;27,00;17,00;17,00;8,00;5,00;3,00
2021-02-21;51,00;265,20;10,20;10,20;20,40;29,00;9,00;24,00;9,00;6,00;5,00;6,00;4,00
2021-02-28;48,00;360,00;12,00;24,00;24,00;17,00;17,00;15,00;8,00;8,00;4,00;6,00;4,00
2021-03-07;55,00;352,00;11,00;11,00;22,00;39,00;34,00;14,00;10,00;10,00;13,00;5,00;5,00
2021-03-14;43,00;322,50;10,75;21,50;32,25;20,00;15,00;15,00;11,00;11,00;7,00;11,00;2,00
2021-03-21;57,00;364,80;11,40;22,80;45,60;20,00;24,00;23,00;21,00;23,00;8,00;1,00;3,00
2021-03-28;45,00;382,50;5,63;22,50;45,00;26,00;15,00;17,00;18,00;13,00;12,00;6,00;4,00
2021-04-04;60,00;360,00;10,00;30,00;30,00;30,00;27,00;23,00;15,00;15,00;13,00;0,00;6,00
2021-04-11;60,00;370,00;10,00;30,00;40,00;27,00;31,00;13,00;18,00;19,00;9,00;1,00;10,00
2021-04-18;64,00;405,33;21,33;21,33;32,00;26,00;23,00;26,00;23,00;9,00;13,00;4,00;4,00
2021-04-25;50,00;360,00;10,00;20,00;30,00;22,00;18,00;26,00;9,00;19,00;6,00;5,00;3,00
2021-05-02;64,00;362,67;10,67;21,33;32,00;28,00;19,00;21,00;13,00;12,00;9,00;3,00;5,00
2021-05-09;63,00;430,50;10,50;21,00;52,50;33,00;39,00;42,00;9,00;20,00;16,00;13,00;3,00
2021-05-16;56,00;436,80;22,40;22,40;33,60;22,00;33,00;21,00;26,00;16,00;9,00;7,00;7,00
2021-05-23;62,00;413,33;10,33;51,67;20,67;35,00;28,00;29,00;21,00;10,00;12,00;12,00;5,00
2021-05-30;75,00;396,43;5,36;32,14;32,14;27,00;17,00;27,00;19,00;15,00;11,00;12,00;4,00
2021-06-06;62,00;444,33;5,17;20,67;41,33;33,00;28,00;26,00;16,00;14,00;9,00;7,00;4,00
2021-06-13;59,00;432,67;9,83;19,67;29,50;22,00;25,00;24,00;34,00;8,00;20,00;8,00;4,00
2021-06-20;46,00;483,00;23,00;34,50;23,00;28,00;29,00;24,00;18,00;17,00;14,00;4,00;3,00
2021-06-27;67,00;513,67;11,17;22,33;33,50;30,00;25,00;24,00;20,00;18,00;12,00;8,00;5,00
2021-07-04;75,00;546,43;10,71;21,43;42,86;42,00;27,00;27,00;18,00;13,00;15,00;11,00;5,00
2021-07-11;55,00;484,00;11,00;22,00;33,00;34,00;24,00;21,00;14,00;20,00;8,00;5,00;1,00
2021-07-18;55,00;506,00;11,00;22,00;33,00;33,00;19,00;24,00;15,00;12,00;8,00;3,00;3,00
2021-07-25;60,00;400,00;10,00;30,00;30,00;29,00;25,00;19,00;17,00;14,00;5,00;7,00;4,00
2021-08-01;51,00;357,00;10,20;20,40;20,40;23,00;36,00;23,00;13,00;12,00;9,00;5,00;5,00
2021-08-08;56,00;571,20;11,20;44,80;44,80;20,00;32,00;24,00;25,00;17,00;21,00;7,00;3,00
2021-08-15;45,00;461,25;11,25;33,75;45,00;28,00;24,00;21,00;15,00;17,00;12,00;4,00;7,00
2021-08-22;41,00;369,00;10,25;20,50;20,50;39,00;27,00;12,00;12,00;19,00;11,00;4,00;5,00
2021-08-29;57,00;490,20;11,40;11,40;34,20;22,00;17,00;23,00;22,00;14,00;21,00;18,00;0,00
