Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2019-11-17;15,00;172,50;3,75;7,50;7,50;5,00;4,00;1,00;2,00;0,50;2,00;0,50;0,00
2019-11-24;15,00;187,50;3,75;7,50;7,50;8,00;6,00;2,00;5,00;1,00;2,00;1,00;1,00
2019-12-01;12,00;150,00;3,00;6,00;6,00;8,00;5,00;0,50;1,00;0,00;1,00;1,00;0,00
2019-12-08;9,00;180,00;4,50;9,00;9,00;5,00;2,00;0,50;1,00;0,50;1,00;0,00;0,00
2019-12-15;17,00;113,33;2,83;5,67;5,67;5,00;5,00;3,00;3,00;1,00;2,00;0,50;0,00
2019-12-22;24,00;162,00;3,00;6,00;3,00;6,00;6,00;1,00;2,00;2,00;3,00;1,00;0,00
2019-12-29;24,00;198,00;3,00;12,00;6,00;8,00;5,00;1,00;2,00;2,00;1,00;1,00;0,00
2020-01-05;17,00;153,00;2,83;5,67;5,67;9,00;5,00;1,00;2,00;0,50;2,00;0,00;0,00
2020-01-12;12,00;144,00;3,00;6,00;6,00;7,00;4,00;1,00;1,00;1,00;3,00;0,00;0,50
2020-01-19;15,00;165,00;3,75;7,50;7,50;5,00;5,00;3,00;3,00;2,00;1,00;0,50;0,50
2020-01-26;11,00;115,50;2,75;5,50;5,50;4,00;6,00;2,00;4,00;1,00;1,00;0,00;1,00
2020-02-02;15,00;127,50;3,75;7,50;7,50;9,00;4,00;0,50;4,00;0,50;4,00;0,00;0,00
2020-02-09;13,00;130,00;0,00;6,50;6,50;7,00;1,00;0,00;4,00;2,00;3,00;0,50;0,50
2020-02-16;17,00;107,67;2,83;5,67;5,67;6,00;4,00;1,00;3,00;1,00;2,00;1,00;0,00
2020-02-23;11,00;82,50;2,75;2,75;5,50;4,00;2,00;1,00;3,00;1,00;0,50;1,00;0,50
2020-03-01;11,00;88,00;0,00;2,75;2,75;4,00;1,00;0,50;0,50;1,00;1,00;0,00;1,00
2020-03-08;15,00;67,50;0,00;3,75;3,75;2,00;0,50;0,50;0,50;0,50;1,00;0,50;0,00
2020-03-15;10,00;40,00;2,50;2,50;2,50;2,00;0,50;0,00;1,00;0,00;0,00;0,00;0,50
2020-03-22;4,00;28,00;2,00;2,00;2,00;3,00;1,00;0,50;1,00;0,50;1,00;0,00;0,00
2020-03-29;3,00;42,00;3,00;6,00;3,00;1,00;1,00;0,50;0,50;0,00;0,50;0,50;0,00
2020-04-05;3,00;36,00;0,00;3,00;3,00;2,00;0,00;0,50;1,00;0,00;0,50;0,00;0,00
2020-04-12;6,00;48,00;3,00;3,00;3,00;2,00;0,00;1,00;0,00;1,00;0,50;2,00;0,00
2020-04-19;3,00;36,00;0,00;3,00;3,00;1,00;1,00;0,00;0,50;0,00;1,00;0,50;0,00
2020-04-26;2,00;20,00;2,00;2,00;0,00;0,50;1,00;0,00;1,00;0,50;0,00;0,00;0,00
2020-05-03;5,00;25,00;2,50;2,50;5,00;2,00;1,00;1,00;0,00;0,50;0,50;1,00;0,00
2020-05-10;4,00;24,00;0,00;2,00;2,00;3,00;1,00;1,00;0,00;0,50;0,50;0,00;0,00
2020-05-17;4,00;24,00;0,00;4,00;2,00;2,00;0,50;0,50;0,50;0,00;0,00;1,00;0,00
2020-05-24;4,00;24,00;2,00;2,00;2,00;2,00;2,00;1,00;1,00;1,00;0,00;0,00;0,00
2020-05-31;8,00;48,00;4,00;4,00;4,00;3,00;2,00;0,00;1,00;0,50;0,50;0,00;0,50
2020-06-07;8,00;56,00;0,00;4,00;4,00;4,00;0,00;1,00;0,50;0,00;0,50;0,00;0,00
2020-06-14;14,00;56,00;3,50;3,50;7,00;2,00;1,00;0,50;0,00;0,50;0,50;0,00;0,00
2020-06-21;17,00;34,00;2,83;2,83;2,83;3,00;2,00;1,00;1,00;0,50;0,00;0,50;0,00
2020-06-28;12,00;36,00;0,00;6,00;6,00;3,00;1,00;0,50;3,00;0,50;0,50;0,50;0,50
2020-07-05;15,00;60,00;0,00;7,50;7,50;5,00;2,00;1,00;1,00;2,00;2,00;0,50;1,00
2020-07-12;12,00;48,00;3,00;3,00;6,00;2,00;3,00;4,00;0,50;0,50;4,00;0,00;0,50
2020-07-19;18,00;42,00;3,00;6,00;3,00;6,00;2,00;1,00;1,00;2,00;3,00;0,00;0,50
2020-07-26;18,00;48,00;3,00;3,00;3,00;4,00;1,00;0,50;1,00;1,00;4,00;2,00;0,00
2020-08-02;19,00;50,67;3,17;6,33;3,17;3,00;2,00;0,00;0,00;1,00;0,50;0,50;0,00
2020-08-09;24,00;66,00;0,00;3,00;6,00;4,00;3,00;1,00;2,00;0,50;0,50;1,00;0,50
2020-08-16;17,00;39,67;0,00;2,83;2,83;3,00;2,00;0,50;1,00;0,00;0,50;0,00;0,50
2020-08-23;16,00;72,00;4,00;8,00;4,00;3,00;2,00;1,00;0,50;1,00;2,00;1,00;0,50
2020-08-30;12,00;54,00;3,00;3,00;3,00;2,00;0,00;0,00;2,00;0,00;0,50;0,50;1,00
2020-09-06;8,00;56,00;0,00;8,00;4,00;2,00;0,50;0,50;1,00;0,00;0,50;0,00;0,00
2020-09-13;6,00;48,00;3,00;3,00;3,00;3,00;0,50;0,50;1,00;0,00;0,50;0,00;1,00
2020-09-20;7,00;84,00;0,00;3,50;3,50;4,00;0,50;1,00;1,00;1,00;1,00;0,00;0,50
2020-09-27;4,00;36,00;0,00;2,00;2,00;2,00;1,00;0,00;1,00;0,00;1,00;1,00;0,50
2020-10-04;6,00;60,00;0,00;3,00;3,00;3,00;1,00;0,00;0,50;1,00;1,00;0,00;0,00
2020-10-11;5,00;40,00;2,50;2,50;2,50;1,00;1,00;1,00;2,00;1,00;0,00;0,00;0,00
2020-10-18;3,00;42,00;3,00;3,00;3,00;1,00;2,00;0,00;0,50;0,00;2,00;0,00;0,00
2020-10-25;100,00;53,33;0,00;3,33;3,33;1,00;0,50;0,50;0,00;0,00;0,50;1,00;0,00
2020-11-01;9,00;135,00;4,50;4,50;4,50;1,00;2,00;0,50;0,00;0,00;0,00;0,50;0,00
2020-11-08;9,00;72,00;4,50;4,50;4,50;1,00;0,00;1,00;0,00;0,50;0,50;0,50;0,50
2020-11-15;3,00;15,00;0,00;3,00;1,50;1,00;0,00;1,00;0,00;0,00;0,50;0,00;0,00
2020-11-22;6,00;36,00;0,00;3,00;3,00;2,00;0,50;0,50;0,00;0,00;0,00;0,00;0,50
2020-11-29;7,00;49,00;3,50;7,00;3,50;2,00;2,00;0,50;0,00;0,50;0,50;1,00;0,50
2020-12-06;5,00;35,00;2,50;5,00;2,50;3,00;0,00;0,50;0,50;0,00;0,00;0,00;0,50
2020-12-13;5,00;25,00;0,00;5,00;2,50;1,00;0,50;0,00;0,50;0,50;0,50;0,00;0,50
2020-12-20;5,00;35,00;2,50;5,00;2,50;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00
2020-12-27;6,00;48,00;3,00;3,00;3,00;1,00;0,50;0,50;1,00;0,00;0,00;0,00;0,00
2021-01-03;5,00;30,00;2,50;2,50;2,50;2,00;0,00;0,50;1,00;1,00;0,50;0,00;0,00
2021-01-10;5,00;40,00;2,50;2,50;2,50;2,00;1,00;0,00;0,50;0,00;0,50;0,00;0,50
2021-01-17;4,00;32,00;0,00;2,00;2,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;4,00;24,00;0,00;2,00;2,00;1,00;1,00;0,00;1,00;0,00;0,50;0,00;0,00
2021-01-31;3,00;30,00;3,00;3,00;3,00;2,00;0,50;0,00;0,00;0,00;1,00;0,00;0,00
2021-02-07;5,00;30,00;0,00;2,50;2,50;3,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00
2021-02-14;3,00;30,00;0,00;3,00;3,00;1,00;0,50;1,00;1,00;0,50;0,00;0,00;0,00
2021-02-21;8,00;40,00;4,00;4,00;4,00;3,00;1,00;0,50;0,00;0,50;0,00;0,00;0,00
2021-02-28;6,00;36,00;3,00;3,00;3,00;1,00;1,00;0,50;0,50;0,50;1,00;0,00;0,00
2021-03-07;2,00;24,00;2,00;4,00;2,00;3,00;1,00;1,00;0,50;0,50;0,00;0,00;0,00
2021-03-14;2,00;28,00;2,00;2,00;2,00;3,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00
2021-03-21;4,00;24,00;2,00;4,00;2,00;2,00;1,00;0,00;0,00;0,00;0,50;0,00;0,00
2021-03-28;2,00;20,00;0,00;2,00;2,00;2,00;2,00;1,00;0,50;0,50;0,00;0,50;0,00
2021-04-04;6,00;42,00;0,00;3,00;3,00;3,00;1,00;0,00;0,00;0,00;1,00;0,50;0,00
2021-04-11;4,00;28,00;0,00;2,00;2,00;1,00;0,50;0,50;0,50;0,00;0,00;0,50;0,00
2021-04-18;6,00;30,00;3,00;3,00;3,00;2,00;0,50;0,00;2,00;0,50;1,00;0,00;0,00
2021-04-25;6,00;36,00;3,00;3,00;3,00;3,00;1,00;1,00;1,00;0,50;0,50;0,50;0,00
2021-05-02;5,00;30,00;2,50;2,50;2,50;0,50;0,00;0,50;1,00;0,00;0,00;1,00;1,00
2021-05-09;8,00;64,00;4,00;4,00;4,00;2,00;1,00;1,00;1,00;0,00;0,00;0,50;0,00
2021-05-16;7,00;49,00;0,00;3,50;14,00;4,00;1,00;0,50;3,00;0,00;0,50;0,00;1,00
2021-05-23;11,00;44,00;2,75;2,75;2,75;2,00;2,00;1,00;2,00;0,00;1,00;0,50;0,50
2021-05-30;6,00;66,00;3,00;3,00;6,00;2,00;0,50;0,50;1,00;1,00;1,00;0,00;0,00
2021-06-06;10,00;100,00;0,00;5,00;5,00;5,00;2,00;1,00;0,00;1,00;1,00;2,00;0,00
2021-06-13;12,00;60,00;3,00;3,00;6,00;4,00;2,00;1,00;1,00;0,50;1,00;0,50;0,00
2021-06-20;13,00;71,50;0,00;6,50;6,50;3,00;3,00;1,00;1,00;0,00;0,50;0,00;0,00
2021-06-27;12,00;66,00;0,00;3,00;6,00;6,00;3,00;0,00;2,00;1,00;2,00;0,50;0,00
2021-07-04;15,00;82,50;0,00;7,50;3,75;2,00;2,00;1,00;1,00;1,00;0,50;1,00;0,50
2021-07-11;14,00;70,00;3,50;7,00;3,50;6,00;1,00;1,00;1,00;2,00;0,50;0,00;0,00
2021-07-18;14,00;77,00;3,50;7,00;3,50;3,00;3,00;0,50;2,00;2,00;0,00;0,50;0,00
2021-07-25;64,00;64,00;3,20;3,20;6,40;6,00;2,00;1,00;1,00;1,00;2,00;0,50;0,50
2021-08-01;30,00;66,00;3,00;3,00;6,00;8,00;0,50;0,50;2,00;1,00;2,00;0,00;1,00
2021-08-08;17,00;85,00;2,83;5,67;5,67;6,00;3,00;1,00;2,00;1,00;2,00;1,00;0,00
2021-08-15;19,00;82,33;3,17;3,17;6,33;8,00;1,00;4,00;2,00;2,00;3,00;1,00;1,00
2021-08-22;26,00;91,00;3,25;3,25;6,50;9,00;2,00;2,00;3,00;2,00;1,00;1,00;0,00
2021-08-29;17,00;79,33;2,83;5,67;5,67;9,00;2,00;0,00;2,00;1,00;1,00;0,00;0,00
