Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2020-01-12;42,00;128,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;114,95;0,00;0,00;0,00;54,78;14,61;0,00;14,00;14,00;14,00
2020-01-19;14,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;40,00;66,00;0,00;0,00;0,00;26,25;0,00;0,00;0,00;0,00;0,00
2020-01-26;98,00;41,16;27,44;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,31;98,00;0,00;0,00;0,00;70,26;0,00;0,00;14,00;14,00;0,00
2020-02-02;41,00;13,67;13,67;0,00;0,00;0,00;0,00;14,00;0,00;0,00;41,00;82,00;0,00;0,00;0,00;124,86;0,00;0,00;28,00;0,00;0,00
2020-02-09;28,00;44,00;14,00;14,00;0,00;0,00;0,00;14,00;0,00;0,00;15,08;56,00;0,00;0,00;0,00;42,93;0,00;0,00;28,00;0,00;0,00
2020-02-16;28,00;58,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,08;28,00;0,00;0,00;14,93;42,93;0,00;0,00;0,00;14,00;14,00
2020-02-23;13,00;37,14;26,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;26,00;0,00;0,00;0,00;66,86;0,00;0,00;0,00;13,00;0,00
2020-03-01;27,00;41,54;14,54;0,00;0,00;0,00;0,00;0,00;0,00;27,00;13,50;13,50;13,50;0,00;13,50;42,43;0,00;0,00;0,00;0,00;13,00
2020-03-08;26,00;14,00;14,00;0,00;0,00;13,00;0,00;0,00;13,00;0,00;13,00;39,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;26,00;40,00;0,00;0,00;14,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;13,00;0,00;0,00;26,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;12,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;12,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;25,00;12,50;12,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,64;13,64;0,00;0,00;0,00;38,46;0,00;0,00;12,00;0,00;0,00
2020-04-05;0,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;21,00;0,00;0,00;13,00;0,00;0,00
2020-04-12;39,00;39,00;0,00;13,65;0,00;0,00;0,00;0,00;13,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
