Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Ischgl (AT);Tignes (FR);Les Arcs (FR);Saalbach (AT);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);Sankt Anton (AT);Zermatt (CH);Flachau (AT);La Clusaz (FR);Verbier (CH);Zillertal (AT);Morzine (FR);Châtel (FR);St Moritz (DE);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Mayrhofen (AT);Val Gardena (IT);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Kitzbuhel (AT);Vars (FR);Garmisch (DE);Schladming (AT);Grand Bornand (FR);Brixental (AT);Sestriere (IT);Gstaad (CH);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-09-29;23,00;0,00;12,00;0,00;0,00;6,00;0,00;12,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,13;0,00;0,00;0,00;0,00
2019-10-06;23,00;6,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;6,00;12,00;0,00;0,00;6,00;6,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,13;0,00;0,00;10,73;0,00;0,00;0,00
2019-10-13;28,00;6,00;6,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;11,00;23,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;23,00;11,00;0,00;17,00;0,00;28,00;0,00;0,00;0,00;0,00;0,00;6,00;17,00;0,00;0,00;6,00;0,00;0,00;0,00;11,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,13;6,13;0,00;0,00;0,00
2019-10-27;40,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;23,00;0,00;0,00;29,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;33,85;6,15;0,00;6,00;0,00
2019-11-03;33,00;17,00;11,00;6,00;0,00;6,00;11,00;6,00;0,00;6,00;6,00;6,00;28,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;11,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;10,50;6,00;37,50;6,00;0,00;22,00;0,00
2019-11-10;6,00;6,00;6,00;0,00;0,00;6,00;0,00;11,00;0,00;11,00;0,00;17,00;0,00;0,00;6,00;11,00;0,00;6,00;6,00;17,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;37,50;16,50;0,00;6,00;6,00
2019-11-17;22,00;11,00;28,00;0,00;0,00;11,00;0,00;0,00;6,00;6,00;0,00;0,00;22,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;6,29;39,29;6,29;0,00;0,00;6,00
2019-11-24;22,00;27,00;11,00;16,00;0,00;27,00;0,00;5,00;0,00;5,00;5,00;11,00;11,00;0,00;0,00;16,00;0,00;11,00;0,00;27,00;5,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;39,29;11,00;0,00;5,00;5,00
2019-12-01;29,00;23,00;6,00;6,00;0,00;12,00;0,00;6,00;0,00;0,00;0,00;0,00;29,00;0,00;0,00;6,00;0,00;6,00;0,00;12,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;79,37;33,58;0,00;6,00;0,00
2019-12-08;53,00;24,00;0,00;12,00;12,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;30,00;0,00;0,00;6,00;6,00;6,00;0,00;12,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;6,24;0,00;23,38;6,24;0,00;0,00;12,00
2019-12-15;34,00;11,00;11,00;6,00;11,00;6,00;6,00;0,00;0,00;17,00;0,00;17,00;6,00;0,00;0,00;17,00;0,00;17,00;0,00;6,00;0,00;0,00;11,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;6,18;0,00;74,18;10,82;0,00;6,00;11,00
2019-12-22;38,00;6,00;19,00;6,00;6,00;19,00;6,00;0,00;0,00;6,00;0,00;13,00;32,00;13,00;0,00;6,00;0,00;0,00;0,00;39,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;152,00;31,92;0,00;6,00;13,00
2019-12-29;31,00;6,00;19,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;12,00;31,00;0,00;0,00;12,00;6,00;6,00;0,00;31,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,20;106,95;6,20;0,00;12,00;0,00
2020-01-05;57,00;17,00;6,00;11,00;0,00;0,00;11,00;6,00;0,00;6,00;0,00;23,00;11,00;11,00;0,00;11,00;0,00;6,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;11,00;11,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;50,84;6,16;0,00;11,00;6,00
2020-01-12;31,00;11,00;5,00;0,00;5,00;5,00;5,00;5,00;0,00;5,00;0,00;16,00;42,00;5,00;5,00;5,00;0,00;5,00;0,00;26,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,65;0,00;52,70;10,85;0,00;10,00;5,00
2020-01-19;36,00;5,00;0,00;10,00;10,00;10,00;5,00;5,00;0,00;5,00;5,00;16,00;10,00;0,00;0,00;5,00;5,00;10,00;0,00;16,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;66,00;15,00;5,00;21,00;0,00
2020-01-26;27,00;5,00;11,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;16,00;16,00;0,00;0,00;16,00;5,00;5,00;0,00;5,00;0,00;0,00;16,00;5,00;0,00;0,00;0,00;0,00;11,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;55,59;11,12;0,00;5,00;5,00
2020-02-02;33,00;22,00;16,00;11,00;11,00;0,00;0,00;5,00;0,00;0,00;0,00;11,00;11,00;0,00;5,00;0,00;5,00;5,00;0,00;22,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;11,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;6,29;0,00;50,29;0,00;0,00;16,00;0,00
2020-02-09;33,00;16,00;11,00;0,00;0,00;0,00;5,00;5,00;0,00;5,00;0,00;0,00;11,00;0,00;0,00;11,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;5,00;0,00;0,00;0,00;6,29;0,00;28,29;6,29;0,00;11,00;5,00
2020-02-16;27,00;11,00;0,00;0,00;0,00;16,00;0,00;5,00;0,00;0,00;0,00;11,00;16,00;0,00;0,00;16,00;0,00;11,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;11,12;22,24;15,88;0,00;0,00;5,00
2020-02-23;32,00;11,00;11,00;11,00;0,00;5,00;5,00;11,00;0,00;5,00;0,00;0,00;21,00;0,00;0,00;16,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,57;0,00;57,90;10,67;0,00;0,00;5,00
2020-03-01;21,00;0,00;10,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;5,00;36,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,85;0,00;59,77;4,85;5,00;5,00;10,00
2020-03-08;25,00;5,00;0,00;0,00;10,00;5,00;5,00;5,00;5,00;0,00;0,00;0,00;15,00;0,00;0,00;15,00;10,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,69;25,00;4,69;5,00;5,00;0,00
2020-03-15;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2020-03-22;0,00;0,00;0,00;0,00;24,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2020-03-29;9,00;0,00;5,00;5,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,50;0,00;0,00;5,00;0,00
2020-04-05;20,00;0,00;15,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,62;4,62;0,00;0,00;0,00
2020-04-12;19,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;14,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,75;0,00;0,00;0,00;0,00
2020-04-19;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2020-04-26;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;4,67;0,00;0,00;0,00;0,00
