Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-10-27;16,00;0,00;11,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;16,00;28,00;0,00;0,00;0,00;70,40;6,40;0,00;0,00;0,00;0,00
2019-11-03;51,00;0,00;10,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;30,60;35,70;0,00;0,00;9,56;79,69;0,00;0,00;5,00;10,00;5,00
2019-11-10;56,00;0,00;15,00;5,00;0,00;5,00;0,00;5,00;0,00;0,00;25,45;25,45;0,00;0,00;0,00;80,89;0,00;0,00;0,00;10,00;5,00
2019-11-17;47,00;21,00;10,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;5,08;52,08;0,00;0,00;0,00;47,00;6,27;0,00;10,00;10,00;5,00
2019-11-24;27,00;16,00;11,00;0,00;0,00;5,00;0,00;0,00;11,00;5,14;5,14;38,57;0,00;0,00;0,00;36,00;0,00;0,00;5,00;5,00;5,00
2019-12-01;50,00;5,00;20,00;5,00;0,00;5,00;0,00;0,00;5,00;0,00;10,00;35,00;5,00;0,00;0,00;56,25;0,00;0,00;10,00;0,00;0,00
2019-12-08;26,00;20,00;10,00;0,00;5,00;5,00;0,00;10,00;0,00;0,00;26,00;67,60;0,00;0,00;0,00;52,00;0,00;0,00;5,00;5,00;15,00
2019-12-15;26,00;5,00;11,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;21,05;40,86;0,00;0,00;0,00;55,25;0,00;0,00;5,00;5,00;11,00
2019-12-22;23,00;0,00;12,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;23,00;76,67;6,39;0,00;0,00;55,86;0,00;0,00;0,00;0,00;6,00
2019-12-29;66,00;5,00;11,00;0,00;5,00;5,00;0,00;0,00;0,00;5,08;21,58;54,58;5,08;0,00;6,29;50,29;0,00;0,00;0,00;0,00;0,00
2020-01-05;36,00;0,00;15,00;5,00;0,00;0,00;0,00;5,00;10,00;0,00;30,86;82,29;5,14;0,00;0,00;68,73;6,55;0,00;10,00;5,00;10,00
2020-01-12;92,00;5,00;19,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;18,90;81,92;0,00;6,13;0,00;76,67;0,00;5,00;10,00;5,00;0,00
2020-01-19;50,00;0,00;15,00;10,00;5,00;10,00;0,00;0,00;0,00;5,13;25,64;55,13;0,00;0,00;0,00;93,75;0,00;0,00;0,00;5,00;0,00
2020-01-26;25,00;0,00;15,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;10,53;97,37;5,26;0,00;0,00;68,75;0,00;0,00;0,00;5,00;5,00
2020-02-02;59,00;25,00;25,00;5,00;15,00;5,00;0,00;0,00;0,00;0,00;50,02;55,15;0,00;0,00;0,00;62,11;9,32;0,00;0,00;15,00;15,00
2020-02-09;55,00;10,00;10,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;30,70;99,77;0,00;0,00;0,00;67,22;0,00;0,00;5,00;0,00;0,00
2020-02-16;49,00;15,00;10,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,03;67,85;0,00;0,00;0,00;116,38;0,00;0,00;0,00;15,00;5,00
2020-02-23;47,00;19,00;14,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;8,89;38,11;0,00;0,00;6,27;72,07;0,00;0,00;5,00;5,00;5,00
2020-03-01;77,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;38,50;19,25;10,27;6,42;0,00;48,13;0,00;5,00;5,00;0,00;10,00
2020-03-08;62,00;14,00;5,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;18,98;43,02;0,00;0,00;0,00;24,80;0,00;0,00;0,00;5,00;0,00
2020-03-15;14,00;9,00;9,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;14,00;47,09;0,00;0,00;0,00;24,50;3,50;0,00;0,00;9,00;5,00
2020-03-22;9,00;9,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;27,00;27,00;0,00;0,00;0,00;12,00;0,00;0,00;5,00;5,00;0,00
2020-03-29;22,00;4,00;13,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;8,56;30,56;0,00;0,00;0,00;22,00;0,00;0,00;0,00;4,00;4,00
2020-04-05;23,00;5,00;9,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;8,94;14,06;5,11;0,00;0,00;19,71;0,00;0,00;0,00;5,00;0,00
2020-04-12;48,00;13,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;26,53;26,53;0,00;3,20;0,00;12,80;0,00;0,00;4,00;4,00;4,00
2020-04-19;22,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,88;56,94;0,00;0,00;0,00;22,00;0,00;0,00;0,00;4,00;0,00
2020-04-26;13,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;18,20;0,00;0,00;3,25;19,50;0,00;0,00;0,00;4,00;0,00
2020-05-03;22,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;9,06;53,06;0,00;0,00;0,00;34,57;0,00;0,00;4,00;4,00;0,00
2020-05-10;23,00;5,00;0,00;5,00;0,00;0,00;0,00;5,00;9,00;0,00;5,11;40,89;0,00;0,00;3,29;39,43;0,00;0,00;5,00;5,00;9,00
2020-05-17;9,00;5,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;18,00;27,00;0,00;0,00;3,00;42,00;0,00;0,00;0,00;0,00;14,00
2020-05-24;37,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;19,14;37,00;0,00;0,00;0,00;27,75;0,00;5,00;0,00;5,00;0,00
2020-05-31;27,00;0,00;5,00;5,00;0,00;14,00;0,00;5,00;0,00;5,14;18,00;27,00;0,00;0,00;0,00;66,00;0,00;0,00;0,00;5,00;9,00
2020-06-07;36,00;9,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;4,97;62,07;0,00;3,00;0,00;51,00;0,00;0,00;9,00;5,00;5,00
2020-06-14;14,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;5,09;61,09;0,00;2,80;0,00;33,60;0,00;0,00;0,00;5,00;14,00
2020-06-21;48,00;5,00;10,00;0,00;0,00;10,00;0,00;0,00;0,00;5,05;24,00;13,89;0,00;0,00;0,00;54,40;0,00;0,00;5,00;10,00;10,00
2020-06-28;15,00;15,00;15,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;15,00;33,75;0,00;0,00;0,00;48,00;0,00;0,00;0,00;5,00;0,00
2020-07-05;34,00;0,00;0,00;10,00;5,00;5,00;0,00;0,00;0,00;0,00;10,07;34,00;0,00;9,27;0,00;18,55;0,00;0,00;5,00;5,00;5,00
2020-07-12;15,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;10,00;23,75;5,00;0,00;0,00;42,00;0,00;0,00;15,00;10,00;5,00
2020-07-19;25,00;0,00;15,00;5,00;0,00;10,00;0,00;5,00;0,00;0,00;15,00;33,75;0,00;0,00;0,00;43,75;0,00;0,00;5,00;5,00;0,00
2020-07-26;30,00;5,00;5,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;35,00;55,00;10,00;0,00;0,00;33,00;0,00;0,00;0,00;5,00;10,00
2020-08-02;44,00;10,00;15,00;0,00;0,00;10,00;5,00;0,00;0,00;0,00;5,03;44,00;0,00;0,00;0,00;44,00;0,00;0,00;10,00;5,00;5,00
2020-08-09;15,00;15,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;48,75;0,00;0,00;0,00;42,00;0,00;0,00;0,00;0,00;5,00
2020-08-16;14,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;14,00;48,36;0,00;0,00;0,00;72,80;0,00;0,00;0,00;0,00;0,00
2020-08-23;33,00;5,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;5,08;46,96;0,00;0,00;6,00;27,00;0,00;0,00;19,00;0,00;0,00
2020-08-30;32,00;5,00;5,00;5,00;0,00;9,00;5,00;0,00;0,00;0,00;5,12;37,12;5,12;0,00;0,00;57,60;0,00;5,00;5,00;5,00;5,00
