Semaine;Nice (FR);Paris (FR);Lille (FR);Strasbourg (FR);Lyon (FR);Marseille (FR);Bordeaux (FR);Tours (FR);Toulouse (FR);Montpellier (FR);Nantes (FR);Avignon (FR);Dijon (FR)
2020-06-07;27,00;60,00;3,00;12,00;9,00;13,00;11,00;3,00;3,00;8,00;0,00;0,00;0,00
2020-06-14;33,00;69,30;0,00;19,80;36,30;8,00;5,00;0,00;5,00;5,00;0,00;3,00;3,00
2020-06-21;47,00;100,27;0,00;21,93;18,80;9,00;6,00;6,00;3,00;18,00;3,00;6,00;6,00
2020-06-28;55,00;90,59;3,24;19,41;25,88;31,00;6,00;3,00;3,00;6,00;3,00;3,00;3,00
2020-07-05;100,00;81,25;3,13;9,38;40,63;24,00;12,00;0,00;6,00;3,00;0,00;0,00;6,00
2020-07-12;87,00;80,79;3,11;18,64;27,96;43,00;18,00;6,00;3,00;0,00;34,00;0,00;3,00
2020-07-19;99,00;63,87;3,19;12,77;38,32;25,00;3,00;0,00;3,00;6,00;22,00;3,00;6,00
2020-07-26;100,00;96,88;3,13;25,00;43,75;26,00;10,00;0,00;3,00;13,00;3,00;6,00;6,00
2020-08-02;90,00;93,10;0,00;27,93;37,24;25,00;6,00;6,00;6,00;9,00;3,00;3,00;3,00
2020-08-09;53,00;84,18;9,35;18,71;34,29;21,00;12,00;9,00;0,00;15,00;3,00;3,00;0,00
2020-08-16;38,00;82,33;3,17;12,67;12,67;12,00;6,00;0,00;0,00;6,00;0,00;6,00;6,00
2020-08-23;46,00;64,40;0,00;24,53;12,27;6,00;6,00;9,00;3,00;3,00;9,00;0,00;6,00
2020-08-30;34,00;55,64;0,00;15,45;6,18;14,00;11,00;6,00;3,00;3,00;3,00;6,00;0,00
2020-09-06;15,00;54,00;6,00;21,00;15,00;17,00;3,00;3,00;0,00;0,00;6,00;0,00;9,00
2020-09-13;12,00;51,00;3,00;12,00;24,00;20,00;3,00;6,00;0,00;0,00;3,00;0,00;0,00
2020-09-20;6,00;63,00;0,00;21,00;15,00;3,00;6,00;11,00;8,00;0,00;3,00;0,00;6,00
2020-09-27;12,00;54,00;0,00;30,00;24,00;12,00;6,00;0,00;0,00;3,00;0,00;0,00;6,00
2020-10-04;15,00;36,00;6,00;15,00;12,00;6,00;3,00;0,00;3,00;3,00;0,00;0,00;6,00
2020-10-11;16,00;41,60;0,00;25,60;12,80;3,00;3,00;3,00;0,00;0,00;0,00;3,00;0,00
2020-10-18;0,00;16,00;0,00;3,00;6,00;0,00;3,00;0,00;0,00;6,00;0,00;0,00;3,00
2020-10-25;23,00;59,14;0,00;9,86;16,43;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2020-11-01;11,00;35,75;0,00;8,25;5,50;14,00;5,00;0,00;0,00;0,00;0,00;0,00;3,00
2020-11-08;0,00;18,00;1,00;1,00;3,00;6,00;0,00;0,00;3,00;3,00;6,00;0,00;0,00
2020-11-15;21,00;42,00;0,00;6,00;9,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;3,00;48,00;0,00;9,00;9,00;6,00;0,00;0,00;0,00;3,00;0,00;3,00;3,00
2020-11-29;6,00;36,00;9,00;0,00;18,00;9,00;9,00;0,00;0,00;3,00;0,00;0,00;0,00
