Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2020-10-25;9,00;9,00;9,00;0,00;9,00;0,00;0,00;16,71;0,00;9,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;0,00;0,00;6,00;0,00;6,00;0,00;6,00;6,00;0,00;18,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;9,00;9,00;9,00;25,50;9,00;9,00;9,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;9,00;9,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;9,00;9,00;0,00;9,00;16,50;43,71;18,00;0,00;0,00;9,00;9,00;9,00;0,00;9,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;28,00;37,88;0,00;18,12;28,00;0,00;9,80;9,80;28,00;0,00;9,00;9,00;9,00;9,00;0,00;0,00;0,00;9,00;9,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;9,00;9,00;9,00;16,50;0,00;9,00;9,00;0,00;9,00;19,00;9,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;19,00;19,00;19,00;19,00;0,00;0,00;0,00;0,00;0,00;48,00;0,00;10,00;19,00;10,00;10,00;0,00;0,00;0,00;19,00;10,00;10,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00
2020-12-13;19,00;0,00;19,00;0,00;19,00;19,00;0,00;19,00;9,50;0,00;10,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;21,00;9,69;21,00;9,69;21,00;9,80;9,80;0,00;9,80;0,00;0,00;10,00;21,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;10,00;20,00;51,67;10,00;20,00;21,43;21,43;10,00;10,00;0,00;0,00;20,00;0,00;0,00;10,00;10,00;0,00;0,00;0,00;0,00;20,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;28,00;0,00;18,12;18,12;18,12;9,80;19,60;0,00;18,20;9,00;9,00;0,00;9,00;9,00;9,00;0,00;0,00;0,00;9,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;10,00;28,33;10,00;10,00;0,00;10,00;0,00;0,00;0,00;10,00;9,00;0,00;0,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;19,00;0,00;19,00;10,36;0,00;0,00;0,00;0,00;0,00;9,00;19,00;0,00;9,00;9,00;9,00;9,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00
2021-01-24;9,00;16,50;0,00;0,00;9,00;0,00;9,00;9,00;0,00;0,00;9,00;0,00;19,00;9,00;0,00;0,00;9,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;37,00;17,70;0,00;0,00;9,65;0,00;0,00;9,59;0,00;0,00;9,00;9,00;19,00;0,00;9,00;9,00;0,00;0,00;0,00;9,00;0,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;0,00;6,00;6,00;12,00;6,00;7,00;7,00;7,00;0,00;19,00;0,00;0,00;10,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
