Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-11-10;44,00;3,22;0,00;3,22;3,22;11,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00
2019-11-17;36,00;7,64;3,27;3,27;3,27;4,00;4,00;11,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;17,00;3,19;3,19;0,00;7,44;0,00;0,00;0,00;7,00;3,00;0,00;4,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00
2019-12-01;28,00;7,26;7,26;10,37;0,00;7,00;7,00;4,00;7,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00
2019-12-08;39,00;7,58;0,00;7,58;0,00;0,00;4,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;35,00;3,18;7,42;0,00;0,00;0,00;3,00;7,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;31,00;11,76;19,24;14,97;4,28;4,00;4,00;4,00;4,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;33,00;18,10;14,90;14,90;14,90;11,00;7,00;0,00;0,00;4,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;30,00;12,86;9,64;3,21;9,64;10,00;10,00;7,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;40,00;9,73;3,24;16,22;3,24;13,00;10,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;41,00;6,31;16,82;10,51;16,82;3,00;7,00;7,00;3,00;14,00;7,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;7,00;7,00;10,50;3,50;7,00;0,00;3,00;7,00;3,00;7,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00
2020-02-02;17,00;17,00;13,81;20,19;3,19;24,00;10,00;3,00;14,00;10,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;50,00;0,00;6,38;6,38;9,57;3,00;3,00;0,00;10,00;0,00;7,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;30,00;17,14;3,21;13,93;9,64;7,00;7,00;3,00;7,00;0,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;23,00;0,00;9,41;9,41;9,41;10,00;7,00;10,00;0,00;3,00;3,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;37,00;20,68;6,53;3,26;3,26;3,00;13,00;3,00;3,00;7,00;7,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;100,00;0,00;0,00;3,19;19,15;3,00;0,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;19,00;3,17;0,00;6,33;9,50;3,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;6,00;0,00;6,00;0,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;12,00;0,00;3,00;6,00;9,00;9,00;3,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;10,00;10,00;3,33;3,33;6,67;3,00;3,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;3,00;0,00;6,00;6,00;3,00;6,00;0,00;0,00;0,00;3,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00
2020-04-19;6,00;3,00;3,00;0,00;6,00;6,00;3,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;3,00;5,00;5,00;8,00;8,00;0,00;3,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;12,00;3,27;3,27;3,27;0,00;3,00;0,00;0,00;0,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00
2020-05-10;3,00;6,00;22,00;3,00;3,00;6,00;0,00;6,00;0,00;0,00;0,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;16,00;12,80;0,00;3,20;0,00;0,00;3,00;3,00;3,00;0,00;0,00;0,00;6,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;18,00;9,53;6,35;11,65;3,18;3,00;0,00;3,00;0,00;0,00;3,00;6,00;6,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2020-05-31;41,00;5,39;32,37;15,11;15,11;6,00;3,00;6,00;3,00;6,00;0,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00
2020-06-07;24,00;17,45;27,27;12,00;15,27;12,00;0,00;9,00;6,00;3,00;0,00;3,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2020-06-14;33,00;18,10;29,81;14,90;21,29;27,00;3,00;9,00;3,00;3,00;6,00;3,00;6,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00
2020-06-21;29,00;19,33;37,59;16,11;16,11;29,00;13,00;16,00;22,00;10,00;6,00;6,00;10,00;0,00;6,00;3,00;6,00;0,00;6,00;0,00;0,00
2020-06-28;50,00;12,77;27,66;34,04;19,15;28,00;12,00;9,00;16,00;12,00;3,00;3,00;6,00;6,00;0,00;3,00;3,00;0,00;0,00;0,00;6,00
2020-07-05;49,00;31,96;49,00;45,80;19,17;20,00;20,00;20,00;7,00;3,00;16,00;10,00;10,00;7,00;0,00;0,00;7,00;3,00;0,00;0,00;0,00
2020-07-12;63,00;17,08;44,85;27,76;41,64;28,00;21,00;21,00;7,00;10,00;7,00;10,00;14,00;3,00;0,00;10,00;3,00;3,00;3,00;10,00;0,00
2020-07-19;52,00;29,71;22,29;40,33;37,14;30,00;11,00;11,00;18,00;7,00;11,00;11,00;7,00;0,00;4,00;7,00;4,00;0,00;0,00;0,00;0,00
2020-07-26;25,00;17,39;28,26;28,26;10,87;21,00;10,00;14,00;7,00;3,00;3,00;4,00;4,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00
2020-08-02;54,00;20,12;40,24;20,12;26,47;24,00;27,00;17,00;10,00;7,00;0,00;3,00;3,00;3,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00
2020-08-09;20,00;10,00;16,67;16,67;26,67;7,00;6,00;3,00;6,00;6,00;3,00;7,00;3,00;0,00;3,00;3,00;10,00;0,00;3,00;0,00;0,00
2020-08-16;32,00;28,80;38,40;25,60;61,87;10,00;6,00;6,00;16,00;3,00;3,00;3,00;0,00;3,00;6,00;0,00;6,00;3,00;0,00;3,00;0,00
2020-08-23;39,00;18,97;28,46;22,14;70,62;23,00;3,00;6,00;0,00;3,00;6,00;13,00;3,00;3,00;3,00;3,00;6,00;0,00;0,00;3,00;0,00
2020-08-30;33,00;9,58;22,35;9,58;12,77;7,00;7,00;3,00;0,00;10,00;3,00;3,00;3,00;3,00;0,00;0,00;7,00;3,00;0,00;0,00;0,00
2020-09-06;30,00;20,36;107,14;17,14;6,43;7,00;13,00;0,00;0,00;7,00;3,00;7,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;13,00;33,58;27,08;13,00;9,75;7,00;7,00;0,00;0,00;0,00;3,00;7,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;7,00;10,50;7,00;14,00;0,00;7,00;3,00;0,00;0,00;3,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;13,00;6,50;19,50;3,25;6,50;3,00;3,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00
2020-10-04;37,00;3,26;6,53;3,26;3,26;0,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2020-10-11;10,00;6,00;0,00;6,00;6,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;3,00;3,00;0,00;13,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;20,00;3,33;6,67;3,33;6,67;0,00;3,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;3,00;0,00;0,00;3,00;3,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;13,00;0,00;3,25;0,00;6,50;7,00;0,00;0,00;7,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;3,00;0,00;0,00;3,00;6,00;3,00;0,00;3,00;0,00;7,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;3,00;9,00;3,00;3,00;9,00;6,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;10,00;3,33;3,33;0,00;10,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2020-12-06;0,00;3,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;7,00;0,00;3,50;18,67;10,50;3,00;0,00;7,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;11,00;3,30;11,00;3,30;7,70;4,00;7,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;11,00;7,70;0,00;0,00;7,70;7,00;4,00;4,00;4,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00
2021-01-03;20,00;6,67;3,33;0,00;0,00;7,00;0,00;3,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;7,00;0,00;3,50;3,50;7,00;7,00;0,00;13,00;7,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;13,00;0,00;3,25;3,25;6,50;13,00;3,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00
