Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2020-04-26;20,00;12,00;8,00;22,00;2,00;2,00;2,00;4,00;0,00
2020-05-03;10,00;6,00;4,00;20,00;2,00;0,00;6,00;2,00;14,00
2020-05-10;8,00;14,00;6,00;52,00;2,00;0,00;0,00;4,00;0,00
2020-05-17;13,00;17,00;2,00;32,00;0,00;6,00;4,00;2,00;4,00
2020-05-24;21,00;13,00;11,00;30,00;0,00;2,00;6,00;4,00;4,00
2020-05-31;12,00;10,00;12,00;35,00;0,00;2,00;4,00;4,00;2,00
2020-06-07;12,00;8,00;6,00;37,00;0,00;6,00;8,00;2,00;4,00
2020-06-14;100,00;19,00;6,00;23,00;2,00;2,00;6,00;8,00;0,00
2020-06-21;13,00;13,00;4,00;32,00;0,00;2,00;4,00;2,00;2,00
2020-06-28;17,00;13,00;4,00;25,00;0,00;2,00;2,00;2,00;0,00
2020-07-05;33,00;7,00;9,00;20,00;0,00;0,00;2,00;2,00;2,00
2020-07-12;7,00;9,00;5,00;37,00;0,00;0,00;5,00;7,00;5,00
2020-07-19;26,00;16,00;2,00;16,00;2,00;0,00;2,00;2,00;2,00
2020-07-26;9,00;5,00;9,00;28,00;2,00;0,00;2,00;0,00;0,00
2020-08-02;23,00;5,00;16,00;35,00;0,00;5,00;7,00;0,00;0,00
2020-08-09;30,00;16,00;5,00;41,00;0,00;0,00;9,00;5,00;0,00
2020-08-16;23,00;21,00;2,00;23,00;5,00;0,00;5,00;2,00;2,00
2020-08-23;14,00;30,00;7,00;42,00;5,00;0,00;0,00;7,00;2,00
2020-08-30;18,00;23,00;5,00;27,00;0,00;5,00;5,00;0,00;2,00
2020-09-06;44,00;12,00;9,00;55,00;0,00;0,00;2,00;0,00;2,00
2020-09-13;9,00;12,00;9,00;39,00;2,00;2,00;0,00;5,00;2,00
2020-09-20;13,00;13,00;4,00;22,00;0,00;2,00;4,00;0,00;2,00
2020-09-27;16,00;16,00;11,00;23,00;2,00;0,00;2,00;0,00;4,00
2020-10-04;9,00;14,00;2,00;16,00;0,00;2,00;5,00;0,00;7,00
2020-10-11;5,00;9,00;5,00;28,00;0,00;0,00;7,00;0,00;2,00
2020-10-18;9,00;5,00;0,00;14,00;0,00;2,00;2,00;5,00;0,00
2020-10-25;2,00;16,00;11,00;27,00;0,00;5,00;5,00;5,00;0,00
2020-11-01;15,00;8,00;4,00;10,00;0,00;0,00;4,00;0,00;2,00
2020-11-08;14,00;7,00;11,00;14,00;2,00;0,00;5,00;0,00;5,00
2020-11-15;23,00;18,00;0,00;23,00;2,00;0,00;2,00;0,00;2,00
2020-11-22;22,00;7,00;9,00;13,00;0,00;2,00;2,00;0,00;0,00
2020-11-29;16,00;9,00;2,00;25,00;0,00;0,00;0,00;9,00;0,00
2020-12-06;9,00;11,00;9,00;18,00;2,00;0,00;0,00;4,00;0,00
2020-12-13;9,00;22,00;9,00;40,00;0,00;7,00;0,00;11,00;0,00
2020-12-20;13,00;15,00;10,00;41,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;22,00;24,00;10,00;24,00;2,00;5,00;5,00;2,00;0,00
2021-01-03;31,00;20,00;20,00;36,00;4,00;7,00;11,00;9,00;2,00
2021-01-10;11,00;13,00;13,00;45,00;0,00;6,00;4,00;2,00;4,00
2021-01-17;13,00;21,00;6,00;36,00;2,00;0,00;0,00;4,00;0,00
2021-01-24;25,00;15,00;11,00;32,00;2,00;2,00;11,00;2,00;0,00
2021-01-31;13,00;13,00;17,00;36,00;2,00;6,00;6,00;0,00;0,00
2021-02-07;9,00;15,00;7,00;53,00;0,00;2,00;2,00;7,00;4,00
2021-02-14;22,00;13,00;9,00;13,00;0,00;2,00;9,00;0,00;2,00
2021-02-21;11,00;15,00;11,00;13,00;2,00;0,00;2,00;7,00;2,00
2021-02-28;13,00;11,00;7,00;35,00;2,00;4,00;6,00;4,00;2,00
2021-03-07;15,00;15,00;6,00;21,00;2,00;4,00;0,00;2,00;2,00
2021-03-14;10,00;6,00;4,00;25,00;2,00;2,00;2,00;0,00;0,00
2021-03-21;4,00;9,00;7,00;20,00;2,00;2,00;0,00;2,00;0,00
2021-03-28;17,00;5,00;5,00;31,00;0,00;0,00;2,00;5,00;2,00
2021-04-04;14,00;9,00;0,00;20,00;2,00;0,00;2,00;0,00;5,00
2021-04-11;24,00;30,00;11,00;11,00;0,00;0,00;19,00;0,00;4,00
2021-04-18;15,00;13,00;7,00;22,00;0,00;9,00;0,00;2,00;0,00
2021-04-25;9,00;15,00;9,00;24,00;4,00;0,00;2,00;2,00;2,00
2021-05-02;8,00;6,00;2,00;19,00;2,00;2,00;6,00;2,00;4,00
2021-05-09;9,00;9,00;4,00;22,00;2,00;2,00;2,00;4,00;0,00
2021-05-16;13,00;17,00;4,00;25,00;4,00;8,00;4,00;2,00;2,00
2021-05-23;13,00;11,00;9,00;36,00;9,00;4,00;2,00;0,00;0,00
2021-05-30;19,00;10,00;12,00;33,00;5,00;0,00;2,00;2,00;2,00
2021-06-06;29,00;23,00;9,00;18,00;2,00;2,00;2,00;0,00;2,00
2021-06-13;25,00;14,00;7,00;39,00;0,00;7,00;7,00;0,00;5,00
2021-06-20;16,00;7,00;11,00;23,00;2,00;7,00;16,00;5,00;0,00
2021-06-27;11,00;18,00;9,00;37,00;2,00;0,00;0,00;5,00;0,00
2021-07-04;37,00;2,00;12,00;30,00;0,00;0,00;23,00;2,00;0,00
2021-07-11;36,00;14,00;12,00;28,00;5,00;2,00;5,00;0,00;2,00
2021-07-18;12,00;12,00;7,00;20,00;2,00;0,00;5,00;0,00;2,00
2021-07-25;35,00;7,00;10,00;30,00;2,00;0,00;2,00;5,00;0,00
2021-08-01;17,00;20,00;7,00;32,00;0,00;0,00;0,00;0,00;0,00
2021-08-08;21,00;21,00;10,00;31,00;3,00;0,00;0,00;8,00;3,00
2021-08-15;50,00;15,00;5,00;12,00;2,00;2,00;2,00;2,00;5,00
2021-08-22;34,00;8,00;8,00;31,00;0,00;0,00;5,00;5,00;3,00
2021-08-29;21,00;18,00;8,00;36,00;3,00;0,00;0,00;3,00;5,00
2021-09-05;24,00;13,00;10,00;29,00;0,00;3,00;0,00;0,00;5,00
2021-09-12;9,00;6,00;3,00;38,00;3,00;0,00;0,00;0,00;0,00
