Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2019-12-08;29,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;134,13;14,50;0,00;0,00;0,00;14,50;14,50;0,00;58,00;0,00;29,00
2019-12-15;0,00;0,00;15,00;15,00;0,00;0,00;0,00;0,00;0,00;4,00;13,00;13,00;0,00;0,00;0,00;12,00;6,00;19,00;84,00;0,00;9,00
2019-12-22;0,00;17,00;17,00;0,00;0,00;34,00;17,00;0,00;0,00;0,00;19,00;19,00;0,00;0,00;0,00;35,00;0,00;0,00;85,00;0,00;11,00
2019-12-29;79,00;47,00;0,00;0,00;0,00;32,00;0,00;0,00;0,00;0,00;96,95;79,00;14,36;0,00;0,00;155,61;47,88;0,00;79,00;0,00;48,37
2020-01-05;14,00;0,00;0,00;0,00;0,00;28,00;0,00;0,00;0,00;28,00;80,50;94,50;0,00;0,00;0,00;79,33;14,00;0,00;26,44;14,00;0,00
2020-01-12;0,00;27,00;27,00;27,00;0,00;0,00;0,00;0,00;27,00;4,00;42,00;19,00;0,00;0,00;0,00;62,00;0,00;0,00;34,00;0,00;8,00
2020-01-19;42,00;56,00;0,00;0,00;0,00;0,00;0,00;14,00;14,00;0,00;122,50;94,50;0,00;0,00;0,00;143,29;0,00;0,00;27,46;0,00;0,00
2020-01-26;41,00;28,00;55,00;14,00;0,00;14,00;0,00;0,00;0,00;0,00;105,92;92,25;0,00;0,00;0,00;110,94;0,00;0,00;14,19;0,00;0,00
2020-02-02;0,00;14,00;14,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;31,00;8,00;4,00;0,00;0,00;17,00;0,00;0,00;43,00;0,00;9,00
2020-02-09;13,00;27,00;13,00;0,00;0,00;0,00;0,00;14,00;14,00;13,00;48,75;48,75;0,00;0,00;0,00;71,50;13,00;0,00;27,63;0,00;0,00
2020-02-16;84,00;70,00;14,00;0,00;0,00;14,00;0,00;0,00;28,00;0,00;108,50;98,00;0,00;0,00;0,00;69,60;14,40;0,00;28,53;0,00;14,26
2020-02-23;27,00;27,00;0,00;0,00;0,00;27,00;0,00;0,00;0,00;0,00;101,25;27,00;0,00;0,00;0,00;68,73;0,00;0,00;0,00;12,71;12,71
2020-03-01;0,00;0,00;41,00;0,00;0,00;0,00;0,00;27,00;0,00;4,00;38,00;23,00;0,00;0,00;0,00;34,00;28,00;0,00;17,00;0,00;17,00
2020-03-08;26,00;26,00;26,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;159,71;118,86;0,00;0,00;0,00;63,82;11,82;0,00;13,00;13,00;13,00
2020-03-15;0,00;0,00;0,00;0,00;0,00;13,00;13,00;0,00;0,00;0,00;28,00;11,00;0,00;0,00;0,00;5,00;0,00;0,00;16,00;0,00;0,00
2020-03-22;12,00;37,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;42,00;9,00;0,00;0,00;0,00;36,00;12,00;0,00;34,50;12,00;0,00
2020-03-29;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;5,00;5,00;5,00;0,00;8,00;0,00;0,00
2020-04-05;14,00;28,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;28,00;0,00;0,00;0,00;14,00;0,00;0,00;26,44;14,00;14,00
2020-04-12;26,00;39,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;40,86;40,86;0,00;0,00;0,00;11,82;26,00;0,00;0,00;0,00;0,00
2020-04-19;38,00;25,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;24,18;48,36;0,00;0,00;0,00;11,88;0,00;0,00;0,00;0,00;0,00
2020-04-26;50,00;50,00;12,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;50,00;100,00;0,00;0,00;11,90;11,90;23,81;0,00;24,19;0,00;0,00
2020-05-03;25,00;25,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;14,29;25,00;0,00;0,00;0,00;40,00;0,00;0,00;25,00;0,00;0,00
2020-05-10;38,00;38,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;24,18;72,55;13,82;0,00;0,00;49,88;0,00;0,00;25,33;12,67;12,67
2020-05-17;0,00;0,00;0,00;0,00;0,00;27,00;0,00;0,00;0,00;0,00;4,00;22,00;0,00;0,00;0,00;6,00;0,00;0,00;8,00;8,00;17,00
2020-05-24;26,00;39,00;0,00;13,00;0,00;0,00;0,00;13,00;0,00;14,86;14,86;66,86;0,00;0,00;0,00;63,82;0,00;0,00;26,00;13,00;0,00
2020-05-31;25,00;25,00;13,00;13,00;0,00;13,00;0,00;0,00;0,00;14,29;89,29;50,00;0,00;0,00;0,00;65,00;0,00;0,00;37,50;0,00;12,50
2020-06-07;25,00;51,00;25,00;0,00;0,00;13,00;13,00;13,00;0,00;14,29;89,29;100,00;0,00;0,00;11,36;59,09;11,36;0,00;98,44;25,00;0,00
2020-06-14;38,00;13,00;0,00;0,00;0,00;26,00;0,00;0,00;13,00;13,82;110,55;76,00;0,00;0,00;0,00;99,75;0,00;0,00;63,33;12,67;0,00
2020-06-21;40,00;27,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,55;80,00;80,00;0,00;0,00;0,00;91,76;0,00;0,00;52,80;0,00;12,80
2020-06-28;52,00;52,00;13,00;13,00;0,00;39,00;0,00;0,00;0,00;0,00;114,40;100,53;0,00;0,00;0,00;165,45;11,82;0,00;37,82;0,00;12,61
2020-07-05;27,00;14,00;41,00;0,00;0,00;0,00;0,00;0,00;0,00;13,50;155,25;155,25;13,50;0,00;0,00;220,91;0,00;0,00;66,71;0,00;0,00
2020-07-12;43,00;14,00;43,00;0,00;0,00;28,00;14,00;0,00;14,00;0,00;114,67;114,67;0,00;0,00;0,00;210,22;14,33;0,00;55,74;0,00;14,33
2020-07-19;29,00;14,00;43,00;14,00;0,00;29,00;0,00;0,00;14,00;0,00;159,50;188,50;0,00;0,00;0,00;203,00;14,50;0,00;87,00;0,00;14,50
2020-07-26;14,00;14,00;0,00;0,00;0,00;71,00;0,00;14,00;14,00;0,00;84,00;168,00;0,00;0,00;14,00;95,67;14,00;0,00;96,44;0,00;28,00
2020-08-02;29,00;29,00;14,00;0,00;0,00;43,00;0,00;0,00;14,00;0,00;130,50;116,00;0,00;0,00;0,00;87,00;14,50;0,00;101,50;0,00;29,00
2020-08-09;28,00;28,00;14,00;0,00;0,00;28,00;0,00;0,00;0,00;0,00;84,00;42,00;0,00;0,00;0,00;95,67;14,00;0,00;54,44;0,00;28,00
2020-08-16;57,00;43,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;42,75;99,75;85,50;0,00;0,00;14,25;83,13;42,75;0,00;100,97;0,00;43,97
2020-08-23;28,00;28,00;14,00;0,00;14,00;14,00;0,00;0,00;14,00;0,00;84,00;112,00;0,00;0,00;0,00;137,67;56,00;0,00;96,44;0,00;28,00
2020-08-30;56,00;42,00;0,00;14,00;0,00;42,00;14,00;0,00;0,00;14,00;70,00;42,00;0,00;14,61;0,00;85,22;56,00;14,40;41,60;0,00;0,00
2020-09-06;28,00;28,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;70,00;0,00;0,00;0,00;14,00;28,00;0,00;14,00;54,44;0,00;14,00
2020-09-13;14,00;0,00;14,00;0,00;0,00;14,00;0,00;0,00;14,00;0,00;98,00;28,00;0,00;0,00;0,00;28,00;0,00;0,00;54,44;0,00;28,00
2020-09-20;28,00;0,00;41,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;66,50;52,50;0,00;15,27;0,00;28,00;28,00;14,82;85,65;0,00;0,00
2020-09-27;28,00;28,00;14,00;0,00;0,00;28,00;0,00;0,00;14,00;0,00;94,50;42,00;0,00;0,00;0,00;39,67;14,00;0,00;0,00;0,00;14,82
2020-10-04;14,00;28,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;56,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;14,00;0,00;0,00
2020-10-11;29,00;58,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;87,00;43,50;0,00;0,00;0,00;29,00;0,00;0,00;29,00;0,00;0,00
2020-10-18;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;42,00;0,00;0,00;0,00;0,00;0,00;28,00;0,00;0,00;0,00;0,00
2020-10-25;28,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;14,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00
