Semaine;Tahiti (PF);Guadeloupe (GP);Martinique (LC);Réunion (RE);Guyane (GF);St Barthélémy (BL);Mayotte (YT);Saint Martin (ile d Amérique du nord) (MF);Nouvelle Caledonie (NC)
2021-04-25;11,00;57,75;44,00;33,00;0,00;11,00;0,00;11,00;0,00
2021-05-02;21,00;31,50;21,00;81,38;10,50;11,00;11,00;11,00;0,00
2021-05-09;34,00;70,83;48,17;116,17;11,33;0,00;22,00;0,00;11,00
2021-05-16;22,00;44,00;44,00;44,00;0,00;0,00;0,00;11,00;0,00
2021-05-23;11,00;79,75;35,75;115,50;0,00;0,00;0,00;23,00;0,00
2021-05-30;11,00;57,75;22,00;11,00;0,00;0,00;23,00;11,00;0,00
2021-06-06;23,00;23,00;34,50;71,88;0,00;0,00;0,00;11,00;0,00
2021-06-13;33,00;68,75;57,75;11,00;0,00;0,00;0,00;11,00;0,00
2021-06-20;34,00;104,83;34,00;104,83;0,00;0,00;11,00;0,00;11,00
2021-06-27;46,00;56,82;67,65;148,82;10,82;0,00;0,00;11,00;0,00
2021-07-04;72,00;110,77;72,00;49,85;11,08;0,00;24,00;0,00;24,00
2021-07-11;37,00;47,57;121,57;158,57;0,00;12,00;25,00;12,00;12,00
2021-07-18;55,00;85,25;55,00;85,25;0,00;0,00;14,00;14,00;14,00
2021-07-25;38,00;89,57;62,43;62,43;13,57;0,00;0,00;13,00;0,00
2021-08-01;26,00;176,22;95,33;109,78;0,00;26,00;38,00;13,00;13,00
2021-08-08;52,00;197,05;142,32;52,00;0,00;0,00;52,00;13,00;0,00
2021-08-15;100,00;100,00;0,00;75,68;0,00;0,00;12,00;12,00;0,00
2021-08-22;39,00;13,93;27,86;133,71;0,00;0,00;13,00;26,00;0,00
2021-08-29;26,00;13,00;13,00;174,20;13,00;13,00;0,00;0,00;0,00
2021-09-05;54,00;94,50;40,50;94,50;0,00;0,00;14,00;0,00;0,00
2021-09-12;61,00;47,14;47,14;108,14;0,00;0,00;15,00;0,00;0,00
