Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2019-09-01;31,00;39,45;59,18;0,00;11,27;10,00;10,00;11,00;11,00;0,00;11,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-08;0,00;11,00;25,00;11,00;0,00;21,00;0,00;0,00;21,00;0,00;11,00;0,00;21,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-15;21,00;0,00;75,00;12,00;12,00;0,00;32,00;0,00;0,00;11,00;11,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-22;21,00;51,00;63,00;0,00;9,00;0,00;10,00;0,00;0,00;10,00;0,00;0,00;21,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-09-29;20,00;48,57;40,00;28,57;40,00;0,00;20,00;10,00;0,00;0,00;0,00;51,00;10,00;10,00;0,00;0,00;10,00;20,00;0,00;10,00;0,00;20,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-10-06;51,00;51,00;30,00;21,00;30,00;0,00;10,00;0,00;10,00;0,00;21,00;10,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-13;21,00;33,00;21,00;12,00;0,00;31,00;10,00;21,00;0,00;10,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-10-20;32,00;32,00;32,00;32,00;20,36;11,00;32,00;11,00;0,00;11,00;32,00;0,00;0,00;11,00;21,00;0,00;0,00;0,00;0,00;0,00;21,00;0,00;11,00;0,00;11,00;0,00;0,00;0,00
2019-10-27;31,00;21,70;9,30;31,00;0,00;10,00;20,00;10,00;10,00;20,00;31,00;21,00;10,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00
2019-11-03;10,00;70,00;10,00;60,00;0,00;10,00;10,00;0,00;21,00;0,00;0,00;21,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-11-10;10,00;56,67;33,33;0,00;10,00;10,00;0,00;21,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-17;21,00;12,00;63,00;33,00;21,00;21,00;0,00;0,00;21,00;0,00;10,00;10,00;0,00;0,00;0,00;0,00;10,00;0,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-11-24;20,00;28,57;28,57;8,57;8,57;39,00;20,00;20,00;0,00;0,00;20,00;10,00;20,00;0,00;10,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2019-12-01;52,00;11,56;31,78;11,56;40,44;0,00;0,00;0,00;11,00;0,00;0,00;53,00;11,00;0,00;11,00;0,00;31,00;0,00;10,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-08;42,00;21,00;63,00;12,00;0,00;0,00;21,00;21,00;10,00;0,00;21,00;10,00;0,00;0,00;0,00;0,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-15;51,00;30,00;93,00;9,00;9,00;20,00;51,00;20,00;10,00;0,00;20,00;10,00;41,00;10,00;10,00;0,00;10,00;10,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-22;11,00;104,50;33,00;41,25;33,00;57,00;11,00;11,00;34,00;0,00;34,00;46,00;0,00;11,00;11,00;11,00;0,00;11,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2019-12-29;54,00;87,00;21,00;12,00;45,00;11,00;0,00;11,00;43,00;0,00;43,00;0,00;32,00;22,00;11,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-05;30,00;69,00;81,00;21,00;30,00;20,00;20,00;10,00;10,00;0,00;10,00;20,00;0,00;20,00;10,00;10,00;10,00;0,00;30,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-12;29,00;113,10;46,40;37,70;37,70;19,00;10,00;10,00;29,00;0,00;10,00;39,00;19,00;10,00;19,00;0,00;10,00;0,00;19,00;19,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-19;69,00;99,00;30,00;39,00;0,00;10,00;30,00;30,00;30,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-01-26;49,00;115,29;66,29;49,00;77,82;20,00;59,00;10,00;20,00;0,00;40,00;0,00;20,00;10,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;100,00;50,00;79,41;58,82;29,41;20,00;50,00;10,00;50,00;0,00;10,00;60,00;20,00;0,00;10,00;10,00;10,00;0,00;10,00;10,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;10,00;53,33;76,67;23,33;23,33;29,00;19,00;19,00;29,00;19,00;10,00;39,00;39,00;19,00;0,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;50,00;79,41;50,00;58,82;58,82;20,00;40,00;10,00;20,00;20,00;10,00;30,00;0,00;10,00;10,00;0,00;10,00;10,00;30,00;10,00;0,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;20,00;77,14;37,14;20,00;20,00;49,00;39,00;10,00;20,00;10,00;10,00;30,00;30,00;10,00;20,00;0,00;0,00;0,00;20,00;0,00;10,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00
2020-03-01;29,00;84,10;37,70;17,40;46,40;19,00;29,00;29,00;29,00;0,00;10,00;67,00;10,00;0,00;0,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;56,00;250,53;38,32;38,32;56,00;37,00;19,00;56,00;37,00;0,00;0,00;9,00;9,00;37,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;0,00;19,00;6,00;6,00;0,00;9,00;19,00;0,00;9,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;19,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;9,00;0,00;84,00;0,00;0,00;0,00;9,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;9,00;0,00;9,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;19,00;0,00;19,00;41,17;0,00;0,00;0,00;0,00;9,00;0,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;0,00;3,00;6,00;3,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;9,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;9,00;0,00;9,00;9,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;9,00;0,00;18,00;9,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;0,00;3,00;6,00;0,00;6,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;26,00;0,00;49,11;8,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;17,00;17,00;25,50;8,50;8,50;0,00;0,00;9,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;17,00;0,00;0,00;8,50;0,00;9,00;0,00;17,00;9,00;0,00;9,00;9,00;9,00;0,00;9,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-21;36,00;0,00;18,00;9,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
